Date,AMD,ADI,VIX,AvgVIX,zscore
2022-03-10,106.45999908447266,140.51365661621094,30.229999542236328,29.706000137329102,1.1106933739154499
2022-03-11,104.29000091552734,137.75119018554688,30.75,30.048000144958497,1.0921811990985457
2022-03-14,102.25,135.91261291503906,31.770000457763672,30.268500137329102,1.0450390098439999
2022-03-15,109.33000183105469,140.849609375,29.829999923706055,30.3435001373291,1.2652714291016096
2022-03-16,115.37000274658203,147.9891815185547,26.670000076293945,30.392000102996825,1.3383464276904953
2022-03-17,111.69000244140625,149.30506896972656,25.670000076293945,30.461000061035158,1.0716505791449578
2022-03-18,113.45999908447266,152.54354858398438,23.8700008392334,30.249000072479248,1.0481168058704233
2022-03-21,115.91999816894531,153.2621307373047,23.530000686645508,30.038000106811523,1.1637261354062354
2022-03-22,114.77999877929688,153.77549743652344,22.940000534057617,29.744500160217285,1.0769625549249362
2022-03-23,113.91999816894531,148.52114868164062,23.56999969482422,29.37200012207031,1.2327336585286877
2022-03-24,120.52999877929688,153.9528045654297,21.670000076293945,28.9395001411438,1.4060974729798603
2022-03-25,119.66999816894531,154.5780792236328,20.809999465942383,28.600500106811523,1.3313115943980078
2022-03-28,120.23999786376953,156.09933471679688,19.6299991607666,28.07450008392334,1.304975277661248
2022-03-29,123.2300033569336,158.82444763183594,18.899999618530273,27.353500080108642,1.3728816398025843
2022-03-30,119.22000122070312,155.37139892578125,19.329999923706055,26.78300008773804,1.273900909401281
2022-03-31,109.33999633789062,154.15806579589844,20.559999465942383,26.28700008392334,0.7439926700573802
2022-04-01,108.19000244140625,154.3260955810547,19.6299991607666,25.669500064849853,0.6701865662477745
2022-04-04,110.52999877929688,153.52349853515625,18.56999969482422,24.77550001144409,0.8384315535268456
2022-04-05,106.81999969482422,149.30506896972656,21.030000686645508,24.070499992370607,0.7869987986175859
2022-04-06,103.66999816894531,149.58506774902344,22.100000381469727,23.55299997329712,0.5919015725790228
2022-04-07,103.72000122070312,150.49032592773438,21.549999237060547,23.11899995803833,0.5593264695701391
2022-04-08,101.0,148.14784240722656,21.15999984741211,22.639499950408936,0.49219786230847723
2022-04-11,97.37000274658203,144.5547332763672,24.3700008392334,22.26949996948242,0.42092059965451917
