Date,PEP,FDX,VIX,AvgVIX,zscore
2023-08-25,163.2893524169922,244.29685974121094,15.680000305175781,16.064499950408937,0.5210725978028237
2023-08-28,164.04469299316406,243.93807983398438,15.079999923706055,16.136999940872194,0.6133051107954606
2023-08-29,164.66355895996094,246.0436553955078,14.449999809265137,16.16299991607666,0.673051265417692
2023-08-30,164.8001251220703,249.1690216064453,13.880000114440918,16.05249991416931,0.6686914790349395
2023-08-31,163.06332397460938,246.4591522216797,13.569999694824219,15.934999895095824,0.4799232689449763
2023-09-01,160.680419921875,246.41188049316406,13.09000015258789,15.734499883651733,0.19672840313763407
2023-09-05,159.61729431152344,242.30455017089844,14.010000228881836,15.646499872207642,0.09732535680910266
2023-09-06,160.13970947265625,243.107177734375,14.449999809265137,15.56949987411499,0.15418752352358334
2023-09-07,161.67022705078125,241.87022399902344,14.399999618530273,15.491499853134155,0.3444373288705762
2023-09-08,161.5511016845703,240.3614959716797,13.84000015258789,15.390999841690064,0.34021248493572054
2023-09-11,163.98898315429688,241.68045043945312,13.800000190734863,15.338999843597412,0.6215631868548488
2023-09-12,163.3840789794922,238.6155548095703,14.229999542236328,15.309499835968017,0.5698036237534565
2023-09-13,164.6763458251953,239.270263671875,13.479999542236328,15.160499858856202,0.719234407039126
2023-09-14,166.09693908691406,243.891357421875,12.819999694824219,14.962499809265136,0.857779639936984
2023-09-15,164.82298278808594,241.0921630859375,13.789999961853027,14.757499837875367,0.7246674863850519
2023-09-18,164.4014129638672,236.5564727783203,14.0,14.59249987602234,0.7044181725470484
2023-09-19,163.42991638183594,237.21121215820312,14.109999656677246,14.44149990081787,0.5845169759311895
2023-09-20,163.48492431640625,237.71414184570312,15.140000343322754,14.349999952316285,0.5877453821744131
2023-09-21,160.73541259765625,248.4649658203125,17.540000915527344,14.428000020980836,0.18973370792311534
2023-09-22,160.63458251953125,247.74374389648438,17.200000762939453,14.428000020980836,0.18249295853723538
