Date,META,KBE,VIX,AvgVIX,zscore
2016-07-28,124.0267105102539,25.12055778503418,12.720000267028809,13.346500062942505,1.2442309657962345
2016-07-29,122.97496032714844,25.02621078491211,11.869999885559082,13.158500051498413,1.2175551212345965
2016-08-01,123.34207153320312,24.790332794189453,12.4399995803833,13.042000007629394,1.3085694813083921
2016-08-02,122.13157653808594,24.54659652709961,13.369999885559082,12.931500005722047,1.3189451763697742
2016-08-03,121.55609130859375,24.9554500579834,12.859999656677246,12.82649998664856,1.1643894216740809
2016-08-04,123.39169311523438,24.979032516479492,12.420000076293945,12.709499979019165,1.2538267451332468
2016-08-05,124.175537109375,25.781005859375,11.390000343322754,12.619000005722047,1.0513239151836855
2016-08-08,124.28468322753906,25.725969314575195,11.5,12.517000007629395,1.0737961752045848
2016-08-09,124.08623504638672,25.75741195678711,11.65999984741211,12.422499990463256,1.0537953137259808
2016-08-10,123.90762329101562,25.435062408447266,12.050000190734863,12.373000001907348,1.1423716163645026
2016-08-11,123.927490234375,25.52155113220215,11.680000305175781,12.316000032424927,1.1171294104061174
2016-08-12,123.90762329101562,25.419340133666992,11.550000190734863,12.260000038146973,1.1471503158047218
2016-08-15,122.9352798461914,25.788867950439453,11.8100004196167,12.228500080108642,0.983661319823133
2016-08-16,122.3399429321289,25.765281677246094,12.640000343322754,12.26200008392334,0.9594985131207492
2016-08-17,123.401611328125,25.843910217285156,12.1899995803833,12.283000040054322,0.9914738789443196
2016-08-18,122.94520568847656,25.92253303527832,11.430000305175781,12.217500066757202,0.9435569310528914
2016-08-19,122.59791564941406,25.94611930847168,11.34000015258789,12.183500051498413,0.9181106370861224
2016-08-22,123.1833267211914,25.96970558166504,12.270000457763672,12.153500080108643,0.9417510609863616
2016-08-23,123.401611328125,26.024738311767578,12.380000114440918,12.120000076293945,0.9365121685076467
2016-08-24,122.51853942871094,26.016881942749023,13.449999809265137,12.1510000705719,0.8924252650510047
2016-08-25,122.92534637451172,26.09549903869629,13.630000114440918,12.196500062942505,0.8899396930720725
2016-08-26,123.98701477050781,26.284204483032227,13.649999618530273,12.285500049591064,0.8884577858040518
2016-08-29,125.5547103881836,26.512218475341797,12.9399995803833,12.310500049591065,0.9016597451510747
2016-08-30,124.86015319824219,26.810989379882812,13.119999885559082,12.298000049591064,0.774296416726096
2016-08-31,125.13798522949219,26.85030746459961,13.420000076293945,12.326000070571899,0.7769678000636625
2016-09-01,125.18759155273438,26.700916290283203,13.479999542236328,12.379000043869018,0.8249851399711834
2016-09-02,125.52494812011719,26.913204193115234,11.979999542236328,12.408500003814698,0.7782159837165333
2016-09-06,128.71987915039062,26.480775833129883,12.020000457763672,12.434500026702882,1.0777948434822007
2016-09-07,130.02960205078125,26.638023376464844,11.9399995803833,12.44850001335144,1.098929144956819
2016-09-08,129.25567626953125,26.740224838256836,12.510000228881836,12.471500015258789,1.0271349688937423
2016-09-09,126.11035919189453,26.520076751708984,17.5,12.7625,0.9285142623177793
2016-09-12,127.68795776367188,26.6851863861084,15.15999984741211,12.942999982833863,0.9613568354811372
2016-09-13,126.21949768066406,26.29206657409668,17.850000381469727,13.244999980926513,1.0035605105798335
2016-09-14,126.775146484375,26.103368759155273,18.139999389648438,13.519999933242797,1.0901571768079916
2016-09-15,127.35063934326172,26.307788848876953,16.299999237060547,13.72549991607666,1.0583121698089137
2016-09-16,128.06503295898438,26.07718849182129,15.369999885559082,13.922499895095825,1.1659993956811314
2016-09-19,127.64826965332031,26.14826202392578,15.529999732971191,14.13199987411499,1.1224633309674412
2016-09-20,127.63836669921875,26.124570846557617,15.920000076293945,14.314499855041504,1.1291429565403364
2016-09-21,128.92823791503906,26.266725540161133,13.300000190734863,14.360499858856201,1.1538198815493845
2016-09-22,129.067138671875,26.424671173095703,12.020000457763672,14.288999891281128,1.1131233172020945
2016-09-23,126.96366882324219,26.424671173095703,12.289999961853027,14.221999883651733,1.002420724697809
2016-09-26,126.31871032714844,25.87975311279297,14.5,14.26449990272522,1.1341023512319781
2016-09-27,127.68795776367188,26.10087776184082,13.100000381469727,14.272499942779541,1.138954246461804
2016-09-28,128.22377014160156,26.36939239501953,12.390000343322754,14.235999965667725,1.0855397268516649
2016-09-29,127.09263610839844,25.982418060302734,14.020000457763672,14.26599998474121,1.1436285025256028
2016-09-30,127.27124786376953,26.36149024963379,13.289999961853027,14.256500005722046,1.0378116633527243
2016-10-03,127.7673568725586,26.243026733398438,13.569999694824219,14.336000013351441,1.0999275048095565
2016-10-04,127.19186401367188,26.487857818603516,13.630000114440918,14.416499996185303,0.995225073976401
2016-10-05,127.46967315673828,26.985389709472656,12.989999771118164,14.469000005722046,0.8586236721618161
2016-10-06,127.73760986328125,27.009077072143555,12.84000015258789,14.485500001907349,0.8655251512807526
2016-10-07,127.98562622070312,27.02487564086914,13.479999542236328,14.284499979019165,0.873776006857671
2016-10-10,129.22589111328125,27.151233673095703,13.380000114440918,14.195499992370605,0.9006435312676645
2016-10-11,127.87649536132812,26.859024047851562,15.359999656677246,14.070999956130981,0.9184422914198243
2016-10-12,128.04518127441406,26.827438354492188,15.90999984741211,13.959499979019165,0.9369202871540927
2016-10-13,126.82474517822266,26.235137939453125,16.690000534057617,13.979000043869018,1.0527169629673354
2016-10-14,126.88428497314453,26.36149024963379,16.1200008392334,14.016500091552734,1.0174463630262267
2016-10-17,126.54693603515625,26.22723960876465,16.209999084472656,14.050500059127808,1.0404969217879334
2016-10-18,127.56890106201172,26.56682777404785,15.279999732971191,14.01850004196167,0.991065505400617
2016-10-19,129.09690856933594,27.04067611694336,14.40999984741211,14.074000024795533,0.9274587301027604
2016-10-20,128.98777770996094,27.07225799560547,13.75,14.160500001907348,0.9121161906377321
2016-10-21,131.04165649414062,27.17493438720703,13.34000015258789,14.213000011444091,0.9890009490231063
2016-10-24,132.2422637939453,27.3802547454834,13.020000457763672,14.139000034332275,0.9897811841814901
2016-10-25,131.25994873046875,27.261796951293945,13.460000038146973,14.157000017166137,0.9740879540943651
2016-10-26,130.01966857910156,27.443431854248047,14.239999771118164,14.249499988555907,0.8536068582863278
2016-10-27,128.68019104003906,27.56978416442871,15.359999656677246,14.316499948501587,0.7447079884029768
2016-10-28,130.26773071289062,27.309175491333008,16.190000534057617,14.461499977111817,0.9074684988854417
2016-10-31,129.97007751464844,27.3802547454834,17.059999465942383,14.635999965667725,0.8701992886129268
2016-11-01,128.49166870117188,27.31707763671875,18.559999465942383,14.882499933242798,0.8115950960186696
2016-11-02,126.17980194091797,26.87482261657715,19.31999969482422,15.198999929428101,0.82434586865835
2016-11-03,119.06562805175781,26.882720947265625,22.079999923706055,15.66099991798401,0.4475364754738399
2016-11-04,119.8097915649414,26.92221450805664,22.510000228881836,16.112499952316284,0.4746968789416142
