Date,META,AMAT,VIX,AvgVIX,zscore
2023-06-27,284.81488037109375,143.1751251220703,13.739999771118164,14.435999870300293,-0.5604577445955752
2023-06-28,283.0686340332031,140.7131805419922,13.430000305175781,14.23449993133545,-0.5352496057072051
2023-06-29,279.337890625,140.9085235595703,13.539999961853027,14.01449990272522,-0.5639600937408309
2023-06-30,284.7454833984375,141.21139526367188,13.59000015258789,13.9114999294281,-0.5312147892651404
2023-07-03,283.7929382324219,142.12001037597656,13.569999694824219,13.859999895095825,-0.5515426846366157
2023-07-05,292.077880859375,138.98391723632812,14.180000305175781,13.832499933242797,-0.44688419001085594
2023-07-06,289.7164611816406,137.14724731445312,15.4399995803833,13.906499910354615,-0.43538652216421553
2023-07-07,288.2677917480469,136.35585021972656,14.829999923706055,13.950999927520751,-0.43340871987869356
2023-07-10,291.80999755859375,137.32305908203125,15.069999694824219,14.021999931335449,-0.4235955268228836
2023-07-11,295.9674072265625,134.39215087890625,14.84000015258789,14.07249994277954,-0.3505355796908056
2023-07-12,306.93133544921875,135.69151306152344,13.539999961853027,13.9989999294281,-0.294516437736497
2023-07-13,310.96966552734375,139.36492919921875,13.609999656677246,13.948999929428101,-0.32223819737656995
2023-07-14,306.4649963378906,139.452880859375,13.34000015258789,13.92199993133545,-0.3546657892385018
2023-07-17,308.20135498046875,142.14927673339844,13.479999542236328,13.870999908447265,-0.3834907194880449
2023-07-18,309.6202392578125,141.1820831298828,13.300000190734863,13.858999919891357,-0.35905700182608713
2023-07-19,313.5494689941406,138.5149688720703,13.760000228881836,13.852999925613403,-0.2915648651779138
2023-07-20,300.1644592285156,130.95321655273438,13.989999771118164,13.892499923706055,-0.2695127515145892
2023-07-21,291.9687805175781,133.2588348388672,13.600000381469727,13.926999950408936,-0.36098540052462375
2023-07-24,289.3393859863281,135.1639404296875,13.90999984741211,13.950499963760375,-0.40797120741935855
2023-07-25,292.1771545410156,136.83457946777344,13.859999656677246,13.930999946594238,-0.4136676095015285
2023-07-26,296.2452392578125,135.81851196289062,13.1899995803833,13.903499937057495,-0.3702063373351255
2023-07-27,309.2829284667969,142.77456665039062,14.40999984741211,13.952499914169312,-0.38548852614764795
2023-07-28,322.9457702636719,148.4312286376953,13.329999923706055,13.941999912261963,-0.376788249042446
2023-07-31,316.1192932128906,148.0990447998047,13.630000114440918,13.943999910354615,-0.4188846689110626
2023-08-01,320.1972351074219,149.1151123046875,13.930000305175781,13.961999940872193,-0.4061127095821635
2023-08-02,311.86260986328125,143.93714904785156,16.09000015258789,14.057499933242799,-0.385276856188698
2023-08-03,310.7514343261719,144.40609741210938,15.920000076293945,14.08149995803833,-0.4000452290579318
2023-08-04,308.3105163574219,142.30563354492188,17.100000381469727,14.194999980926514,-0.3851036991928424
2023-08-07,314.0950927734375,146.91690063476562,15.770000457763672,14.230000019073486,-0.41496569439640885
2023-08-08,310.2057189941406,144.60147094726562,15.989999771118164,14.2875,-0.40676945715963264
2023-08-09,302.83349609375,141.81712341308594,15.960000038146973,14.408500003814698,-0.4155185434437107
2023-08-10,303.3593444824219,141.27980041503906,15.850000381469727,14.520500040054321,-0.4037558872475401
2023-08-11,299.2913513183594,135.6328887939453,14.84000015258789,14.595500040054322,-0.34636907583990995
2023-08-14,303.80584716796875,138.62242126464844,14.819999694824219,14.662500047683716,-0.36045287828149697
2023-08-15,299.598876953125,136.8541259765625,16.459999084472656,14.820499992370605,-0.36273020344398665
2023-08-16,291.99853515625,135.0662841796875,16.780000686645508,14.971500015258789,-0.3881366306183304
