Date,XOM,KDP,VIX,AvgVIX,zscore
2020-08-24,33.4708251953125,25.255834579467773,22.3700008392334,23.01500005722046,-0.038802814369172565
2020-08-25,32.408512115478516,25.37708854675293,22.030000686645508,22.844500064849854,-0.26450382527268207
2020-08-26,31.718795776367188,25.810144424438477,23.270000457763672,22.803000068664552,-0.4477186497163312
2020-08-27,31.504751205444336,25.92274284362793,24.469999313354492,22.788500022888183,-0.5023210407312257
2020-08-28,32.25788116455078,26.043996810913086,22.959999084472656,22.713500022888184,-0.36375850701166573
2020-08-31,31.66330337524414,25.836124420166016,26.40999984741211,22.819999980926514,-0.46154220734340934
2020-09-01,31.258989334106445,25.940065383911133,26.1200008392334,22.938000011444093,-0.5534255084075075
2020-09-02,31.068723678588867,26.329816818237305,26.56999969482422,23.117000007629393,-0.6319445571303753
2020-09-03,31.00530242919922,25.810144424438477,33.599998474121094,23.664499950408935,-0.5908790850093444
2020-09-04,30.981521606445312,25.584959030151367,30.75,24.091499996185302,-0.572341926251688
2020-09-08,30.26802635192871,24.996004104614258,31.459999084472656,24.557999992370604,-0.6545406113586659
2020-09-09,30.085689544677734,25.567638397216797,28.809999465942383,24.79699993133545,-0.7502952709619153
2020-09-10,29.332561492919922,24.71018409729004,29.709999084472656,25.168499851226805,-0.8126540648675127
2020-09-11,29.253280639648438,24.970014572143555,26.8700008392334,25.405499935150146,-0.8554563368282565
2020-09-14,29.063011169433594,24.95269775390625,25.850000381469727,25.595499992370605,-0.891840924930839
2020-09-15,28.753835678100586,24.94403648376465,25.59000015258789,25.807499980926515,-0.9529795991526747
2020-09-16,29.974712371826172,24.623571395874023,26.040000915527344,26.03400001525879,-0.674843101625261
2020-09-17,29.96677017211914,24.51963996887207,26.459999084472656,26.229999923706053,-0.6656788440431465
2020-09-18,29.48318099975586,24.294443130493164,25.829999923706055,26.385499954223633,-0.7393997540711873
2020-09-21,28.880672454833984,24.1385498046875,27.780000686645508,26.64749994277954,-0.8441550390454392
2020-09-22,28.16718292236328,24.121225357055664,26.860000610351562,26.87199993133545,-0.9855214727536986
2020-09-23,27.263416290283203,23.549598693847656,28.579999923706055,27.199499893188477,-1.1076912061648514
2020-09-24,27.207923889160156,23.61022186279297,28.510000228881836,27.461499881744384,-1.1251006438616369
2020-09-25,27.461612701416016,24.14720916748047,26.3799991607666,27.55699987411499,-1.1297817131564878
2020-09-28,27.99277114868164,24.112564086914062,26.190000534057617,27.71849994659424,-1.0196201856959346
2020-09-29,27.17622184753418,23.48030662536621,26.270000457763672,27.711499977111817,-1.1180141736756486
2020-09-30,27.215858459472656,23.90469741821289,26.3700008392334,27.723999977111816,-1.1539894636408117
2020-10-01,26.2645320892334,24.392370223999023,26.700000762939453,27.73050003051758,-1.3953489491219633
2020-10-02,26.14560890197754,24.462039947509766,27.6299991607666,27.432000064849852,-1.4264219956028394
2020-10-05,26.748123168945312,24.09628677368164,27.959999084472656,27.292500019073486,-1.2676704571974078
2020-10-06,26.470645904541016,24.4097900390625,29.479999542236328,27.19350004196167,-1.3557958987949472
2020-10-07,26.55785369873047,24.906166076660156,28.059999465942383,27.15600004196167,-1.3896772851035046
2020-10-08,27.953134536743164,24.993257522583008,26.360000610351562,26.988500118255615,-1.1187328536064771
2020-10-09,27.5408935546875,25.47222328186035,25.0,26.895000076293947,-1.2510251130627668
2020-10-12,27.453689575195312,25.95118522644043,25.06999969482422,26.85600004196167,-1.3180992164076037
2020-10-13,27.128646850585938,25.977312088012695,26.06999969482422,26.880000019073485,-1.3860224909797076
2020-10-14,27.07315444946289,25.837976455688477,26.399999618530273,26.897999954223632,-1.3827343939637353
2020-10-15,27.31098747253418,25.637678146362305,26.969999313354492,26.923499965667723,-1.314281189311167
2020-10-16,27.03351593017578,25.916353225708008,27.40999984741211,27.002499961853026,-1.398800452235638
