Date,ASML,AMD,VIX,AvgVIX,zscore
2021-03-19,521.44970703125,79.05999755859375,20.950000762939453,23.416500186920167,0.43803607381123744
2021-03-22,548.6642456054688,80.30000305175781,18.8799991607666,23.188000106811522,0.629266087595538
2021-03-23,532.3563842773438,78.37999725341797,20.299999237060547,23.04750003814697,0.5799034523206875
2021-03-24,551.13134765625,76.4800033569336,21.200000762939453,23.04050006866455,0.8645428631886962
2021-03-25,556.294189453125,76.22000122070312,19.809999465942383,22.586500072479247,0.9282680977782486
2021-03-26,595.9873046875,77.41000366210938,18.860000610351562,22.132000064849855,1.2414647313907186
2021-03-29,579.155517578125,77.13999938964844,20.739999771118164,22.001500034332274,1.0956516071202749
2021-03-30,572.7638549804688,76.0,19.610000610351562,21.77700004577637,1.0977791920810747
2021-03-31,588.0716552734375,78.5,19.399999618530273,21.413500022888183,1.105444958508235
2021-04-01,606.8751220703125,81.08999633789062,17.329999923706055,20.851500034332275,1.1415135779374328
2021-04-05,610.1043701171875,81.43000030517578,17.90999984741211,20.514000034332277,1.1535157448631075
2021-04-06,598.2068481445312,81.44000244140625,18.1200008392334,20.14650011062622,1.039316279595571
2021-04-07,596.8350219726562,82.19999694824219,17.15999984741211,19.803000068664552,0.9840923806730759
2021-04-08,609.5232543945312,83.3499984741211,16.950000762939453,19.522500133514406,1.0415552947152809
2021-04-09,604.2269287109375,82.76000213623047,16.690000534057617,19.26150016784668,1.0236634135833986
2021-04-12,600.5215454101562,78.58000183105469,16.90999984741211,19.072500133514403,1.2199324682940573
2021-04-13,599.2737426757812,80.19000244140625,16.649999618530273,18.903500080108643,1.1187844268689586
2021-04-14,601.0549926757812,78.55000305175781,16.989999771118164,18.763500022888184,1.2266905410028817
2021-04-15,611.6284790039062,83.01000213623047,16.56999969482422,18.630500030517577,1.080507587599748
2021-04-16,615.0575561523438,82.1500015258789,16.25,18.364000034332275,1.1609248597125494
2021-04-19,600.2167358398438,81.11000061035156,17.290000915527344,18.18100004196167,1.0768040013546527
2021-04-20,587.6715698242188,79.2699966430664,18.68000030517578,18.17100009918213,1.0589487911783788
2021-04-21,624.3927001953125,81.61000061035156,17.5,18.0310001373291,1.2800219438186207
2021-04-22,616.3912963867188,79.05999755859375,18.709999084472656,17.90650005340576,1.3449181323435184
2021-04-23,639.0809936523438,82.76000213623047,17.329999923706055,17.782500076293946,1.3565894408056258
2021-04-26,638.6334228515625,85.41000366210938,17.639999389648438,17.72150001525879,1.2054465579854634
2021-04-27,640.8909912109375,85.20999908447266,17.559999465942383,17.5625,1.238095451902785
2021-04-28,633.775390625,84.0199966430664,17.280000686645508,17.446000003814696,1.2360792371858274
2021-04-29,631.0509643554688,83.91000366210938,17.610000610351562,17.35650005340576,1.2161515195630637
2021-04-30,617.353271484375,81.62000274658203,18.610000610351562,17.420500087738038,1.212226985233966
2021-05-03,625.1868896484375,78.55000305175781,18.309999465942383,17.44050006866455,1.4571984201254131
2021-05-04,600.8931884765625,78.61000061035156,19.479999542236328,17.508500003814696,1.2218198184082796
2021-05-05,613.1976318359375,77.83000183105469,19.149999618530273,17.607999992370605,1.3825807478804568
2021-05-06,615.5475463867188,77.88999938964844,18.389999389648438,17.679999923706056,1.401701962706723
2021-05-07,629.1419067382812,78.80999755859375,16.690000534057617,17.679999923706056,1.4805673961688324
2021-05-10,599.2310180664062,75.98999786376953,19.65999984741211,17.817499923706055,1.351147868803654
2021-05-11,602.4791259765625,76.83000183105469,21.84000015258789,18.076999950408936,1.3356193168449964
2021-05-12,574.9850463867188,74.63999938964844,27.59000015258789,18.606999969482423,1.1943696079203558
2021-05-13,595.2472534179688,73.08999633789062,23.1299991607666,18.93499994277954,1.473818069701389
2021-05-14,618.8150024414062,74.58999633789062,18.809999465942383,19.06299991607666,1.6158046027373554
2021-05-17,606.9593505859375,74.6500015258789,19.719999313354492,19.18449983596802,1.499233824864377
2021-05-18,603.940673828125,74.44000244140625,21.34000015258789,19.317499828338622,1.4820379385138172
2021-05-19,602.5936279296875,76.2300033569336,22.18000030517578,19.551499843597412,1.3699659968881406
2021-05-20,619.7796630859375,78.05999755859375,20.670000076293945,19.649499893188477,1.432705547543305
2021-05-21,610.6564331054688,77.16999816894531,20.149999618530273,19.790499877929687,1.394885766800638
2021-05-24,629.5049438476562,77.44000244140625,18.399999618530273,19.82849988937378,1.5599626351481695
2021-05-25,642.2487182617188,77.86000061035156,18.84000015258789,19.892499923706055,1.6584141400598773
2021-05-26,636.0201416015625,78.33999633789062,17.360000610351562,19.896499919891358,1.5723165792196139
2021-05-27,635.37060546875,78.41999816894531,16.739999771118164,19.852999877929687,1.561678369691574
2021-05-28,645.2865600585938,80.08000183105469,16.760000228881836,19.7604998588562,1.564395281912199
2021-06-01,641.7807006835938,80.80999755859375,17.899999618530273,19.739999866485597,1.4904496823450681
2021-06-02,643.9683227539062,81.97000122070312,17.479999542236328,19.639999866485596,1.4470564308804137
2021-06-03,636.134765625,80.27999877929688,18.040000915527344,19.58449993133545,1.4658931635854382
2021-06-04,652.7667846679688,81.58000183105469,16.420000076293945,19.485999965667723,1.552713782251882
2021-06-07,651.5057373046875,81.3499984741211,16.420000076293945,19.472499942779542,1.5534154433416265
2021-06-08,650.3116455078125,80.88999938964844,17.06999969482422,19.342999935150146,1.5675034266293577
2021-06-09,652.0884399414062,79.95999908447266,17.889999389648438,19.145499897003173,1.6360175989503472
2021-06-10,668.6632690429688,81.55999755859375,16.100000381469727,18.570999908447266,1.7056656720201762
2021-06-11,665.8832397460938,81.30999755859375,15.649999618530273,18.196999931335448,1.692966266412912
2021-06-14,677.633544921875,81.55000305175781,16.389999389648438,18.07599992752075,1.7919036598581422
2021-06-15,670.4210205078125,80.47000122070312,17.020000457763672,17.94099998474121,1.7828652038857287
2021-06-16,667.8130493164062,80.11000061035156,18.149999618530273,17.78149995803833,1.7779057221487409
2021-06-17,667.602783203125,84.55999755859375,17.75,17.55999994277954,1.5292707015245979
2021-06-18,641.0831909179688,84.6500015258789,20.700000762939453,17.561499977111815,1.270967380684854
2021-06-21,650.2352294921875,82.58999633789062,17.889999389648438,17.448499965667725,1.4725567177717118
2021-06-22,655.16455078125,83.58000183105469,16.65999984741211,17.361499977111816,1.4647737708992012
2021-06-23,651.1905517578125,83.81999969482422,16.31999969482422,17.235499954223634,1.4135130339631863
2021-06-24,663.9440307617188,86.0999984741211,15.970000267028809,17.165999937057496,1.4089727732222153
2021-06-25,655.546875,85.62000274658203,15.619999885559082,17.10999994277954,1.3553653384295157
2021-06-28,672.6469116210938,87.08000183105469,15.760000228881836,17.05999994277954,1.4377892030060007
2021-06-29,672.2359619140625,89.5199966430664,16.020000457763672,16.96599998474121,1.29863506165144
2021-06-30,659.9698486328125,93.93000030517578,15.829999923706055,16.883500003814696,0.9370590866283268
2021-07-01,648.9549560546875,93.30999755859375,15.479999542236328,16.755499935150148,0.8662064619787219
2021-07-02,656.8173217773438,94.69999694824219,15.069999694824219,16.68799991607666,0.8642715990726876
2021-07-06,655.2220458984375,94.47000122070312,16.440000534057617,16.688999938964844,0.8617802865574179
2021-07-07,659.3392944335938,90.54000091552734,16.200000762939453,16.645499992370606,1.1189156861695972
2021-07-08,643.586181640625,89.73999786376953,19.0,16.701000022888184,1.012779511677664
2021-07-09,660.4666748046875,90.9000015258789,16.18000030517578,16.705000019073488,1.109732564437607
2021-07-12,676.1815185546875,90.80999755859375,16.170000076293945,16.73100004196167,1.2648289276099445
2021-07-13,674.8536987304688,90.26000213623047,17.1200008392334,16.767500114440917,1.2826272941178443
2021-07-14,684.4927368164062,89.05000305175781,16.329999923706055,16.733000087738038,1.4417596361516
2021-07-15,672.484375,86.93000030517578,17.010000228881836,16.676000118255615,1.4445499982626329
2021-07-16,656.70263671875,85.88999938964844,18.450000762939453,16.711000156402587,1.35144149149688
2021-07-19,653.435546875,86.58000183105469,22.5,16.801000118255615,1.2819931158543718
2021-07-20,653.4832153320312,87.11000061035156,19.729999542236328,16.89300012588501,1.2530749922122515
2021-07-21,688.7821044921875,89.41000366210938,17.90999984741211,16.95550012588501,1.4627798170543658
2021-07-22,697.3035278320312,91.20999908447266,17.690000534057617,17.02400016784668,1.444417580356579
2021-07-23,714.7094116210938,92.1500015258789,17.200000762939453,17.08550019264221,1.5585820140544888
2021-07-26,720.3934936523438,91.81999969482422,17.579999923706055,17.18350019454956,1.6311656399946897
2021-07-27,712.2828979492188,91.02999877929688,19.360000610351562,17.36350021362305,1.5974764527446057
2021-07-28,725.90576171875,97.93000030517578,18.309999465942383,17.478000164031982,1.345191979965474
2021-07-29,731.4943237304688,102.94999694824219,17.700000762939453,17.57150020599365,1.120356992462516
2021-07-30,732.4783325195312,106.19000244140625,18.239999771118164,17.709500217437743,0.950189513374202
2021-08-02,735.2581787109375,108.62999725341797,19.459999084472656,17.929000186920167,0.84151385434099
2021-08-03,744.69677734375,112.55999755859375,18.040000915527344,18.00900020599365,0.713863906450168
2021-08-04,759.9340209960938,118.7699966430664,17.969999313354492,18.097500133514405,0.5152411238187381
2021-08-05,759.2366333007812,112.3499984741211,17.280000686645508,18.01150016784668,0.8643871240386095
2021-08-06,748.2791748046875,110.11000061035156,16.149999618530273,18.010000133514403,0.8838660524096821
2021-08-09,753.4378051757812,107.58000183105469,16.719999313354492,18.03750009536743,1.0733582154852277
2021-08-10,754.0205688476562,106.4800033569336,16.790000915527344,18.021000099182128,1.1398885997489197
2021-08-11,753.9536743164062,107.68000030517578,16.170000076293945,18.013000106811525,1.0727437084075249
2021-08-12,746.16796875,106.5,15.59000015258789,17.942000102996825,1.0637723151786824
2021-08-13,753.7054443359375,110.55000305175781,15.449999809265137,17.79200005531311,0.9113120793921882
2021-08-16,752.167236328125,107.4800033569336,16.1200008392334,17.47300009727478,1.0667638309851464
2021-08-17,741.8594970703125,107.55999755859375,17.90999984741211,17.382000112533568,0.9638708883456846
2021-08-18,737.9331665039062,103.44000244140625,21.56999969482422,17.565000104904176,1.1547038630589983
2021-08-19,746.58837890625,103.69999694824219,21.670000076293945,17.76400008201599,1.2229691045793367
2021-08-20,752.960205078125,104.6500015258789,18.559999465942383,17.832000017166138,1.2311818845059435
2021-08-23,775.352783203125,108.7699966430664,17.149999618530273,17.81050000190735,1.216738505890535
2021-08-24,769.6112670898438,107.6500015258789,17.219999313354492,17.703499937057494,1.223967618530484
2021-08-25,771.7702026367188,108.30000305175781,16.790000915527344,17.627500009536742,1.2085655574522176
2021-08-26,774.703125,107.2699966430664,18.84000015258789,17.684499979019165,1.2936655756481528
2021-08-27,795.7009887695312,111.4000015258789,16.389999389648438,17.591999959945678,1.2653451269593947
2021-08-30,802.072998046875,111.31999969482422,16.190000534057617,17.428500032424928,1.3306443997837094
2021-08-31,795.815673828125,110.72000122070312,16.479999542236328,17.350499963760377,1.304127396433849
2021-09-01,804.5375366210938,109.98999786376953,16.110000610351562,17.25750002861023,1.4278966833193794
2021-09-02,822.7938232421875,109.19999694824219,16.40999984741211,17.21399998664856,1.6460639551995384
2021-09-03,819.7655029296875,109.91999816894531,16.40999984741211,17.22699999809265,1.5772337216676267
2021-09-07,823.2619018554688,109.1500015258789,18.139999389648438,17.298000001907347,1.6533058752280583
2021-09-08,819.6507568359375,106.16999816894531,17.959999084472656,17.356499910354614,1.7839691792172443
2021-09-09,815.3613891601562,106.1500015258789,18.799999237060547,17.487999868392944,1.744105387998142
2021-09-10,820.4913940429688,105.19999694824219,20.950000762939453,17.755999898910524,1.8457580979435426
2021-09-13,832.3086547851562,104.80000305175781,19.3700008392334,17.951999950408936,1.980804928551416
2021-09-14,848.3866577148438,105.7300033569336,19.459999084472656,18.118999862670897,2.0828397800819696
2021-09-15,849.5902709960938,105.5999984741211,18.18000030517578,18.13249988555908,2.1015417904779263
2021-09-16,847.66064453125,106.22000122070312,18.690000534057617,17.988499927520753,2.048748369636914
2021-09-17,821.427490234375,103.87999725341797,20.809999465942383,17.945499897003174,1.927856364127183
2021-09-20,803.1715087890625,101.55000305175781,25.709999084472656,18.302999877929686,1.8826075548504029
2021-09-21,816.536376953125,102.81999969482422,24.360000610351562,18.663499927520753,1.939883355703142
2021-09-22,826.09912109375,104.37999725341797,20.8700008392334,18.846000003814698,1.9447689136509525
2021-09-23,840.4671630859375,106.1500015258789,18.6299991607666,18.93799991607666,1.9839157397462415
2021-09-24,829.9968872070312,105.80000305175781,17.75,18.883499908447266,1.9033011881223982
2021-09-27,797.984130859375,108.16000366210938,18.760000228881836,19.001999950408937,1.4667200083057947
2021-09-28,745.3081665039062,101.5199966430664,23.25,19.354999923706053,1.331559918444264
2021-09-29,716.887451171875,100.3499984741211,22.559999465942383,19.658999919891357,1.1249285768247246
2021-09-30,711.8148193359375,102.9000015258789,23.139999389648438,20.0104998588562,0.935149200235165
2021-10-01,708.6621704101562,102.44999694824219,21.100000381469727,20.244999885559082,0.929975132964024
2021-10-04,681.0823364257812,100.33999633789062,22.959999084472656,20.57249984741211,0.7834724576576441
2021-10-05,700.121826171875,101.80999755859375,21.299999237060547,20.730499839782716,0.8838676426634682
2021-10-06,699.7683715820312,103.63999938964844,21.0,20.88249988555908,0.779069564982236
2021-10-07,713.4484252929688,106.44999694824219,19.540000915527344,20.919499969482423,0.754006493071455
2021-10-08,697.6378784179688,105.05999755859375,18.770000457763672,20.810499954223634,0.6800203298607111
2021-10-11,689.63232421875,104.68000030517578,20.0,20.84199991226196,0.6246113840879727
2021-10-12,692.651123046875,105.04000091552734,19.850000381469727,20.861499977111816,0.6334950913979553
2021-10-13,711.1557006835938,109.16000366210938,18.639999389648438,20.884499931335448,0.5819131094066813
2021-10-14,743.5120239257812,111.98999786376953,16.860000610351562,20.792999935150146,0.7341375147851763
2021-10-15,754.1257934570312,112.12000274658203,16.299999237060547,20.567499923706055,0.828315144641911
2021-10-18,752.9984130859375,116.43000030517578,16.309999465942383,20.097499942779542,0.5786788579526778
2021-10-19,765.169189453125,116.33000183105469,15.699999809265137,19.66449990272522,0.7004762025213102
2021-10-20,733.3953857421875,116.38999938964844,15.489999771118164,19.395499849319457,0.39364766158671455
2021-10-21,752.3678588867188,119.33000183105469,15.010000228881836,19.21449990272522,0.41193268356750506
2021-10-22,765.1785888671875,119.81999969482422,15.430000305175781,19.098499917984007,0.5071442433990954
2021-10-25,753.2086181640625,122.36000061035156,15.239999771118164,18.922499895095825,0.25203582192702145
2021-10-26,755.8739013671875,122.93000030517578,15.979999542236328,18.558999872207643,0.24590423405318124
2021-10-27,765.207275390625,122.27999877929688,16.979999542236328,18.279999876022337,0.37108083578500467
2021-10-28,776.8526000976562,121.16000366210938,16.530000686645508,17.949499940872194,0.5443890513928034
2021-10-29,776.5565185546875,120.2300033569336,16.260000228881836,17.707499933242797,0.5931031124509744
2021-11-01,771.369140625,125.2300033569336,16.40999984741211,17.379999971389772,0.26644459565202533
2021-11-02,777.7421264648438,127.62999725341797,16.030000686645508,17.116500043869017,0.19430752663142445
2021-11-03,794.982421875,130.52999877929688,15.100000381469727,16.821500062942505,0.19826370715197753
2021-11-04,814.5882568359375,137.5,15.4399995803833,16.616499996185304,-0.0007509296436569751
2021-11-05,811.2456665039062,136.33999633789062,16.479999542236328,16.501999950408937,0.0316100650214475
2021-11-08,814.0518188476562,150.16000366210938,17.219999313354492,16.36299991607666,-0.7075143735515841
2021-11-09,814.1668701171875,148.9199981689453,17.780000686645508,16.259499931335448,-0.6376921460094097
2021-11-10,783.3259887695312,139.8699951171875,18.729999542236328,16.263999938964844,-0.4307173583466703
2021-11-11,798.2101440429688,146.00999450683594,17.65999984741211,16.30399990081787,-0.6288333365139684
2021-11-12,815.6801147460938,147.88999938964844,16.290000915527344,16.30349998474121,-0.5661533123217904
2021-11-15,820.555419921875,146.49000549316406,16.489999771118164,16.3125,-0.4419943044699201
2021-11-16,824.2236328125,152.4499969482422,16.3700008392334,16.346000051498415,-0.7372686115896079
2021-11-17,823.1796875,151.33999633789062,17.110000610351562,16.427000093460084,-0.6857222157338587
2021-11-18,842.009765625,155.02000427246094,17.59000015258789,16.556000089645387,-0.7098097404965803
2021-11-19,820.9863891601562,155.41000366210938,17.90999984741211,16.680000066757202,-0.9322394752719622
2021-11-22,790.8926391601562,152.52000427246094,19.170000076293945,16.87650008201599,-1.059526189389309
2021-11-23,773.3939208984375,149.9199981689453,19.3799991607666,17.046500062942506,-1.0825770922579492
2021-11-24,768.518798828125,157.8000030517578,18.579999923706055,17.12650008201599,-1.565867813107263
2021-11-26,749.0086669921875,154.80999755859375,28.6200008392334,17.731000089645384,-1.5865172949279296
2021-11-29,780.6060180664062,161.91000366210938,22.959999084472656,18.066000032424927,-1.678194066558673
2021-11-30,758.0982055664062,158.3699951171875,27.190000534057617,18.605000066757203,-1.6969952697267239
2021-12-01,770.060791015625,149.11000061035156,31.1200008392334,19.359500074386595,-1.0695236774581003
2021-12-02,756.0579833984375,150.67999267578125,27.950000762939453,20.002000093460083,-1.2902901820837407
2021-12-03,738.9519653320312,144.00999450683594,30.670000076293945,20.763500118255614,-1.0840239845026989
2021-12-06,724.4605102539062,139.05999755859375,27.18000030517578,21.29850015640259,-0.948108935937887
2021-12-07,771.9859619140625,144.85000610351562,21.889999389648438,21.532000160217287,-0.8150381516403116
2021-12-08,769.984130859375,145.24000549316406,19.899999618530273,21.638000106811525,-0.8557740852571591
2021-12-09,739.9957885742188,138.10000610351562,21.579999923706055,21.78050012588501,-0.7465115643543372
2021-12-10,748.8363647460938,138.5500030517578,18.690000534057617,21.832000160217284,-0.687005993373415
2021-12-13,732.199462890625,133.8000030517578,20.309999465942383,22.03300008773804,-0.5826684305435998
2021-12-14,722.5450439453125,135.60000610351562,21.889999389648438,22.303000068664552,-0.7746467350108592
2021-12-15,758.7779541015625,146.5,19.290000915527344,22.449000072479247,-1.0326465689644961
2021-12-16,723.1293334960938,138.63999938964844,20.56999969482422,22.62200002670288,-0.937547308396652
2021-12-17,718.2158813476562,137.75,21.56999969482422,22.821000003814696,-0.9351552914203861
2021-12-20,721.0986938476562,135.8000030517578,22.8700008392334,23.069000053405762,-0.7995464492835062
2021-12-21,749.9855346679688,144.25,21.010000228881836,23.161000061035157,-0.991932851777075
2021-12-22,758.6822509765625,143.8800048828125,18.6299991607666,23.123500061035156,-0.888356045944956
2021-12-23,767.5801391601562,146.13999938964844,17.959999084472656,23.092500019073487,-0.9286162385609641
2021-12-27,777.1771240234375,154.36000061035156,17.68000030517578,22.545499992370605,-1.292512581918581
2021-12-28,770.7982177734375,153.14999389648438,17.540000915527344,22.27450008392334,-1.2863832208427557
2021-12-29,768.1260375976562,148.25999450683594,16.950000762939453,21.762500095367432,-1.040895627671887
2021-12-30,766.4401245117188,145.14999389648438,17.329999923706055,21.073000049591066,-0.8846378347765865
2021-12-31,762.5325927734375,143.89999389648438,17.219999313354492,20.536499977111816,-0.8526854070730404
