Date,KDP,XOM,VIX,AvgVIX,zscore
2021-03-01,27.028057098388672,46.568702697753906,23.350000381469727,23.15099992752075,-0.41494143487764035
2021-03-02,26.931812286376953,46.29623794555664,24.100000381469727,22.84399995803833,-0.4408981006425589
2021-03-03,26.791818618774414,46.66780090332031,26.670000076293945,22.89949998855591,-0.5017638367828696
2021-03-04,27.019304275512695,48.476043701171875,28.56999969482422,23.182499980926515,-0.4754515507937276
2021-03-05,27.588048934936523,50.3090705871582,24.65999984741211,23.326999950408936,-0.3287739663970248
2021-03-08,28.410524368286133,50.2595329284668,25.469999313354492,23.55699987411499,-0.03539042793790525
2021-03-09,28.953004837036133,49.48337173461914,24.030000686645508,23.69649991989136,0.18049285346665722
2021-03-10,29.36425018310547,51.00265121459961,22.559999465942383,23.742999935150145,0.28071729166115655
2021-03-11,29.136754989624023,50.62282943725586,21.90999984741211,23.738999938964845,0.2114115283554717
2021-03-12,29.1980037689209,51.16779327392578,20.690000534057617,23.710999965667725,0.21674707150555336
2021-03-15,29.381750106811523,49.86320114135742,20.030000686645508,23.714000034332276,0.32122108744791866
2021-03-16,29.82799530029297,48.80632400512695,19.790000915527344,23.63050012588501,0.511399417380252
