Date,PEP,CL,VIX,AvgVIX,zscore
2019-02-28,93.45609283447266,55.467742919921875,14.779999732971191,15.30149998664856,1.0594517128026788
2019-03-01,93.89250183105469,55.57720184326172,13.569999694824219,15.15149998664856,1.079406073219898
2019-03-04,93.8844223022461,55.602474212646484,14.630000114440918,15.076000022888184,1.0719625235151173
2019-03-05,93.77129364013672,55.34142303466797,14.739999771118164,15.026500034332276,1.1270847465514924
2019-03-06,94.2804183959961,55.248802185058594,15.739999771118164,15.035000038146972,1.2074563669739793
2019-03-07,93.82784271240234,55.02144241333008,16.59000015258789,15.095500040054322,1.2162644110572178
2019-03-08,93.12476348876953,55.02985382080078,16.049999237060547,15.079499959945679,1.1362398996411711
2019-03-11,94.2238540649414,55.45089340209961,14.329999923706055,15.00999994277954,1.1488244247582229
2019-03-12,94.20771026611328,55.3582649230957,13.770000457763672,14.899999952316284,1.1710403777762601
2019-03-13,94.21577453613281,56.01508331298828,13.40999984741211,14.798999929428101,1.001727833562859
2019-03-14,93.34294128417969,55.7877197265625,13.5,14.691499948501587,0.9640060201454155
2019-03-15,93.47225189208984,56.58769607543945,12.880000114440918,14.524499988555908,0.7710204408351333
2019-03-18,94.77340698242188,55.82140350341797,13.100000381469727,14.434000015258789,1.1136582515895799
2019-03-19,95.43608856201172,55.3666877746582,13.5600004196167,14.368000030517578,1.3048635467071035
2019-03-20,95.62199401855469,54.827754974365234,13.90999984741211,14.3625,1.4651039626263858
2019-03-21,96.52715301513672,55.43405532836914,13.630000114440918,14.321000003814698,1.4082086446019448
2019-03-22,97.56156158447266,55.57720184326172,16.479999542236328,14.469499969482422,1.4856437410291183
2019-03-25,97.6666259765625,55.79615020751953,16.329999923706055,14.543499946594238,1.4405390063716765
2019-03-26,98.61216735839844,56.3519287109375,14.680000305175781,14.51899995803833,1.401206859289235
2019-03-27,98.50713348388672,56.427703857421875,15.149999618530273,14.541499948501587,1.3699414434964927
2019-03-28,98.4666976928711,56.730865478515625,14.430000305175781,14.523999977111817,1.286904250470817
2019-03-29,99.0405044555664,57.716094970703125,13.710000038146973,14.530999994277954,1.0951274145318524
2019-04-01,98.59603118896484,57.51399230957031,13.399999618530273,14.469499969482422,1.0982875252838107
2019-04-02,98.33740234375,57.572933197021484,13.359999656677246,14.400499963760376,1.0543784664709845
2019-04-03,98.24043273925781,57.10979080200195,13.739999771118164,14.300499963760377,1.1636589667649062
2019-04-04,98.16769409179688,56.88242721557617,13.579999923706055,14.149999952316284,1.2145234909923759
2019-04-05,98.2889175415039,57.19399642944336,12.819999694824219,13.988499975204467,1.1472064698196844
2019-04-08,98.59603118896484,57.2781982421875,13.180000305175781,13.930999994277954,1.1593903028693242
2019-04-09,98.73341369628906,57.35398864746094,14.279999732971191,13.95649995803833,1.1549612332707815
2019-04-10,98.62834167480469,57.35398864746094,13.300000190734863,13.950999975204468,1.1433276770388205
2019-04-11,98.3293228149414,57.33714294433594,13.020000457763672,13.92699999809265,1.1145856914837717
2019-04-12,98.78190612792969,57.909767150878906,12.010000228881836,13.883500003814698,1.0163079799843384
2019-04-15,99.93756103515625,57.85923385620117,12.319999694824219,13.844499969482422,1.1573568992192622
2019-04-16,98.9273681640625,58.13713455200195,12.180000305175781,13.775499963760376,0.9734943883753021
2019-04-17,102.64490509033203,58.196441650390625,12.600000381469727,13.709999990463256,1.3697308246108015
2019-04-18,102.70957946777344,58.76415252685547,12.09000015258789,13.632999992370605,1.2297771238365074
2019-04-22,102.18424987792969,58.97601318359375,12.420000076293945,13.430000019073486,1.1167119569762847
2019-04-23,102.70957946777344,58.47607421875,12.279999732971191,13.227500009536744,1.3044286406569106
2019-04-24,102.57218933105469,58.34897232055664,13.140000343322754,13.150500011444091,1.3221535306001309
2019-04-25,101.9337387084961,58.20491409301758,13.25,13.055500030517578,1.288795088004716
2019-04-26,102.15194702148438,60.41651916503906,12.729999542236328,12.970499992370605,0.7398481503542949
2019-04-29,102.38630676269531,60.48430252075195,13.109999656677246,12.940499973297118,0.7482312998523541
2019-04-30,103.48541259765625,61.67909622192383,13.119999885559082,12.92649998664856,0.5603098154042251
2019-05-01,102.83080291748047,60.40804672241211,14.800000190734863,12.99850001335144,0.8172064754992773
2019-05-02,102.49945831298828,60.85715103149414,14.420000076293945,13.03250002861023,0.6641408754921891
2019-05-03,103.17830657958984,60.96728515625,12.869999885559082,12.997000026702882,0.7107631012576598
2019-05-06,102.85503387451172,60.74699783325195,15.4399995803833,13.128000020980835,0.7320548215292189
2019-05-07,101.81250762939453,59.74711227416992,19.31999969482422,13.434999990463258,0.8757330340310152
