Date,KRE,AVGO,VIX,AvgVIX,zscore
2021-02-03,49.701629638671875,41.76123809814453,22.90999984741211,24.984499835968016,0.12931899294442525
2021-02-04,51.28220748901367,42.249595642089844,21.770000457763672,24.81949987411499,0.26664784410934667
2021-02-05,51.195369720458984,41.83485412597656,20.8700008392334,24.74449987411499,0.26156820472445363
2021-02-08,52.28092956542969,42.435420989990234,21.239999771118164,24.72849988937378,0.3542021635876109
2021-02-09,52.91490936279297,42.60869216918945,21.6299991607666,24.605999851226805,0.40942934273064807
2021-02-10,52.906219482421875,42.19753646850586,21.989999771118164,24.538999843597413,0.4112702631058921
2021-02-11,52.55016326904297,42.946231842041016,21.25,24.49099988937378,0.3748769220589327
2021-02-12,53.04517364501953,43.65812301635742,19.969999313354492,24.326999855041503,0.4143337541327044
2021-02-16,54.49550247192383,43.91038513183594,21.459999084472656,24.18299980163574,0.5415905822343835
2021-02-17,54.33048629760742,43.31340789794922,21.5,24.095999813079835,0.5307230402667101
2021-02-18,53.696510314941406,43.383426666259766,22.489999771118164,24.14149980545044,0.47395002639129896
2021-02-19,55.416053771972656,43.984893798828125,22.049999237060547,24.177999782562257,0.6229069672605757
2021-02-22,56.55372619628906,42.763999938964844,23.450000762939453,24.254999828338622,0.7317469453154642
2021-02-23,57.11823272705078,42.36360168457031,23.110000610351562,24.25099983215332,0.7844473308515912
2021-02-24,58.863800048828125,43.16976547241211,21.34000015258789,24.16699981689453,0.9344155588939809
2021-02-25,57.126914978027344,41.04035949707031,28.889999389648438,23.75099983215332,0.7936283020401057
2021-02-26,55.80685806274414,42.18136978149414,27.950000762939453,23.63799991607666,0.6690913567909704
2021-03-01,57.81298065185547,43.950782775878906,23.350000381469727,23.15099992752075,0.836087905808541
2021-03-02,57.23112106323242,43.13655090332031,24.100000381469727,22.84399995803833,0.7895650255488371
2021-03-03,57.72614669799805,41.570011138916016,26.670000076293945,22.89949998855591,0.8435032605027462
2021-03-04,56.95320510864258,39.8221549987793,28.56999969482422,23.182499980926515,0.7859364033330813
2021-03-05,58.446956634521484,40.41015625,24.65999984741211,23.326999950408936,0.9149175741694974
2021-03-08,59.95806884765625,37.81663513183594,25.469999313354492,23.55699987411499,1.0656606601557568
2021-03-09,58.7769660949707,39.82305145263672,24.030000686645508,23.69649991989136,0.9479697396609914
2021-03-10,60.14044189453125,39.28351974487305,22.559999465942383,23.742999935150145,1.072541842424592
2021-03-11,60.59203338623047,40.72884750366211,21.90999984741211,23.738999938964845,1.1034797687376683
2021-03-12,61.74708938598633,40.50261688232422,20.690000534057617,23.710999965667725,1.2075429022589634
2021-03-15,61.08704376220703,42.26217269897461,20.030000686645508,23.714000034332276,1.137716164608509
2021-03-16,60.1664924621582,42.927391052246094,19.790000915527344,23.63050012588501,1.051698613550518
2021-03-17,60.574676513671875,43.413055419921875,19.229999542236328,23.517000102996825,1.0848787608776964
