Date,KO,PEP,VIX,AvgVIX,zscore
2020-09-21,41.619720458984375,110.70021057128906,27.780000686645508,26.64749994277954,0.18621829770376822
2020-09-22,42.10298156738281,111.4677734375,26.860000610351562,26.87199993133545,0.3041593458027169
2020-09-23,40.873634338378906,110.4977798461914,28.579999923706055,27.199499893188477,-0.12976233164752257
2020-09-24,41.289066314697266,110.98699951171875,28.510000228881836,27.461499881744384,-0.0051259491365813654
2020-09-25,41.3060302734375,112.64869689941406,26.3799991607666,27.55699987411499,-0.22375500468406487
2020-09-28,41.78081130981445,116.37692260742188,26.190000534057617,27.71849994659424,-0.5131708043044801
2020-09-29,41.4755973815918,115.69369506835938,26.270000457763672,27.711499977111817,-0.5606151506464402
2020-09-30,41.85712432861328,116.9083251953125,26.3700008392334,27.723999977111816,-0.5504439857146831
2020-10-01,41.69602584838867,118.76400756835938,26.700000762939453,27.73050003051758,-0.8775036970591721
2020-10-02,41.8486328125,116.45280456542969,27.6299991607666,27.432000064849852,-0.4922800994859918
2020-10-05,41.865604400634766,116.34320068359375,27.959999084472656,27.292500019073486,-0.46952902705573524
2020-10-06,41.4925537109375,114.46218872070312,29.479999542236328,27.19350004196167,-0.3849885748907631
2020-10-07,42.01819610595703,115.567138671875,28.059999465942383,27.15600004196167,-0.2935073241842473
2020-10-08,42.781246185302734,116.27570343017578,26.360000610351562,26.988500118255615,-0.03868622479071053
2020-10-09,43.07798385620117,116.77338409423828,25.0,26.895000076293947,0.030139498772909157
2020-10-12,43.31536865234375,119.8858642578125,25.06999969482422,26.85600004196167,-0.28468702940039603
2020-10-13,42.57777404785156,121.0751724243164,26.06999969482422,26.880000019073485,-0.786410742562392
2020-10-14,42.492984771728516,120.21483612060547,26.399999618530273,26.897999954223632,-0.7082167465539361
2020-10-15,42.38277053833008,119.2953872680664,26.969999313354492,26.923499965667723,-0.6336754038129191
2020-10-16,42.41667938232422,119.54843139648438,27.40999984741211,27.002499961853026,-0.652543204776395
2020-10-19,42.069068908691406,117.81930541992188,29.18000030517578,27.07249994277954,-0.5769853819751125
2020-10-20,42.60319519042969,117.8446044921875,29.350000381469727,27.196999931335448,-0.33447250394625305
2020-10-21,42.38277053833008,117.7518310546875,28.649999618530273,27.20049991607666,-0.42333378671597044
2020-10-22,42.96776580810547,117.76026916503906,28.110000610351562,27.180499935150145,-0.15509853558299191
