Date,KLAC,MNST,VIX,AvgVIX,zscore
2020-12-17,245.7378692626953,45.06999969482422,21.93000030517578,21.995000076293945,1.1182595683063445
2020-12-18,248.07525634765625,45.064998626708984,21.56999969482422,21.91800003051758,1.281627507638233
2020-12-21,246.7693634033203,44.48500061035156,25.15999984741211,21.99099998474121,1.4325054692791648
2020-12-22,243.76014709472656,44.1349983215332,24.229999542236328,22.069499969482422,1.3702829526422906
2020-12-23,239.2177734375,44.470001220703125,23.309999465942383,22.15299997329712,0.9176448353216046
2020-12-24,245.17010498046875,44.904998779296875,21.530000686645508,22.167000007629394,1.1476395414320417
2020-12-28,243.75062561035156,45.404998779296875,21.700000762939453,22.210000038146973,0.8419382405234614
2020-12-29,240.7034912109375,45.52000045776367,23.079999923706055,22.335500049591065,0.5838891460027452
2020-12-30,246.1826629638672,45.72999954223633,22.770000457763672,22.435500049591063,0.8747210547383799
2020-12-31,245.00924682617188,46.2400016784668,22.75,22.514500045776366,0.5818432914632546
