Date,PEP,ASML,VIX,AvgVIX,zscore
2022-11-17,160.61386108398438,571.1185913085938,23.93000030517578,25.708000087738036,0.6067919032865584
2022-11-18,161.77365112304688,575.1229248046875,23.1200008392334,25.379500102996825,0.7336610361896632
2022-11-21,164.88729858398438,562.6443481445312,22.360000610351562,25.005000114440918,1.2098122229238784
2022-11-22,164.9051055908203,578.080322265625,21.290000915527344,24.646500205993654,1.1220435796878967
2022-11-23,165.1192169189453,585.4879150390625,20.350000381469727,24.300000190734863,1.1065526069484062
2022-11-25,164.2538299560547,573.8431396484375,20.5,23.955500221252443,1.062404805560346
2022-11-28,164.05758666992188,565.6015625,22.209999084472656,23.778500175476076,1.0850770013113378
2022-11-29,162.8977813720703,561.2191162109375,21.889999389648438,23.579000186920165,0.960412336890937
2022-11-30,165.50282287597656,589.6282348632812,20.579999923706055,23.31750020980835,1.1320834059165459
2022-12-01,166.88531494140625,592.6724853515625,19.84000015258789,23.016500186920165,1.2934032428128421
2022-12-02,166.69679260253906,587.2913818359375,19.059999465942383,22.704500198364258,1.3003835385409759
2022-12-05,164.38967895507812,582.5210571289062,20.75,22.514500236511232,1.0293630694579359
2022-12-06,163.0520782470703,575.016357421875,22.170000076293945,22.405500221252442,0.8998869104937669
2022-12-07,163.54580688476562,583.0639038085938,22.68000030517578,22.262500190734862,0.9168824166694279
2022-12-08,164.982177734375,588.4356079101562,22.290000915527344,22.072500228881836,1.071599908545252
2022-12-09,164.37173461914062,579.5249633789062,22.829999923706055,22.037500190734864,1.04452205889001
2022-12-12,165.15274047851562,591.4410400390625,25.0,22.16150016784668,1.0761562036994028
2022-12-13,165.06295776367188,609.16552734375,22.549999237060547,22.10250015258789,0.9610962532732015
2022-12-14,164.60511779785156,597.1326904296875,21.139999389648438,21.932500076293945,0.9720054932131791
2022-12-15,161.81321716308594,568.510498046875,22.829999923706055,21.86850004196167,0.7773725688575058
2022-12-16,161.89404296875,556.8558349609375,22.6200008392334,21.803000068664552,0.8558523220557255
2022-12-19,162.79176330566406,551.319580078125,22.420000076293945,21.768000030517577,1.004446943542238
2022-12-20,162.69302368164062,546.0352783203125,21.479999542236328,21.723999977111816,1.0224925721160858
2022-12-21,163.83309936523438,563.2941284179688,20.06999969482422,21.66299991607666,1.0694623554196134
2022-12-22,162.56732177734375,539.0446166992188,21.969999313354492,21.743999862670897,1.0470028974066807
2022-12-23,163.61766052246094,534.603759765625,20.8700008392334,21.76249990463257,1.2089751951679155
2022-12-27,164.3448028564453,520.8452758789062,21.649999618530273,21.73449993133545,1.3834537196734042
2022-12-28,163.15982055664062,515.4736938476562,22.139999389648438,21.74699993133545,1.2612997117219409
2022-12-29,163.3662567138672,534.70068359375,21.440000534057617,21.789999961853027,1.1758434315692923
2022-12-30,162.18130493164062,529.7849731445312,21.670000076293945,21.88149995803833,1.0510331769132328
2023-01-03,161.05917358398438,532.8583984375,22.899999618530273,22.073499965667725,0.8877405897251589
2023-01-04,160.66416931152344,553.4721069335938,22.010000228881836,22.136499977111818,0.7162832553868935
2023-01-05,158.9854278564453,548.1294555664062,22.459999084472656,22.15099992752075,0.530000192735704
2023-01-06,162.57627868652344,577.731201171875,21.1299991607666,22.073499870300292,0.8224108758453592
2023-01-09,160.9873504638672,602.4365234375,21.969999313354492,22.05749979019165,0.4724195814672291
2023-01-10,159.65872192382812,614.1296997070312,20.579999923706055,21.944999790191652,0.23207807948494324
2023-01-11,159.8382568359375,625.0763549804688,21.09000015258789,21.749499797821045,0.19145627244838456
2023-01-12,157.8004608154297,632.7167358398438,18.829999923706055,21.56349983215332,-0.11709913344132147
2023-01-13,157.31568908691406,639.6300048828125,18.350000381469727,21.423999881744386,-0.2202369525307817
2023-01-17,158.0518035888672,638.175537109375,19.360000610351562,21.25049991607666,-0.11639523776385574
2023-01-18,154.06594848632812,632.454833984375,20.34000015258789,21.136499881744385,-0.5993295049662809
2023-01-19,152.27952575683594,611.0852661132812,20.520000457763672,21.041499900817872,-0.7060376011049904
2023-01-20,152.50393676757812,629.1195678710938,19.850000381469727,20.95999994277954,-0.7822056377220008
2023-01-23,151.82162475585938,655.4730834960938,19.809999465942383,20.946999931335448,-1.024374200097137
2023-01-24,153.23104858398438,649.6361694335938,19.200000762939453,20.808500003814697,-0.8077404142647336
2023-01-25,154.34423828125,660.8058471679688,19.079999923706055,20.71899995803833,-0.7287205215112122
2023-01-26,152.80914306640625,663.1038208007812,18.729999542236328,20.572999954223633,-0.9409822545169716
2023-01-27,152.27053833007812,647.0958862304688,18.510000228881836,20.391499996185303,-0.9173387211062067
2023-01-30,152.1448516845703,630.5352172851562,19.940000534057617,20.316499996185303,-0.8369814549079271
2023-01-31,153.52734375,640.7450561523438,19.399999618530273,20.202999973297118,-0.7174757999481951
2023-02-01,154.01205444335938,657.8969116210938,17.8700008392334,19.951500034332277,-0.7547758758300845
2023-02-02,152.58470153808594,675.369140625,18.729999542236328,19.7875,-1.0416290374509503
2023-02-03,151.82162475585938,658.9537963867188,18.329999923706055,19.58100004196167,-1.044685604322641
2023-02-06,154.24549865722656,643.2337646484375,19.43000030517578,19.49600009918213,-0.6389705927183267
2023-02-07,154.01205444335938,659.5096435546875,18.65999984741211,19.33050012588501,-0.7641868359523131
2023-02-08,153.6529998779297,644.030517578125,19.6299991607666,19.28300008773804,-0.720370674174795
2023-02-09,155.10733032226562,645.3326416015625,20.709999084472656,19.264000034332277,-0.5395790560807229
