Date,SHEL,AMAT,VIX,AvgVIX,zscore
2020-09-28,21.221467971801758,56.60706329345703,26.190000534057617,27.71849994659424,-1.1321868905930759
2020-09-29,20.86357879638672,56.88361358642578,26.270000457763672,27.711499977111817,-1.2095244664185691
2020-09-30,20.473146438598633,56.69287872314453,26.3700008392334,27.723999977111816,-1.2832664465204777
2020-10-01,19.716686248779297,57.83722686767578,26.700000762939453,27.73050003051758,-1.4588148814655526
2020-10-02,20.00951385498047,55.5103874206543,27.6299991607666,27.432000064849852,-1.3502010446162893
2020-10-05,20.66836166381836,57.78955078125,27.959999084472656,27.292500019073486,-1.268006414178063
2020-10-06,20.57888412475586,57.59882736206055,29.479999542236328,27.19350004196167,-1.2817333755858678
2020-10-07,20.81477165222168,58.28543472290039,28.059999465942383,27.15600004196167,-1.2495123608169512
2020-10-08,21.506162643432617,59.6967887878418,26.360000610351562,26.988500118255615,-1.142098502852026
2020-10-09,21.68510627746582,60.35479736328125,25.0,26.895000076293947,-1.1206157863646533
2020-10-12,21.39228057861328,61.68033981323242,25.06999969482422,26.85600004196167,-1.2076186399895195
2020-10-13,21.00185203552246,61.68986129760742,26.06999969482422,26.880000019073485,-1.2856819140877405
2020-10-14,20.977455139160156,61.01279830932617,26.399999618530273,26.897999954223632,-1.2759342637856086
2020-10-15,20.635822296142578,60.56458282470703,26.969999313354492,26.923499965667723,-1.3343877262865165
2020-10-16,20.554492950439453,60.0782470703125,27.40999984741211,27.002499961853026,-1.3401097201284793
2020-10-19,20.36740493774414,59.172306060791016,29.18000030517578,27.07249994277954,-1.3578655285408208
2020-10-20,20.59515380859375,59.372562408447266,29.350000381469727,27.196999931335448,-1.316770769350575
2020-10-21,20.196590423583984,59.22952651977539,28.649999618530273,27.20049991607666,-1.393163676366016
2020-10-22,20.700897216796875,58.83853530883789,28.110000610351562,27.180499935150145,-1.284158122161621
2020-10-23,20.831039428710938,58.12331771850586,27.549999237060547,27.238999938964845,-1.242769394554749
2020-10-26,20.196590423583984,56.75009536743164,32.459999084472656,27.552499866485597,-1.339651080074325
2020-10-27,19.67601776123047,56.10163879394531,33.349998474121094,27.906499767303465,-1.429466315614415
2020-10-28,18.78941535949707,54.66167068481445,40.279998779296875,28.60199966430664,-1.5751909250863838
2020-10-29,20.03391456604004,56.740570068359375,37.59000015258789,29.146499633789062,-1.3718857002567963
2020-10-30,20.782238006591797,56.48309326171875,38.02000045776367,29.665999698638917,-1.2171008633732663
2020-11-02,21.6932373046875,57.53207778930664,37.130001068115234,30.124499797821045,-1.0580726713197486
2020-11-03,21.855918884277344,58.962501525878906,35.54999923706055,30.427999782562257,-1.0565036073010101
2020-11-04,21.880319595336914,61.851985931396484,29.56999969482422,30.50349979400635,-1.1140003261270501
2020-11-05,21.831520080566406,66.7059326171875,27.579999923706055,30.56449975967407,-1.2284925794893873
2020-11-06,21.6932373046875,67.25901794433594,24.860000610351562,30.55749979019165,-1.2680054299597647
2020-11-09,24.588924407958984,67.99332427978516,25.75,30.59149980545044,-0.7064067650094468
2020-11-10,25.833419799804688,66.1718978881836,24.799999237060547,30.527999782562254,-0.418923089699348
2020-11-11,25.53246307373047,67.85980224609375,23.450000762939453,30.380499839782715,-0.5153681176996407
2020-11-12,25.181419372558594,66.56288146972656,25.350000381469727,30.299499893188475,-0.5573809821932215
2020-11-13,25.658246994018555,69.43328094482422,23.100000381469727,30.083999919891358,-0.5242445441076874
2020-11-16,27.294260025024414,71.02584075927734,22.450000762939453,29.74749994277954,-0.2323686435953178
2020-11-17,27.746421813964844,70.92095184326172,22.709999084472656,29.415499877929687,-0.13993648221518304
2020-11-18,27.121610641479492,72.41300201416016,23.84000015258789,29.174999904632568,-0.29673628799801244
2020-11-19,27.277816772460938,73.88591003417969,23.110000610351562,28.924999904632568,-0.29737545505332125
2020-11-20,27.67243003845215,73.3790283203125,23.700000762939453,28.732499980926512,-0.20774334742025066
2020-11-23,28.946712493896484,76.9944076538086,22.65999984741211,28.242500019073486,-0.0316601083057421
2020-11-24,30.508729934692383,79.33771514892578,21.639999389648438,27.657000064849854,0.2292567783313995
2020-11-25,29.875703811645508,77.60655975341797,21.25,26.70550012588501,0.14038396795272765
2020-11-27,29.818157196044922,79.06034851074219,20.84000015258789,25.86800012588501,0.09753168448080339
2020-11-30,27.820409774780273,78.88819885253906,20.56999969482422,24.995500087738037,-0.297136071632129
2020-12-01,28.82339859008789,80.60022735595703,20.770000457763672,24.17750005722046,-0.13407389954304513
2020-12-02,29.91680908203125,81.57581329345703,21.170000076293945,23.458500099182128,0.06291417240587896
2020-12-03,30.179889678955078,82.35054016113281,21.280000686645508,23.044000148773193,0.09865607672049585
2020-12-04,31.429506301879883,84.9712142944336,20.790000915527344,22.704500198364258,0.2912888839812706
2020-12-07,30.763593673706055,85.2581558227539,21.299999237060547,22.526500129699706,0.1523021723621283
2020-12-08,30.73892593383789,85.84159851074219,20.68000030517578,22.273000144958495,0.13479080930804072
2020-12-09,30.895124435424805,83.99564361572266,22.270000457763672,22.146500205993654,0.20577984571541014
2020-12-10,31.585693359375,84.06259155273438,22.520000457763672,22.100000190734864,0.3420455636778344
2020-12-11,31.084209442138672,84.45475769042969,23.309999465942383,21.998000144958496,0.23357757868147686
2020-12-14,29.94146728515625,84.64604187011719,24.719999313354492,22.079000091552736,0.0015678706613006385
2020-12-15,30.895124435424805,84.61732482910156,22.889999389648438,22.101000022888183,0.19236234236500444
2020-12-16,31.10065269470215,84.69384002685547,22.5,22.09050006866455,0.23169660869534656
2020-12-17,31.3226261138916,83.68955993652344,21.93000030517578,21.995000076293945,0.2976366897906521
2020-12-18,30.66493797302246,82.34098052978516,21.56999969482422,21.91800003051758,0.1955888851151785
2020-12-21,29.2180118560791,82.64706420898438,25.15999984741211,21.99099998474121,-0.0995577045190595
2020-12-22,28.724740982055664,81.91056060791016,24.229999542236328,22.069499969482422,-0.18202823655145903
2020-12-23,29.54686164855957,80.37066650390625,23.309999465942383,22.15299997329712,0.015150875299267293
2020-12-24,29.456417083740234,81.61407470703125,21.530000686645508,22.167000007629394,-0.029721230611290186
2020-12-28,29.513975143432617,81.17410278320312,21.700000762939453,22.210000038146973,-0.008747478620695978
2020-12-29,29.71127700805664,80.60022735595703,23.079999923706055,22.335500049591065,0.042983438758484
2020-12-30,29.6208438873291,83.19222259521484,22.770000457763672,22.435500049591063,-0.0309924134522359
2020-12-31,28.889158248901367,82.54183959960938,22.75,22.514500045776366,-0.16286541878882888
