Date,XLU,TXN,VIX,AvgVIX,zscore
2021-03-19,26.52092742919922,151.83065795898438,20.950000762939453,23.416500186920167,-0.9930749912579965
2021-03-22,26.482696533203125,155.38523864746094,18.8799991607666,23.188000106811522,-1.2029209823350786
2021-03-23,26.877897262573242,154.24639892578125,20.299999237060547,23.04750003814697,-0.8281847325066594
2021-03-24,26.886486053466797,154.34991455078125,21.200000762939453,23.04050006866455,-0.826505150292017
2021-03-25,27.17429542541504,153.99620056152344,19.809999465942383,22.586500072479247,-0.5775719786809014
2021-03-26,27.264511108398438,162.37368774414062,18.860000610351562,22.132000064849855,-0.927346905232671
2021-03-29,27.556608200073242,160.6309051513672,20.739999771118164,22.001500034332274,-0.6049631423500217
2021-03-30,27.307464599609375,160.42385864257812,19.610000610351562,21.77700004577637,-0.7945865649127343
2021-03-31,27.509355545043945,163.05531311035156,19.399999618530273,21.413500022888183,-0.765093926310282
2021-04-01,27.483585357666016,165.70401000976562,17.329999923706055,20.851500034332275,-0.9192785606375051
2021-04-05,27.784278869628906,169.9057159423828,17.90999984741211,20.514000034332277,-0.8895880802584842
2021-04-06,27.930328369140625,167.8867950439453,18.1200008392334,20.14650011062622,-0.6705611283438795
2021-04-07,27.89596939086914,166.59262084960938,17.15999984741211,19.803000068664552,-0.6329258015290824
2021-04-08,27.87448501586914,168.41311645507812,16.950000762939453,19.522500133514406,-0.7419285082740469
2021-04-09,27.844417572021484,168.61151123046875,16.690000534057617,19.26150016784668,-0.7760710793421852
2021-04-12,27.870187759399414,166.0232391357422,16.90999984741211,19.072500133514403,-0.6249317926545894
2021-04-13,28.200958251953125,164.9965057373047,16.649999618530273,18.903500080108643,-0.30758204192607463
2021-04-14,28.325531005859375,164.21141052246094,16.989999771118164,18.763500022888184,-0.16798411339092773
2021-04-15,28.639114379882812,166.66168212890625,16.56999969482422,18.630500030517577,-0.03967280061882071
2021-04-16,28.871078491210938,165.59188842773438,16.25,18.364000034332275,0.20050719068180944
