Date,KRE,XOM,VIX,AvgVIX,zscore
2018-10-18,45.135032653808594,58.137168884277344,20.059999465942383,15.784499835968017,0.36440660535989006
2018-10-19,44.40455627441406,58.22239303588867,19.889999389648438,16.194999790191652,0.2497560463854284
2018-10-22,43.041015625,57.63996887207031,19.639999389648438,16.566999769210817,0.10723269319560734
2018-10-23,43.09782028198242,56.709476470947266,20.709999084472656,16.98149971961975,0.20521805873607216
2018-10-24,41.24729537963867,55.13264465332031,25.229999542236328,17.59849967956543,0.08760933120399034
2018-10-25,42.32677459716797,55.62272644042969,24.219999313354492,18.18899965286255,0.19764620938234895
2018-10-26,42.140098571777344,55.068702697753906,24.15999984741211,18.7909996509552,0.223859916037857
2018-10-29,42.98419189453125,54.727779388427734,24.700000762939453,19.425999689102174,0.3797169586716651
2018-10-30,43.44683074951172,55.95657730102539,23.350000381469727,19.990999698638916,0.32865755386587336
2018-10-31,43.82017517089844,56.59583282470703,21.229999542236328,20.47199969291687,0.3214251947925916
2018-11-01,44.25035095214844,57.29901885986328,19.34000015258789,20.727999687194824,0.31630992143322495
2018-11-02,44.39645004272461,58.208187103271484,19.510000228881836,20.962499713897706,0.24994451927265662
2018-11-05,44.5831298828125,57.98799514770508,19.959999084472656,21.175999689102174,0.2983733930139287
2018-11-06,44.87531661987305,58.23659133911133,19.90999984741211,21.373999691009523,0.31697935827607115
2018-11-07,45.045753479003906,58.975303649902344,16.360000610351562,21.043999767303468,0.2705937243932329
2018-11-08,45.26490783691406,58.03772735595703,16.719999313354492,20.630999755859374,0.3929172212822469
2018-11-09,45.01329040527344,58.023353576660156,17.360000610351562,20.433499813079834,0.3576410602320844
2018-11-12,44.46949768066406,57.27719497680664,20.450000762939453,20.39099988937378,0.35034474791089004
2018-11-13,44.71297836303711,55.96417999267578,20.020000457763672,20.510999870300292,0.5124087039127939
2018-11-14,43.87700271606445,55.52651596069336,21.25,20.70349988937378,0.43279794184076603
2018-11-15,44.68051528930664,56.100502014160156,19.979999542236328,20.699499893188477,0.4945358829730565
2018-11-16,44.63993453979492,56.6529655456543,18.139999389648438,20.611999893188475,0.43536013215368097
2018-11-19,44.558780670166016,56.83951187133789,20.100000381469727,20.63499994277954,0.40555069749958883
2018-11-20,43.722782135009766,55.225162506103516,22.479999542236328,20.723499965667724,0.4393806649445376
2018-11-21,43.8851203918457,55.648475646972656,20.799999237060547,20.501999950408937,0.422222612458799
2018-11-23,43.787715911865234,54.16326904296875,21.520000457763672,20.367000007629393,0.5512188420189046
2018-11-26,44.631813049316406,55.23234558105469,18.899999618530273,20.1039999961853,0.5711385571397342
2018-11-27,44.38832092285156,55.282569885253906,19.020000457763672,19.819999980926514,0.5308184022574404
2018-11-28,44.818504333496094,56.28704833984375,18.489999771118164,19.576999950408936,0.49665668153626347
2018-11-29,44.672393798828125,56.72470474243164,18.790000915527344,19.455000019073488,0.4331732450208395
2018-11-30,45.25678253173828,57.04041290283203,18.06999969482422,19.391499996185303,0.48788426671666113
2018-12-03,45.19185256958008,58.274497985839844,16.440000534057617,19.238000011444093,0.35944567605418914
2018-12-04,42.71636199951172,56.99020767211914,20.739999771118164,19.27700004577637,0.12257239875347005
2018-12-06,42.37547302246094,56.244014739990234,21.190000534057617,19.341000080108643,0.14484350079091138
2018-12-07,41.99399948120117,55.705902099609375,23.229999542236328,19.68450002670288,0.14114023500591058
2018-12-10,41.166141510009766,54.91664123535156,22.639999389648438,19.98050003051758,0.0966096596779305
2018-12-11,40.74407958984375,55.017086029052734,21.760000228881836,20.200500011444092,0.025429230614896558
2018-12-12,41.24729537963867,54.543548583984375,21.459999084472656,20.250999927520752,0.14440399887201272
2018-12-13,40.13535690307617,55.23234558105469,20.649999618530273,20.282499885559083,-0.08401789259065423
2018-12-14,39.36430358886719,54.22785568237305,21.6299991607666,20.301499843597412,-0.09952154111395378
2018-12-17,39.137046813964844,53.1229362487793,24.520000457763672,20.52849988937378,-0.02610888068000821
2018-12-18,38.52832794189453,51.65924835205078,25.579999923706055,20.90049991607666,0.026311634990414022
2018-12-19,37.38390350341797,50.783897399902344,25.579999923706055,21.174499893188475,-0.05604434602039916
2018-12-20,37.392032623291016,49.24129104614258,28.3799991607666,21.46949987411499,0.0938625655629794
2018-12-21,36.8354606628418,48.87538146972656,30.110000610351562,21.93499994277954,0.04804449992512131
2018-12-24,36.14075469970703,47.00273513793945,36.06999969482422,22.66249990463257,0.12736388477083055
2018-12-26,37.94697570800781,49.24848175048828,30.40999984741211,23.23799991607666,0.17402733082778762
2018-12-27,37.701786041259766,49.463722229003906,29.959999084472656,23.78499984741211,0.117550649992192
2018-12-28,38.02870559692383,48.91126251220703,28.34000015258789,24.277499866485595,0.2184470483339789
2018-12-31,38.24119186401367,48.925601959228516,25.420000076293945,24.608999824523927,0.24802491035180352
2019-01-02,38.87868881225586,50.00184631347656,23.219999313354492,24.866499805450438,0.23715088267121137
2019-01-03,38.72340774536133,49.23413848876953,25.450000762939453,25.31699981689453,0.2885402456400201
2019-01-04,39.95751953125,51.049381256103516,21.3799991607666,25.348999786376954,0.2933492924472053
2019-01-07,40.219058990478516,51.31483840942383,21.399999618530273,25.359499740600587,0.30586423107762356
2019-01-08,40.56232833862305,51.68793487548828,20.469999313354492,25.221499729156495,0.3199101380272861
2019-01-09,40.864715576171875,51.96057891845703,19.979999542236328,25.088499736785888,0.33768391798464265
2019-01-10,40.72578430175781,51.695133209228516,19.5,24.9754997253418,0.3430325099689902
2019-01-11,40.84836959838867,51.458343505859375,18.190000534057617,24.811999797821045,0.3837226703689116
2019-01-14,41.044525146484375,51.39377975463867,19.06999969482422,24.732999801635742,0.41852810990207595
2019-01-15,41.32240295410156,51.42247772216797,18.600000381469727,24.5814998626709,0.4562495478906959
2019-01-16,42.3930549621582,51.400943756103516,19.040000915527344,24.307499885559082,0.6143250583946617
2019-01-17,42.66276168823242,51.752506256103516,18.059999465942383,23.931499862670897,0.6197286050578987
2019-01-18,43.52092361450195,52.36955642700195,17.799999237060547,23.542499828338624,0.6852774285100979
2019-01-22,43.23487854003906,51.58031463623047,20.799999237060547,23.16349983215332,0.7196898994137391
2019-01-23,43.16130828857422,51.15700149536133,19.520000457763672,22.633999824523926,0.7497819001816604
2019-01-24,43.18583297729492,51.22874450683594,18.889999389648438,21.774999809265136,0.7464385381653809
2019-01-25,43.70072937011719,51.458343505859375,17.420000076293945,21.12549982070923,0.7993259456198014
2019-01-28,44.06851577758789,51.11393737792969,18.8700008392334,20.570999908447266,0.8861184346907575
2019-01-29,43.962276458740234,51.30766677856445,19.1299991607666,20.1104998588562,0.851961403718629
2019-01-30,43.77428436279297,51.867313385009766,17.65999984741211,19.72249984741211,0.7706145533768874
2019-01-31,43.283905029296875,52.57762145996094,16.56999969482422,19.389999866485596,0.6306830993468758
2019-02-01,43.65985870361328,54.47179412841797,16.139999389648438,18.924499797821046,0.5028445394647242
2019-02-04,44.158409118652344,53.68255615234375,15.729999542236328,18.641999816894533,0.6515761819508239
2019-02-05,43.97044372558594,54.235023498535156,15.569999694824219,18.350499820709228,0.5709253738069492
2019-02-06,44.03582000732422,53.998252868652344,15.380000114440918,18.09599986076355,0.6032780519145929
2019-02-07,44.689659118652344,53.582122802734375,16.3700008392334,17.915499925613403,0.7386647643163442
2019-02-08,44.256492614746094,53.669166564941406,15.720000267028809,17.726499938964842,0.6671583326483158
2019-02-11,44.714168548583984,53.756229400634766,15.970000267028809,17.615499925613403,0.7254503203114633
2019-02-12,45.180030822753906,54.69932174682617,15.430000305175781,17.43349995613098,0.7024054167541223
2019-02-13,45.294437408447266,55.315948486328125,15.649999618530273,17.285999917984007,0.6596261404968431
2019-02-14,44.82859420776367,55.3304557800293,16.219999313354492,17.144999837875368,0.5903517790334555
2019-02-15,45.801177978515625,56.375118255615234,14.90999984741211,16.98749985694885,0.6313464040990636
2019-02-19,46.24252700805664,56.75234603881836,14.880000114440918,16.841499900817873,0.6592847180282262
2019-02-20,46.75741195678711,56.9699821472168,14.020000457763672,16.502499961853026,0.7133237985921739
2019-02-21,46.47135543823242,56.45492172241211,14.460000038146973,16.24949994087219,0.7213008158119747
2019-02-22,46.61030197143555,56.89019775390625,13.510000228881836,15.980499982833862,0.6995811300658209
2019-02-25,46.42231369018555,56.94822692871094,14.850000381469727,15.851999998092651,0.6665957002822499
2019-02-26,45.899253845214844,57.06430435180664,15.170000076293945,15.666999959945679,0.5791922221302551
2019-02-27,46.397804260253906,57.651912689208984,14.699999809265137,15.445499992370605,0.5951823087407713
2019-02-28,46.26703643798828,57.33271026611328,14.779999732971191,15.30149998664856,0.6069030341619923
2019-03-01,46.44684600830078,58.036407470703125,13.569999694824219,15.15149998664856,0.5652588531753032
2019-03-04,46.226173400878906,58.261287689208984,14.630000114440918,15.076000022888184,0.5114250661906877
