Date,BAC,WFC,VIX,AvgVIX,zscore
2023-07-21,29.820594787597656,42.64527130126953,13.600000381469727,13.926999950408936,-0.5275706063026923
2023-07-24,30.445354461669922,43.07209396362305,13.90999984741211,13.950499963760375,-0.3853542537370169
2023-07-25,29.979122161865234,42.19988250732422,13.859999656677246,13.930999946594238,-0.38025911893317743
2023-07-26,30.221561431884766,43.09065246582031,13.1899995803833,13.903499937057495,-0.4707377378428187
2023-07-27,29.79262351989746,42.46896743774414,14.40999984741211,13.952499914169312,-0.5023606399130423
2023-07-28,29.746002197265625,42.81228256225586,13.329999923706055,13.941999912261963,-0.5883363971350625
2023-07-31,29.839242935180664,42.830848693847656,13.630000114440918,13.943999910354615,-0.5580451666249152
2023-08-01,29.484907150268555,42.41330337524414,13.930000305175781,13.961999940872193,-0.6034554677984182
2023-08-02,29.083942413330078,41.847293853759766,16.09000015258789,14.057499933242799,-0.6360558606176792
2023-08-03,29.289087295532227,42.22135543823242,15.920000076293945,14.08149995803833,-0.6363459118743642
2023-08-04,29.186513900756836,41.94081115722656,17.100000381469727,14.194999980926514,-0.6174162791917422
2023-08-07,29.727346420288086,42.13718795776367,15.770000457763672,14.230000019073486,-0.45953058415686604
2023-08-08,29.158538818359375,41.594810485839844,15.989999771118164,14.2875,-0.5581190727009436
2023-08-09,28.77622413635254,40.88410949707031,15.960000038146973,14.408500003814698,-0.5548490435452045
2023-08-10,28.85081672668457,40.83735275268555,15.850000381469727,14.520500040054321,-0.5182399355107626
2023-08-11,29.17719078063965,40.89345932006836,14.84000015258789,14.595500040054322,-0.4104263605360482
2023-08-14,28.84149932861328,40.902809143066406,14.819999694824219,14.662500047683716,-0.5347884340326032
2023-08-15,27.91834831237793,39.95832443237305,16.459999084472656,14.820499992370605,-0.6818912032552469
2023-08-16,27.312236785888672,39.48139953613281,16.780000686645508,14.971500015258789,-0.8072388799858806
2023-08-17,27.30291175842285,39.71519470214844,17.889999389648438,15.166499996185303,-0.8576059932083986
2023-08-18,27.144390106201172,39.74324035644531,17.299999237060547,15.351499938964844,-0.9210796573067447
2023-08-21,27.18168830871582,39.73389434814453,17.1299991607666,15.512499904632568,-0.905593223420649
2023-08-22,26.51963233947754,38.80810546875,16.969999313354492,15.667999887466431,-0.9611857421980995
2023-08-23,26.528955459594727,38.910972595214844,15.979999542236328,15.807499885559082,-0.9784479216512227
2023-08-24,26.687477111816406,38.742652893066406,17.200000762939453,15.94699993133545,-0.8867960587251454
2023-08-25,26.575576782226562,38.55562210083008,15.680000305175781,16.064499950408937,-0.8900545037824756
2023-08-28,26.818021774291992,39.163455963134766,15.079999923706055,16.136999940872194,-0.9236949365768354
2023-08-29,27.20033836364746,39.275672912597656,14.449999809265137,16.16299991607666,-0.8067410174346826
2023-08-30,27.079118728637695,38.845516204833984,13.880000114440918,16.05249991416931,-0.7645607575208251
2023-08-31,26.95688247680664,38.61173629760742,13.569999694824219,15.934999895095824,-0.7621995300517599
2023-09-01,27.24835777282715,38.94837951660156,13.09000015258789,15.734499883651733,-0.7234735786683071
2023-09-05,26.938079833984375,38.845516204833984,14.010000228881836,15.646499872207642,-0.8160216796866702
2023-09-06,26.693614959716797,38.35923767089844,14.449999809265137,15.56949987411499,-0.8075362315648117
2023-09-07,26.44915008544922,37.80751419067383,14.399999618530273,15.491499853134155,-0.7859042268485725
2023-09-08,26.665407180786133,38.340538024902344,13.84000015258789,15.390999841690064,-0.8140720380295933
