Date,KLAC,UPS,VIX,AvgVIX,zscore
2023-03-31,388.3439025878906,165.6952362060547,18.700000762939453,21.958000087738036,0.3843767350794017
2023-04-03,388.16876220703125,165.46461486816406,18.549999237060547,21.955000019073488,0.3748391519679259
2023-04-04,382.1953430175781,162.8082275390625,19.0,21.925500011444093,0.20614367950361312
2023-04-05,371.2601013183594,161.77471923828125,19.079999923706055,21.923999977111816,0.012438024815786222
2023-04-06,364.4986267089844,161.07431030273438,18.399999618530273,21.71349992752075,-0.10917885651739304
2023-04-10,372.2914123535156,162.50927734375,18.969999313354492,21.42199993133545,0.04985818526484683
2023-04-11,367.6604309082031,164.3798370361328,19.100000381469727,21.050999927520753,0.03721410796658502
2023-04-12,360.1011657714844,162.1590576171875,19.09000015258789,20.81899995803833,-0.14197233872174006
2023-04-13,364.23602294921875,163.14134216308594,17.799999237060547,20.401999950408936,-0.05094694921315326
2023-04-14,364.86834716796875,164.7385711669922,17.06999969482422,20.10599994659424,0.0064721398539439035
2023-04-17,362.01776123046875,165.09732055664062,16.950000762939453,19.67799997329712,-0.02513945808514465
2023-04-18,361.14215087890625,165.80624389648438,16.829999923706055,19.311999988555907,-0.016851074641186615
2023-04-19,351.4620666503906,167.4376983642578,16.459999084472656,19.06599998474121,-0.11177699307127018
2023-04-20,365.5201416015625,166.5408172607422,17.170000076293945,18.811499977111815,0.07034387312532409
2023-04-21,361.8816223144531,166.73728942871094,16.770000457763672,18.51949996948242,0.022135284852121483
2023-04-24,362.2221374511719,167.28392028808594,16.889999389648438,18.276999950408936,0.04363208432525742
2023-04-25,348.0472717285156,150.57688903808594,18.760000228881836,18.18499994277954,-0.6694212704365856
2023-04-26,347.66778564453125,147.39947509765625,18.84000015258789,18.12849998474121,-0.7705822847750338
2023-04-27,374.20794677734375,151.83248901367188,17.030000686645508,18.023999977111817,-0.24259520782030328
2023-04-28,376.0564270019531,153.58349609375,15.779999732971191,17.86199994087219,-0.16246577500546308
2023-05-01,374.0036926269531,155.6248779296875,16.079999923706055,17.73099989891052,-0.1316291035173271
2023-05-02,368.1857604980469,151.9008331298828,17.780000686645508,17.692499971389772,-0.3301071666497676
2023-05-03,367.9134216308594,150.1840057373047,18.34000015258789,17.659499979019166,-0.38576755999820295
2023-05-04,363.1073913574219,148.01446533203125,20.09000015258789,17.709999990463256,-0.5224655258287407
2023-05-05,375.20025634765625,150.1071319580078,17.190000534057617,17.649500036239623,-0.27970321403897985
2023-05-08,373.11834716796875,148.95404052734375,16.979999542236328,17.550000047683717,-0.3453302895394716
2023-05-09,365.55908203125,147.7752685546875,17.709999084472656,17.480499982833862,-0.4931926970783409
2023-05-10,375.9007568359375,146.54534912109375,16.940000534057617,17.37300000190735,-0.37635646546960816
2023-05-11,376.0564270019531,145.40077209472656,16.93000030517578,17.32950005531311,-0.40844863031752643
2023-05-12,377.7452697753906,145.30592346191406,17.030000686645508,17.327500104904175,-0.38618216262644806
2023-05-15,394.46685791015625,145.60775756835938,17.1200008392334,17.33600010871887,-0.12841266275587027
2023-05-16,399.0645446777344,143.6761016845703,17.989999771118164,17.39400010108948,-0.11810039632096857
2023-05-17,406.89337158203125,147.7722625732422,16.8700008392334,17.414500188827514,0.12147147326581478
2023-05-18,418.353515625,147.4962921142578,16.049999237060547,17.358500146865843,0.28361930969479554
2023-05-19,413.541015625,147.40142822265625,16.809999465942383,17.36050009727478,0.20919247626232065
2023-05-22,410.778564453125,147.90158081054688,17.209999084472656,17.37650008201599,0.18314244053056922
2023-05-23,404.8044128417969,146.41836547851562,18.530000686645508,17.365000104904176,0.04970308353509719
2023-05-24,399.1524353027344,144.63330078125,20.030000686645508,17.424500131607054,-0.088018626337341
2023-05-25,423.89813232421875,147.66014099121094,19.139999389648438,17.530000066757204,0.37100850580757355
2023-05-26,450.1959228515625,147.95335388183594,17.950000762939453,17.638500118255614,0.7709433004748986
2023-05-30,447.79449462890625,146.39248657226562,17.459999084472656,17.707500076293947,0.6883058484666963
2023-05-31,432.42974853515625,144.01242065429688,17.940000534057617,17.71550006866455,0.3882420886777031
