Date,LRCX,MS,VIX,AvgVIX,zscore
2016-07-12,7.711825847625732,20.629770278930664,13.550000190734863,17.784000062942503,1.234788240375803
2016-07-13,7.745036602020264,20.471481323242188,13.039999961853027,17.411000061035157,1.299920770969657
2016-07-14,7.680361270904541,21.104616165161133,12.819999694824219,17.045000076293945,1.0774431172916459
2016-07-15,7.738914489746094,21.11215591430664,12.670000076293945,16.710000038146973,1.1079037752175835
2016-07-18,7.807084083557129,21.262907028198242,12.4399995803833,16.361500024795532,1.1015734222121711
2016-07-19,7.821943759918213,21.247825622558594,11.970000267028809,16.0414999961853,1.1143066470848022
2016-07-20,7.971391201019287,21.69253158569336,11.770000457763672,15.70600004196167,1.066806091124865
2016-07-21,7.806210994720459,21.760374069213867,12.739999771118164,15.284500026702881,0.9546431090563833
2016-07-22,7.870011329650879,21.79805564880371,12.020000457763672,15.023000049591065,0.9791592577493213
2016-07-25,7.921577453613281,21.956342697143555,12.869999885559082,14.378500032424927,0.9613436355943066
2016-07-26,8.005475997924805,22.031715393066406,13.050000190734863,13.838500022888184,0.9859817469934739
2016-07-27,8.03693675994873,22.02412986755371,12.829999923706055,13.542500019073486,1.0057738849387685
2016-07-28,8.134819030761719,21.902700424194336,12.720000267028809,13.346500062942505,1.0961507929432641
2016-07-29,7.8455400466918945,21.80404281616211,11.869999885559082,13.158500051498413,0.9637386639620347
2016-08-01,7.934685707092285,21.629480361938477,12.4399995803833,13.042000007629394,1.064880579057812
2016-08-02,7.842042446136475,21.250015258789062,13.369999885559082,12.931500005722047,1.1248797067479974
2016-08-03,7.934685707092285,21.568769454956055,12.859999656677246,12.82649998664856,1.0827524935813408
2016-08-04,8.034317016601562,21.4625186920166,12.420000076293945,12.709499979019165,1.1696373296305977
2016-08-05,8.149678230285645,22.016536712646484,11.390000343322754,12.619000005722047,1.0709333054766195
2016-08-08,8.103358268737793,22.100019454956055,11.5,12.517000007629395,1.0205054128607396
2016-08-09,8.153173446655273,22.26698112487793,11.65999984741211,12.422499990463256,0.9991589268304119
2016-08-10,7.78786039352417,22.092432022094727,12.050000190734863,12.373000001907348,0.8466507926631581
2016-08-11,7.768631935119629,22.29733657836914,11.680000305175781,12.316000032424927,0.7755995966341452
2016-08-12,7.793977737426758,22.13796615600586,11.550000190734863,12.260000038146973,0.8366608367601104
2016-08-15,7.930312633514404,22.509843826293945,11.8100004196167,12.228500080108642,0.8032808008655635
2016-08-16,7.85340690612793,22.957609176635742,12.640000343322754,12.26200008392334,0.6285455964106145
2016-08-17,7.883995532989502,23.04867935180664,12.1899995803833,12.283000040054322,0.6188089698580312
2016-08-18,7.946918487548828,23.18528938293457,11.430000305175781,12.217500066757202,0.6137131348878773
2016-08-19,8.14443302154541,23.18528938293457,11.34000015258789,12.183500051498413,0.7239515206492632
2016-08-22,8.145309448242188,23.22323989868164,12.270000457763672,12.153500080108643,0.7132689075139217
2016-08-23,8.204736709594727,23.31430435180664,12.380000114440918,12.120000076293945,0.719629613906961
2016-08-24,8.100735664367676,23.4585018157959,13.449999809265137,12.1510000705719,0.6191352577078381
2016-08-25,8.166284561157227,23.504039764404297,13.630000114440918,12.196500062942505,0.6423145907679388
2016-08-26,8.198620796203613,23.648235321044922,13.649999618530273,12.285500049591064,0.6179144454242061
2016-08-29,8.244941711425781,23.83797264099121,12.9399995803833,12.310500049591065,0.5879130786744006
2016-08-30,8.126082420349121,24.429935455322266,13.119999885559082,12.298000049591064,0.34731395288899386
2016-08-31,8.155797958374023,24.331275939941406,13.420000076293945,12.326000070571899,0.39294215021385004
2016-09-01,8.270286560058594,24.217432022094727,13.479999542236328,12.379000043869018,0.4903545092196704
2016-09-02,8.246686935424805,24.202251434326172,11.979999542236328,12.408500003814698,0.48165171949838254
2016-09-06,8.189005851745605,24.09600257873535,12.020000457763672,12.434500026702882,0.4807355475157095
2016-09-07,8.218722343444824,24.050466537475586,11.9399995803833,12.44850001335144,0.5107259307946438
2016-09-08,8.17764663696289,24.316097259521484,12.510000228881836,12.471500015258789,0.409604768196928
2016-09-09,7.968766689300537,23.974571228027344,17.5,12.7625,0.3935605474739091
2016-09-12,8.17833137512207,24.467876434326172,15.15999984741211,12.942999982833863,0.36530659192618015
2016-09-13,8.026639938354492,23.875911712646484,17.850000381469727,13.244999980926513,0.45490435087478226
2016-09-14,8.029272079467773,23.951805114746094,18.139999389648438,13.519999933242797,0.4340321255942861
2016-09-15,8.186224937438965,24.247791290283203,16.299999237060547,13.72549991607666,0.4345002862710465
2016-09-16,8.151152610778809,23.974571228027344,15.369999885559082,13.922499895095825,0.4953552314525346
2016-09-19,8.080126762390137,23.98216438293457,15.529999732971191,14.13199987411499,0.45347846627960986
2016-09-20,8.06521987915039,24.058061599731445,15.920000076293945,14.314499855041504,0.4228160979935463
2016-09-21,8.180086135864258,24.225013732910156,13.300000190734863,14.360499858856201,0.43777924587181566
2016-09-22,8.12747573852539,24.467876434326172,12.020000457763672,14.288999891281128,0.3369226387463972
2016-09-23,8.047684669494629,24.217432022094727,12.289999961853027,14.221999883651733,0.36611416808290714
2016-09-26,8.015241622924805,23.549575805664062,14.5,14.26449990272522,0.5446085242663375
2016-09-27,8.111693382263184,23.79243278503418,13.100000381469727,14.272499942779541,0.5269493603831984
