Date,XLU,XOM,VIX,AvgVIX,zscore
2024-03-18,29.82853889465332,105.0246353149414,14.329999923706055,14.207499933242797,-1.399667102851561
2024-03-19,30.09272003173828,105.7634506225586,13.819999694824219,14.127499914169311,-1.37227730675289
2024-03-20,30.13045883178711,105.66993713378906,13.039999961853027,14.012499904632568,-1.3572074743188611
2024-03-21,30.08328628540039,106.13752746582031,12.920000076293945,13.931499910354614,-1.3957013921352166
2024-03-22,30.125743865966797,106.13752746582031,13.0600004196167,13.896999931335449,-1.3846441359205905
2024-03-25,30.267271041870117,107.22239685058594,13.1899995803833,13.869499921798706,-1.4085937476503883
2024-03-26,29.922887802124023,106.4181137084961,13.239999771118164,13.859999895095825,-1.4532011168216787
2024-03-27,30.757883071899414,107.52166748046875,12.779999732971191,13.80699987411499,-1.297597639203797
2024-03-28,30.970169067382812,108.70938110351562,13.010000228881836,13.787499904632568,-1.308883969970109
2024-04-01,30.781469345092773,109.4107894897461,13.649999618530273,13.81449990272522,-1.397341558075097
2024-04-02,30.833362579345703,111.55243682861328,14.609999656677246,13.870499897003175,-1.5038676837714406
2024-04-03,30.710708618164062,111.5711441040039,14.329999923706055,13.863999891281129,-1.5368590920958356
2024-04-04,30.649381637573242,111.96392059326172,16.350000381469727,13.956499910354614,-1.5748458945444446
2024-04-05,30.739011764526367,113.50703430175781,16.030000686645508,14.035999965667724,-1.6379959796683679
2024-04-08,30.941862106323242,112.74015045166016,15.1899995803833,14.058499956130982,-1.542183194217119
2024-04-09,31.111692428588867,113.329345703125,14.979999542236328,14.046499919891357,-1.5309789434624959
2024-04-10,30.57862091064453,114.28325653076172,15.800000190734863,14.144499921798706,-1.7232744343374748
2024-04-11,30.517292022705078,113.89981842041016,14.90999984741211,14.202499914169312,-1.7177544042508275
2024-04-12,30.2861328125,112.57181549072266,17.309999465942383,14.347999906539917,-1.7035199312885345
2024-04-15,30.00780487060547,111.92652130126953,19.229999542236328,14.588999891281128,-1.739835908292953
2024-04-16,29.611541748046875,111.00065612792969,18.399999618530273,14.792499876022339,-1.79113963886024
2024-04-17,30.229530334472656,110.94454193115234,18.209999084472656,15.01199984550476,-1.6270512194103566
2024-04-18,30.399356842041016,110.8416748046875,18.0,15.259999847412109,-1.5770574191885054
2024-04-19,30.86638641357422,112.1135482788086,18.709999084472656,15.549499797821046,-1.5267179233675752
2024-04-22,31.149431228637695,112.74951171875,16.940000534057617,15.743499803543092,-1.4886505333845899
2024-04-23,31.295673370361328,113.18905639648438,15.6899995803833,15.868499803543092,-1.4752013570863556
2024-04-24,31.484373092651367,113.20777130126953,15.970000267028809,16.004999828338622,-1.4271071442013978
2024-04-25,31.569290161132812,113.46961975097656,15.369999885559082,16.13449983596802,-1.419668909639868
2024-04-26,31.224912643432617,110.31794738769531,15.029999732971191,16.235499811172485,-1.3327021077913557
2024-04-29,31.649478912353516,111.88910675048828,14.670000076293945,16.28649983406067,-1.3101965255967514
2024-04-30,31.484373092651367,110.60786437988281,15.649999618530273,16.33849983215332,-1.281380683310124
2024-05-01,31.847620010375977,108.51297760009766,15.390000343322754,16.391499853134157,-1.0693602886078044
2024-05-02,32.01744842529297,108.70938110351562,14.680000305175781,16.307999849319458,-1.0361403036043373
2024-05-03,32.27219009399414,108.48492431640625,13.489999771118164,16.18099980354309,-0.9572168120016548
2024-05-06,32.43729782104492,109.18634033203125,13.489999771118164,16.095999813079835,-0.953532516146834
2024-05-07,32.80526351928711,108.6439208984375,13.229999542236328,16.008499813079833,-0.8273000029630633
2024-05-08,33.149635314941406,108.62521362304688,13.0,15.868499803543092,-0.7365664701367365
2024-05-09,33.6544075012207,110.76685333251953,12.6899995803833,15.75749979019165,-0.7251485986433329
2024-05-10,33.62138366699219,110.31794738769531,12.550000190734863,15.519499826431275,-0.7085875500392839
2024-05-13,33.62138366699219,110.27120208740234,13.600000381469727,15.237999868392944,-0.7059674457890284
2024-05-14,33.71101379394531,110.9405746459961,13.420000076293945,14.988999891281129,-0.7201437755592687
2024-05-15,34.215782165527344,111.79854583740234,12.449999809265137,14.700999927520751,-0.636776448628738
2024-05-16,34.09785461425781,111.129150390625,12.420000076293945,14.42199993133545,-0.6299683531757789
2024-05-17,34.12614822387695,112.79792785644531,11.989999771118164,14.085999965667725,-0.7161358833926281
2024-05-20,34.069549560546875,111.88339233398438,12.149999618530273,13.846499919891357,-0.6796156050225131
2024-05-21,34.376182556152344,111.11029815673828,11.859999656677246,13.654999923706054,-0.5564265405113318
2024-05-22,33.970481872558594,108.87583923339844,12.289999961853027,13.470999908447265,-0.5368405771981496
2024-05-23,33.39494705200195,107.01850128173828,12.770000457763672,13.340999937057495,-0.5826225060594687
2024-05-24,33.729888916015625,106.93363952636719,11.930000305175781,13.185999965667724,-0.49063681536375975
2024-05-28,33.696868896484375,108.2912826538086,12.920000076293945,13.098499965667724,-0.5753330147203025
2024-05-29,33.26286315917969,107.13162231445312,14.279999732971191,13.02999997138977,-0.6233617098441497
2024-05-30,33.71101379394531,107.4710464477539,14.470000267028809,12.983999967575073,-0.5256744808575033
2024-05-31,34.305423736572266,110.55403900146484,12.920000076293945,12.895999956130982,-0.5436756227490643
2024-06-03,33.91387176513672,107.90473175048828,13.109999656677246,12.876999950408935,-0.4971523843265284
2024-06-04,33.89970779418945,106.22653198242188,13.15999984741211,12.860499954223632,-0.4067769367012288
2024-06-05,33.706295013427734,106.65079498291016,12.630000114440918,12.830499982833862,-0.48092777205150167
2024-06-06,33.357208251953125,107.45218658447266,12.579999923706055,12.809499979019165,-0.616759188208879
2024-06-07,32.99396514892578,106.30195617675781,12.220000267028809,12.78600001335144,-0.646887676729434
2024-06-10,33.41853332519531,106.61308288574219,12.739999771118164,12.795499992370605,-0.5537559543473908
2024-06-11,33.2156867980957,105.75511932373047,12.850000381469727,12.757999992370605,-0.5584940002294541
2024-06-12,32.998680114746094,104.58604431152344,12.039999961853027,12.68899998664856,-0.5494817875404987
2024-06-13,33.07415771484375,103.74694061279297,11.9399995803833,12.663499975204468,-0.4827928016074675
2024-06-14,32.99396514892578,102.8701171875,12.65999984741211,12.675499963760377,-0.45453088651538864
2024-06-17,32.63071823120117,102.16301727294922,12.75,12.713499975204467,-0.5094981186328619
2024-06-18,32.644866943359375,103.12467956542969,12.300000190734863,12.721000003814698,-0.5597151521638872
2024-06-20,32.92791748046875,105.34971618652344,13.279999732971191,12.792000007629394,-0.6107148493562763
2024-06-21,32.734500885009766,104.4257583618164,13.199999809265137,12.8375,-0.609298030793592
2024-06-24,33.16487503051758,107.52762603759766,13.329999923706055,12.86549997329712,-0.6710770882428921
2024-06-25,32.85101318359375,107.82930755615234,12.84000015258789,12.910999965667724,-0.7697257835931424
2024-06-26,32.71310043334961,107.86702728271484,12.550000190734863,12.892499971389771,-0.8077567087570279
2024-06-27,32.770172119140625,108.32899475097656,12.239999771118164,12.79049997329712,-0.8187870660503821
2024-06-28,32.40399169921875,108.53642272949219,12.4399995803833,12.688999938964844,-0.9257781507460441
2024-07-01,32.180484771728516,108.38556671142578,12.220000267028809,12.653999948501587,-0.9755306327705955
2024-07-02,32.346927642822266,107.65016174316406,12.029999732971191,12.599999952316285,-0.8909638810029744
2024-07-03,32.54190444946289,108.19700622558594,12.09000015258789,12.546499967575073,-0.8708369265006988
2024-07-05,32.598968505859375,106.8864974975586,12.479999542236328,12.538999938964844,-0.7825208359863285
2024-07-08,32.63226318359375,105.7645492553711,12.369999885559082,12.528499937057495,-0.7109639576425552
