Date,BAC,QCOM,VIX,AvgVIX,zscore
2021-03-26,34.25619125366211,119.21492004394531,18.860000610351562,22.132000064849855,0.3495193301077161
2021-03-29,33.92851638793945,117.67308807373047,20.739999771118164,22.001500034332274,0.35434954003851404
2021-03-30,34.5307502746582,116.63320922851562,19.610000610351562,21.77700004577637,0.4929287839106692
2021-03-31,34.26504898071289,118.85636138916016,19.399999618530273,21.413500022888183,0.36462458839943196
2021-04-01,34.97356414794922,123.5177230834961,17.329999923706055,20.851500034332275,0.3036452500515889
2021-04-05,35.24810028076172,125.79462432861328,17.90999984741211,20.514000034332277,0.2620983265967178
2021-04-06,35.15068054199219,123.75978088378906,18.1200008392334,20.14650011062622,0.3235449447851417
2021-04-07,35.469512939453125,124.98783111572266,17.15999984741211,19.803000068664552,0.32920594294365446
2021-04-08,35.159542083740234,125.80357360839844,16.950000762939453,19.522500133514406,0.24720060441231875
2021-04-09,35.41637420654297,126.00977325439453,16.690000534057617,19.26150016784668,0.28156885017399536
2021-04-12,35.47836685180664,123.2040023803711,16.90999984741211,19.072500133514403,0.39856628035990627
2021-04-13,34.822998046875,123.07848358154297,16.649999618530273,18.903500080108643,0.29561595757873654
2021-04-14,35.3189582824707,120.79261779785156,16.989999771118164,18.763500022888184,0.46415705517470335
2021-04-15,34.3093376159668,123.56257629394531,16.56999969482422,18.630500030517577,0.19275336341426752
2021-04-16,34.672454833984375,123.89425659179688,16.25,18.364000034332275,0.23981591013400894
2021-04-19,34.69015121459961,121.24082946777344,17.290000915527344,18.18100004196167,0.3437327292570805
2021-04-20,33.724815368652344,119.58245086669922,18.68000030517578,18.17100009918213,0.2481818562025487
2021-04-21,34.291622161865234,122.08346557617188,17.5,18.0310001373291,0.2461465821344519
2021-04-22,33.97278594970703,119.19699096679688,18.709999084472656,17.90650005340576,0.30361613954379
2021-04-23,34.699012756347656,121.40218353271484,17.329999923706055,17.782500076293946,0.339047115331947
2021-04-26,34.902706146240234,124.56654357910156,17.639999389648438,17.72150001525879,0.2520723156508519
2021-04-27,35.3189582824707,123.71488952636719,17.559999465942383,17.5625,0.3529150397581403
2021-04-28,35.45179748535156,122.42411804199219,17.280000686645508,17.446000003814696,0.4238866815152185
2021-04-29,36.40828323364258,127.90123748779297,17.610000610351562,17.35650005340576,0.37261491629610966
2021-04-30,35.89461135864258,124.42311096191406,18.610000610351562,17.420500087738038,0.42058010177456684
2021-05-03,35.92119216918945,123.19498443603516,18.309999465942383,17.44050006866455,0.47170046093665285
2021-05-04,36.31085968017578,120.22783660888672,19.479999542236328,17.508500003814696,0.6487036755515502
2021-05-05,36.656253814697266,120.70297241210938,19.149999618530273,17.607999992370605,0.6873920153649155
2021-05-06,37.20534133911133,121.91313934326172,18.389999389648438,17.679999923706056,0.7315827342488591
2021-05-07,37.35590744018555,123.57154846191406,16.690000534057617,17.679999923706056,0.6932019396744161
2021-05-10,37.24077224731445,115.58443450927734,19.65999984741211,17.817499923706055,0.9783213934539151
2021-05-11,36.815677642822266,115.07345581054688,21.84000015258789,18.076999950408936,0.9278964521756226
2021-05-12,36.47027587890625,111.71186828613281,27.59000015258789,18.606999969482423,0.9990853147087988
2021-05-13,37.05479431152344,113.9439468383789,23.1299991607666,18.93499994277954,1.0101990339602147
2021-05-14,37.51531982421875,116.66907501220703,18.809999465942383,19.06299991607666,0.9821620990248139
2021-05-17,37.85185623168945,116.3553466796875,19.719999313354492,19.18449983596802,1.0494240836777595
2021-05-18,37.338191986083984,115.5575180053711,21.34000015258789,19.317499828338622,0.9953597189358148
2021-05-19,37.169925689697266,117.1262435913086,22.18000030517578,19.551499843597412,0.907983760981845
2021-05-20,37.081356048583984,118.90116119384766,20.670000076293945,19.649499893188477,0.8258591034199749
2021-05-21,37.550743103027344,117.84339904785156,20.149999618530273,19.790499877929687,0.9432819672448187
2021-05-24,37.754432678222656,119.14320373535156,18.399999618530273,19.82849988937378,0.9272845039740315
2021-05-25,37.20534133911133,119.89620208740234,18.84000015258789,19.892499923706055,0.8083614140414181
2021-05-26,37.2319221496582,119.30455017089844,17.360000610351562,19.896499919891358,0.8352531165671447
2021-05-27,37.68358612060547,119.79757690429688,16.739999771118164,19.852999877929687,0.890728863286436
2021-05-28,37.541893005371094,120.60433959960938,16.760000228881836,19.7604998588562,0.8367265756306281
