Date,PG,ADI,VIX,AvgVIX,zscore
2020-12-09,118.62744903564453,129.51773071289062,22.270000457763672,22.146500205993654,-0.11141501350763396
2020-12-10,117.84476470947266,129.0609893798828,22.520000457763672,22.100000190734864,-0.1884278860540028
2020-12-11,118.71438598632812,128.9422607421875,23.309999465942383,21.998000144958496,-0.06941379622621921
2020-12-14,118.14047241210938,130.02017211914062,24.719999313354492,22.079000091552736,-0.2013467536551529
2020-12-15,118.8361587524414,131.6005859375,22.889999389648438,22.101000022888183,-0.19562381475156773
2020-12-16,119.37532043457031,130.4495849609375,22.5,22.09050006866455,-0.06428959691299513
2020-12-17,120.22756958007812,131.3448028564453,21.93000030517578,21.995000076293945,-0.0016836389021002134
2020-12-18,120.91458129882812,132.05735778808594,21.56999969482422,21.91800003051758,0.049269792589212685
2020-12-21,119.59276580810547,130.2577362060547,25.15999984741211,21.99099998474121,-0.025869178834232752
2020-12-22,118.74919128417969,131.80157470703125,24.229999542236328,22.069499969482422,-0.2176270488306256
2020-12-23,118.56656646728516,130.83328247070312,23.309999465942383,22.15299997329712,-0.18957003340524306
2020-12-24,119.76668548583984,131.97512817382812,21.530000686645508,22.167000007629394,-0.09506528540186061
2020-12-28,120.60149383544922,132.1669921875,21.700000762939453,22.210000038146973,0.002848769508926983
2020-12-29,120.37539672851562,131.23516845703125,23.079999923706055,22.335500049591065,0.023325426076632762
2020-12-30,119.81016540527344,133.53721618652344,22.770000457763672,22.435500049591063,-0.17286666757788594
2020-12-31,121.00154876708984,134.95314025878906,22.75,22.514500045776366,-0.09413293688205447
2021-01-04,119.85365295410156,133.3910675048828,26.969999313354492,22.798999977111816,-0.1594260510248852
2021-01-05,120.61891174316406,135.7753143310547,25.34000015258789,23.026499938964843,-0.18762360031834235
2021-01-06,121.8885726928711,136.3874053955078,25.06999969482422,23.214999961853028,-0.055813186602973464
2021-01-07,120.74935150146484,142.1516571044922,22.3700008392334,23.299499988555908,-0.5112988970252669
2021-01-08,120.69718170166016,143.18394470214844,21.559999465942383,23.263999938964844,-0.5731952300407671
2021-01-11,119.87971496582031,144.60897827148438,24.079999923706055,23.34199991226196,-0.7552247878824511
2021-01-12,119.18402099609375,145.33067321777344,23.329999923706055,23.342999935150146,-0.8839098541249606
2021-01-13,119.36663818359375,144.7734375,22.209999084472656,23.217499923706054,-0.8304857589258653
2021-01-14,118.09695434570312,145.668701171875,23.25,23.235499954223634,-1.0428105622208483
2021-01-15,117.20992279052734,144.1065673828125,24.34000015258789,23.32749996185303,-1.0743015302485452
2021-01-19,116.18376159667969,146.65524291992188,23.239999771118164,23.392999935150147,-1.34338699910627
2021-01-20,114.73146057128906,146.00672912597656,21.579999923706055,23.39349994659424,-1.496915755037296
2021-01-21,114.61858367919922,145.51339721679688,21.31999969482422,23.201499938964844,-1.4851906152690766
2021-01-22,113.7349853515625,142.12425231933594,21.90999984741211,23.085499954223632,-1.418651721110317
2021-01-25,115.69470977783203,140.4251251220703,23.190000534057617,23.079500007629395,-1.0739855116450232
2021-01-26,116.43834686279297,141.53958129882812,23.020000457763672,23.153999996185302,-1.037161920117446
2021-01-27,112.31765747070312,134.72476196289062,37.209999084472656,23.929499912261964,-1.2070633648800373
2021-01-28,114.04993438720703,136.30517578125,30.209999084472656,24.285999870300294,-1.067034534127413
2021-01-29,112.16893768310547,134.58775329589844,33.09000015258789,24.801999855041505,-1.2190142882045873
2021-02-01,112.83384704589844,138.7442626953125,30.239999771118164,25.176499843597412,-1.3548743998433235
2021-02-02,112.6763687133789,138.73512268066406,25.559999465942383,25.105999851226805,-1.374789895080801
2021-02-03,112.81631469726562,134.816162109375,22.90999984741211,24.984499835968016,-1.1473367256128884
2021-02-04,112.88631439208984,137.50189208984375,21.770000457763672,24.81949987411499,-1.2817184789743399
2021-02-05,113.35875701904297,135.8940887451172,20.8700008392334,24.74449987411499,-1.1346298099336616
2021-02-08,113.0088119506836,139.9500732421875,21.239999771118164,24.72849988937378,-1.3966102934583442
2021-02-09,112.57137298583984,139.63035583496094,21.6299991607666,24.605999851226805,-1.436210215311157
2021-02-10,112.17767333984375,139.97752380371094,21.989999771118164,24.538999843597413,-1.5057629948999491
2021-02-11,112.27391052246094,145.0657958984375,21.25,24.49099988937378,-1.7650708117081917
2021-02-12,111.65274810791016,146.87451171875,19.969999313354492,24.326999855041503,-1.9421595810568433
