Date,INTC,XLF,VIX,AvgVIX,zscore
2021-10-18,50.17020034790039,36.52317428588867,16.309999465942383,20.097499942779542,1.088875340965697
2021-10-19,50.851783752441406,36.88359069824219,15.699999809265137,19.66449990272522,1.1756320970000955
2021-10-20,50.99916076660156,37.17932891845703,15.489999771118164,19.395499849319457,1.2034119436627682
2021-10-21,51.57942199707031,37.022220611572266,15.010000228881836,19.21449990272522,1.2580569151879784
2021-10-22,45.55567932128906,37.539756774902344,15.430000305175781,19.098499917984007,0.6446693612556437
2021-10-25,45.5096321105957,37.4935417175293,15.239999771118164,18.922499895095825,0.6379025608135208
2021-10-26,44.46883010864258,37.52126693725586,15.979999542236328,18.558999872207643,0.5293642341824888
2021-10-27,44.109622955322266,36.902076721191406,16.979999542236328,18.279999876022337,0.46586425191157865
2021-10-28,44.28462600708008,37.354923248291016,16.530000686645508,17.949499940872194,0.5030623046842034
2021-10-29,45.131996154785156,37.20705795288086,16.260000228881836,17.707499933242797,0.586239787356141
2021-11-01,45.63858413696289,37.22554397583008,16.40999984741211,17.379999971389772,0.6403929932181823
2021-11-02,45.92411422729492,37.31795883178711,16.030000686645508,17.116500043869017,0.6743114912909469
2021-11-03,46.41226577758789,37.45657730102539,15.100000381469727,16.821500062942505,0.7314971449731154
2021-11-04,46.66083526611328,36.966773986816406,15.4399995803833,16.616499996185304,0.7374073648493336
2021-11-05,47.226585388183594,36.985252380371094,16.479999542236328,16.501999950408937,0.797795152017596
2021-11-08,47.81089401245117,37.18858337402344,17.219999313354492,16.36299991607666,0.8677946050894615
2021-11-09,47.48627853393555,36.985252380371094,17.780000686645508,16.259499931335448,0.8251633319432261
2021-11-10,47.078189849853516,36.920562744140625,18.729999542236328,16.263999938964844,0.779477065963496
2021-11-11,46.86487579345703,37.022220611572266,17.65999984741211,16.30399990081787,0.7612068793713737
2021-11-12,46.66083526611328,37.10539245605469,16.290000915527344,16.30349998474121,0.743148382129146
2021-11-15,46.67011260986328,37.10539245605469,16.489999771118164,16.3125,0.744126089924424
2021-11-16,46.9390754699707,37.06842803955078,16.3700008392334,16.346000051498415,0.7709402567332804
2021-11-17,46.58663558959961,36.643310546875,17.110000610351562,16.427000093460084,0.7161911629810132
2021-11-18,46.076534271240234,36.45847702026367,17.59000015258789,16.556000089645387,0.6547782566127952
2021-11-19,45.928138732910156,36.06108093261719,17.90999984741211,16.680000066757202,0.6226808127488705
2021-11-22,46.21564865112305,36.56937789916992,19.170000076293945,16.87650008201599,0.674032115932691
2021-11-23,45.538597106933594,37.14236068725586,19.3799991607666,17.046500062942506,0.6264105832785819
2021-11-24,46.15072250366211,37.05918884277344,18.579999923706055,17.12650008201599,0.6874757609547907
2021-11-26,45.24181365966797,35.83003616333008,28.6200008392334,17.731000089645384,0.5407823994073873
2021-11-29,46.373321533203125,35.94093704223633,22.959999084472656,18.066000032424927,0.6646212434894299
2021-11-30,45.631351470947266,35.08146667480469,27.190000534057617,18.605000066757203,0.5508317426588507
2021-12-01,45.07485580444336,34.69331741333008,31.1200008392334,19.359500074386595,0.47610897649195827
2021-12-02,45.90959167480469,35.72838592529297,27.950000762939453,20.002000093460083,0.6069473173525791
2021-12-03,45.6777229309082,35.146148681640625,30.670000076293945,20.763500118255614,0.5583975411122339
2021-12-06,47.29151153564453,35.68217468261719,27.18000030517578,21.29850015640259,0.7506692818610626
2021-12-07,48.75690460205078,36.319854736328125,21.889999389648438,21.532000160217287,0.9315122204873084
2021-12-08,47.99638748168945,36.125770568847656,19.899999618530273,21.638000106811525,0.843325717796335
2021-12-09,46.818504333496094,36.05183410644531,21.579999923706055,21.78050012588501,0.7161304576679632
2021-12-10,46.920528411865234,36.088802337646484,18.690000534057617,21.832000160217284,0.7284135041553575
2021-12-13,46.373321533203125,35.700653076171875,20.309999465942383,22.03300008773804,0.6546696518377668
2021-12-14,46.09508514404297,35.9132194519043,21.889999389648438,22.303000068664552,0.6341509033542772
2021-12-15,46.99471664428711,36.01488494873047,19.290000915527344,22.449000072479247,0.7331705905895188
2021-12-16,47.14311981201172,36.46772003173828,20.56999969482422,22.62200002670288,0.7675648978247973
2021-12-17,46.94834899902344,35.6636848449707,21.56999969482422,22.821000003814696,0.7137387714872536
2021-12-20,46.00232696533203,34.97095489501953,22.8700008392334,23.069000053405762,0.5853506402193825
2021-12-21,47.08747100830078,35.69526290893555,21.010000228881836,23.161000061035157,0.7297082041393169
2021-12-22,47.2729606628418,35.86240768432617,18.6299991607666,23.123500061035156,0.7561787914713894
2021-12-23,47.58830642700195,36.048126220703125,17.959999084472656,23.092500019073487,0.797103723993899
2021-12-27,48.172603607177734,36.41957473754883,17.68000030517578,22.545499992370605,0.8740647199945857
2021-12-28,48.00565719604492,36.438140869140625,17.540000915527344,22.27450008392334,0.8572397380995662
