Date,TXN,GILD,VIX,AvgVIX,zscore
2017-06-08,65.79052734375,46.21426010131836,10.15999984741211,10.866500043869019,-0.7966837831116178
2017-06-09,63.10710525512695,46.632286071777344,10.699999809265137,10.871500015258789,-0.9523193921157617
2017-06-12,63.224090576171875,47.158447265625,11.460000038146973,10.924500036239625,-0.8974876483167935
2017-06-13,63.177284240722656,46.956626892089844,10.420000076293945,10.924500036239625,-0.9186583045424969
2017-06-14,62.52984619140625,47.21818923950195,10.640000343322754,10.924000072479249,-0.9420255103276952
2017-06-15,62.46744155883789,47.087406158447266,10.899999618530273,10.689500045776366,-0.9580456553854666
2017-06-16,62.17098617553711,46.586090087890625,10.380000114440918,10.475500059127807,-1.0235612101209612
2017-06-19,63.51272964477539,47.087406158447266,10.369999885559082,10.39200005531311,-0.8830483814228038
2017-06-20,62.0695915222168,47.654117584228516,10.859999656677246,10.388500022888184,-0.9365733818888857
2017-06-21,62.14760971069336,49.041831970214844,10.75,10.390000009536744,-0.8084979109129292
2017-06-22,61.66398239135742,51.206932067871094,10.479999542236328,10.412999963760376,-0.6521083229007077
2017-06-23,62.07740020751953,51.23598098754883,10.020000457763672,10.414499998092651,-0.6198826244099376
2017-06-26,61.086727142333984,51.75908660888672,9.899999618530273,10.41899995803833,-0.6447927763258933
2017-06-27,60.02582550048828,51.3304328918457,11.0600004196167,10.45299997329712,-0.7587426978525886
2017-06-28,60.891700744628906,52.25313949584961,10.029999732971191,10.433999967575073,-0.6151810691832236
2017-06-29,59.986839294433594,51.483001708984375,11.4399995803833,10.511499929428101,-0.748074357195399
2017-06-30,60.01021957397461,51.424888610839844,11.180000305175781,10.58299994468689,-0.7515258548988731
2017-07-03,59.6046142578125,51.366756439208984,11.220000267028809,10.64049997329712,-0.7857578716940316
2017-07-05,59.99464797973633,51.483001708984375,11.069999694824219,10.671499967575073,-0.7475141000578539
2017-07-06,59.955650329589844,50.480369567871094,12.539999961853027,10.778999948501587,-0.8388030807270637
2017-07-07,61.2193489074707,50.31325912475586,11.1899995803833,10.830499935150147,-0.7628842478754012
2017-07-10,61.45335388183594,50.34233474731445,11.109999656677246,10.850999927520752,-0.7435286956492931
2017-07-11,61.65616989135742,50.385921478271484,10.890000343322754,10.82249994277954,-0.725130156484553
2017-07-12,62.810665130615234,50.7128791809082,10.300000190734863,10.816499948501587,-0.6134406414940257
2017-07-13,62.82624053955078,51.27957534790039,9.899999618530273,10.779499912261963,-0.5623072878513719
2017-07-14,63.96516799926758,51.272315979003906,9.510000228881836,10.709999942779541,-0.4812322833263424
2017-07-17,63.699954986572266,51.69370651245117,9.819999694824219,10.681999921798706,-0.46306940438614597
2017-07-18,64.0899658203125,52.08605194091797,9.890000343322754,10.657999944686889,-0.40045904211854794
2017-07-19,64.0899658203125,52.834381103515625,9.789999961853027,10.604499959945679,-0.3344125054547657
2017-07-20,64.50341796875,53.34296798706055,9.579999923706055,10.54599995613098,-0.25986096075580983
2017-07-21,63.73114013671875,53.589988708496094,9.359999656677246,10.489999961853027,-0.29346858919693736
2017-07-24,63.12269592285156,54.047725677490234,9.430000305175781,10.460499954223632,-0.29672395614958974
2017-07-25,63.48931884765625,53.575462341308594,9.430000305175781,10.436999988555907,-0.3121008480244554
