Date,PEP,HD,VIX,AvgVIX,zscore
2023-02-24,157.96206665039062,273.04937744140625,21.670000076293945,19.869000053405763,0.2548740408975662
2023-02-27,157.91714477539062,272.4510803222656,20.950000762939453,19.99100008010864,0.25658429116599646
2023-02-28,155.78057861328125,272.93890380859375,20.700000762939453,20.029000091552735,-0.004468702818237133
2023-03-01,153.8056182861328,267.6465148925781,20.579999923706055,20.088000106811524,-0.17783491610202184
2023-03-02,156.64349365234375,269.6990661621094,19.59000015258789,20.17400007247925,0.13696057488814312
2023-03-03,156.48983764648438,274.6969299316406,18.489999771118164,20.16200008392334,0.059478546291788975
2023-03-06,156.80616760253906,274.4759826660156,18.610000610351562,20.176000118255615,0.09988815664588425
2023-03-07,156.02890014648438,267.5637512207031,19.59000015258789,20.184000110626222,0.0887873811651237
2023-03-08,156.4536895751953,270.233642578125,19.110000610351562,20.206500148773195,0.10795847698925488
2023-03-09,155.26974487304688,266.9982604980469,22.610000610351562,20.35550022125244,0.004771165181381705
2023-03-10,155.4776153564453,265.4313659667969,24.799999237060547,20.560000228881837,0.04814381284147144
2023-03-13,156.99598693847656,265.6260681152344,26.520000457763672,20.859500217437745,0.2272593654485555
2023-03-14,156.83328247070312,264.7454528808594,23.729999542236328,21.029000186920165,0.21823637515029334
2023-03-15,159.635009765625,266.9703674316406,26.139999389648438,21.390500164031984,0.5266738128030363
2023-03-16,159.52655029296875,265.8208312988281,22.989999771118164,21.628500175476074,0.5273133811045575
2023-03-17,158.27935791015625,267.3597412109375,25.510000228881836,21.89550018310547,0.3600910208735295
2023-03-20,160.50262451171875,268.16632080078125,24.149999618530273,22.102000141143797,0.6161909024207906
2023-03-21,160.88223266601562,268.32391357421875,21.3799991607666,22.027500057220458,0.6596831642468686
2023-03-22,159.52655029296875,262.001220703125,22.260000228881836,22.026000022888184,0.572497921823782
2023-03-23,158.7493133544922,263.2064208984375,22.610000610351562,22.09950008392334,0.4653746634734825
