Date,MS,KO,VIX,AvgVIX,zscore
2023-12-11,76.89332580566406,55.268428802490234,12.630000114440918,13.207000064849854,-0.33116176409012366
2023-12-12,77.61750793457031,55.62415313720703,12.069999694824219,13.072500038146973,-0.2596965458651266
2023-12-13,79.50223541259766,56.1015739440918,12.1899995803833,12.974000024795533,0.009687731559207201
2023-12-14,84.52509307861328,55.268428802490234,12.479999542236328,12.88899998664856,1.1191992267566941
2023-12-15,85.02645874023438,54.856529235839844,12.279999732971191,12.786999988555909,1.2910881979849216
2023-12-18,84.26512908935547,55.24970245361328,12.5600004196167,12.725,1.073277856083445
2023-12-19,85.34212493896484,55.071842193603516,12.529999732971191,12.680999994277954,1.3110327290483652
2023-12-20,84.6179428100586,53.92978286743164,13.670000076293945,12.696999979019164,1.3858159144553543
2023-12-21,86.00130462646484,54.285499572753906,13.649999618530273,12.736999940872192,1.5825547815972862
2023-12-22,85.79706573486328,54.594417572021484,13.029999732971191,12.765499925613403,1.486285832362952
2023-12-26,86.19628143310547,54.819091796875,12.989999771118164,12.780499935150146,1.5203672508270298
2023-12-27,86.95761108398438,54.959503173828125,12.430000305175781,12.767499971389771,1.6389375792108847
2023-12-28,86.93904113769531,54.99695587158203,12.470000267028809,12.742000007629395,1.6284427680802533
2023-12-29,86.57695770263672,55.16545486450195,12.449999809265137,12.718499994277954,1.528292795876645
