Date,WFC,KO,VIX,AvgVIX,zscore
2016-04-15,36.27692413330078,33.69766616821289,13.619999885559082,14.438500022888183,-1.4221535033790604
2016-04-18,36.72052001953125,33.7853889465332,13.350000381469727,14.405000019073487,-1.293414785722047
2016-04-19,37.50244140625,34.06315994262695,13.239999771118164,14.377500009536742,-1.07170135854069
2016-04-20,37.930992126464844,32.43308639526367,13.279999732971191,14.332999992370606,-0.8747379715778212
2016-04-21,37.63025665283203,31.914093017578125,13.949999809265137,14.283500003814698,-0.9425640156158679
2016-04-22,38.058807373046875,32.55735778808594,13.220000267028809,14.20750002861023,-0.8418345445226075
2016-04-25,37.97610092163086,32.68162536621094,14.079999923706055,14.149500036239624,-0.8717900899268247
2016-04-26,38.284366607666016,32.55004119873047,13.960000038146973,14.156500053405761,-0.7741756685762448
2016-04-27,38.29188919067383,32.65969467163086,13.770000457763672,14.16700005531311,-0.7765713203708582
2016-04-28,37.900917053222656,32.623138427734375,15.220000267028809,14.230500078201294,-0.891763206115836
2016-04-29,37.57762145996094,32.74740219116211,15.699999809265137,14.360500049591064,-0.9935554849327223
2016-05-02,38.036258697509766,32.87897872924805,14.680000305175781,14.388500070571899,-0.8621820060192826
2016-05-03,37.5926628112793,32.776649475097656,15.600000381469727,14.39750008583069,-0.9903024090351636
2016-05-04,37.07748794555664,32.87897872924805,16.049999237060547,14.49550004005432,-1.1484589061643782
2016-05-05,37.09264373779297,32.93745422363281,15.90999984741211,14.483000040054321,-1.146408934856924
2016-05-06,37.13809585571289,33.12751388549805,14.720000267028809,14.451000070571899,-1.1408830220325037
2016-05-09,37.03203582763672,33.069026947021484,14.569999694824219,14.366500043869019,-1.1700753715576642
2016-05-10,37.425994873046875,33.44183349609375,13.630000114440918,14.305500030517578,-1.0682256264501757
2016-05-11,37.183555603027344,33.22984313964844,14.6899995803833,14.348000001907348,-1.131641067751555
2016-05-12,37.27447509765625,33.50032043457031,14.40999984741211,14.382499980926514,-1.1159433699021346
2016-05-13,36.547157287597656,33.149436950683594,15.039999961853027,14.45349998474121,-1.3182578908264526
2016-05-16,36.569889068603516,33.346805572509766,14.680000305175781,14.519999980926514,-1.3198253846805508
2016-05-17,36.07744598388672,32.71085739135742,15.569999694824219,14.636499977111816,-1.4399420355519006
2016-05-18,36.857791900634766,32.51350402832031,15.949999809265137,14.769999980926514,-1.1985862772734084
2016-05-19,36.65322494506836,32.39655685424805,16.329999923706055,14.88899998664856,-1.2547168457631295
2016-05-20,36.93354797363281,32.12607955932617,15.199999809265137,14.987999963760377,-1.1595661906300063
2016-05-23,36.895668029785156,32.140708923339844,15.819999694824219,15.074999952316285,-1.1714959494570298
2016-05-24,37.27447509765625,32.43308639526367,14.420000076293945,15.097999954223633,-1.0707657076314356
2016-05-25,38.25936508178711,32.44039535522461,13.899999618530273,15.104499912261963,-0.7769993324743818
2016-05-26,38.2972412109375,32.666996002197266,13.430000305175781,15.014999914169312,-0.7752823509446559
2016-05-27,38.5245246887207,32.732784271240234,13.119999885559082,14.885999917984009,-0.7102032790175663
2016-05-31,38.4260368347168,32.60121154785156,14.1899995803833,14.861499881744384,-0.7340408385507573
2016-06-01,38.638160705566406,32.67430114746094,14.199999809265137,14.791499853134155,-0.6737973113620904
2016-06-02,38.72150802612305,32.68892288208008,13.630000114440918,14.670499897003173,-0.6495298092229203
2016-06-03,38.02449417114258,32.922847747802734,13.470000267028809,14.548499917984008,-0.8675517889678056
2016-06-06,38.25178527832031,33.16405487060547,13.649999618530273,14.494999885559082,-0.8098961895275478
2016-06-07,38.08510971069336,33.12751388549805,14.050000190734863,14.468999910354615,-0.8581165836049781
2016-06-08,37.880558013916016,33.295631408691406,14.079999923706055,14.491499900817871,-0.9263098241400819
2016-06-09,37.2290153503418,33.44913864135742,14.640000343322754,14.488999938964843,-1.127350475060147
2016-06-10,36.622920989990234,33.61726379394531,17.030000686645508,14.619999980926513,-1.3154396327561892
2016-06-13,36.34259796142578,33.234230041503906,20.969999313354492,14.916499948501587,-1.3829261577167684
2016-06-14,35.51681137084961,33.175323486328125,20.5,15.207499933242797,-1.627002052843533
2016-06-15,35.4410285949707,33.15321350097656,20.139999389648438,15.43599991798401,-1.6486938877876025
2016-06-16,35.49408721923828,33.37418746948242,19.3700008392334,15.606999969482422,-1.642205418000646
2016-06-17,35.304683685302734,32.99117660522461,19.40999984741211,15.760999965667725,-1.6825454931068726
2016-06-20,35.554683685302734,33.13111114501953,18.3700008392334,15.919500017166138,-1.6138222790199985
2016-06-21,35.781982421875,33.24160385131836,18.479999542236328,16.052500009536743,-1.5506310587614296
2016-06-22,35.584991455078125,33.04273223876953,21.170000076293945,16.39000000953674,-1.6010315444063066
2016-06-23,36.29715347290039,33.204776763916016,17.25,16.557500028610228,-1.3952485083579986
2016-06-24,34.63040542602539,32.357723236083984,25.760000228881836,17.174000024795532,-1.8570614516892352
2016-06-27,34.10007858276367,32.24723434448242,23.850000381469727,17.710500049591065,-2.010733218718143
2016-06-28,34.925872802734375,32.54186248779297,18.75,17.938500070571898,-1.776633503794844
2016-06-29,35.584991455078125,32.733367919921875,16.639999389648438,18.060500049591063,-1.5879356758332015
2016-06-30,35.85773849487305,33.388912200927734,15.630000114440918,18.160500049591064,-1.5342470367431995
2016-07-01,35.63045120239258,33.234230041503906,14.770000457763672,18.225500059127807,-1.595564232260754
2016-07-05,35.009212493896484,33.462581634521484,15.579999923706055,18.322000074386597,-1.79072478010927
2016-07-06,35.342552185058594,33.344722747802734,14.960000038146973,18.367500066757202,-1.6862045881631658
2016-07-07,35.456199645996094,33.2121467590332,14.760000228881836,18.401500082015993,-1.646658738239431
2016-07-08,36.206233978271484,33.425750732421875,13.199999809265137,18.32950005531311,-1.431750095873522
2016-07-11,36.42595291137695,33.56569290161133,13.539999961853027,18.155000019073487,-1.3720687508616705
2016-07-12,36.6305046081543,33.573062896728516,13.550000190734863,17.784000062942503,-1.311304167531041
2016-07-13,36.569889068603516,33.69092559814453,13.039999961853027,17.411000061035157,-1.3343925159058736
2016-07-14,37.07748794555664,33.654083251953125,12.819999694824219,17.045000076293945,-1.1812702756124616
2016-07-15,36.14561462402344,33.60988998413086,12.670000076293945,16.710000038146973,-1.457645171823483
2016-07-18,36.57746505737305,33.60988998413086,12.4399995803833,16.361500024795532,-1.3287000583708706
2016-07-19,36.64565658569336,33.60988998413086,11.970000267028809,16.0414999961853,-1.3083389248006947
