Date,AMAT,UPS,VIX,AvgVIX,zscore
2022-11-10,101.62760162353516,145.90090942382812,23.530000686645508,27.498000049591063,-0.9809495324671589
2022-11-11,107.19438934326172,150.87091064453125,22.520000457763672,27.023000049591065,-0.6273543144602562
2022-11-14,104.36249542236328,150.53224182128906,23.729999542236328,26.64099998474121,-0.7361897368699658
2022-11-15,107.12649536132812,153.64805603027344,24.540000915527344,26.34300003051758,-0.5395954124471564
2022-11-16,101.0748062133789,149.9141845703125,24.110000610351562,26.010500049591066,-0.8698385326179192
2022-11-17,101.29786682128906,149.06748962402344,23.93000030517578,25.708000087738036,-0.8896024722498463
2022-11-18,101.5403060913086,151.53135681152344,23.1200008392334,25.379500102996825,-0.8012853142089023
2022-11-21,101.96703338623047,152.919921875,22.360000610351562,25.005000114440918,-0.7414889450452622
2022-11-22,103.80970001220703,154.72340393066406,21.290000915527344,24.646500205993654,-0.6193071762455109
2022-11-23,104.6749496459961,154.80801391601562,20.350000381469727,24.300000190734863,-0.58666598934117
2022-11-25,102.87639617919922,154.53707885742188,20.5,23.955500221252443,-0.6575999205951236
2022-11-28,100.591796875,152.32723999023438,22.209999084472656,23.778500175476076,-0.8082355856571911
2022-11-29,100.37789154052734,156.54373168945312,21.889999389648438,23.579000186920165,-0.678821912418803
2022-11-30,106.55126190185547,160.6416778564453,20.579999923706055,23.31750020980835,-0.3325620355095519
2022-12-01,104.03330993652344,161.0311737060547,19.84000015258789,23.016500186920165,-0.4069247934924025
2022-12-02,103.74165344238281,160.35379028320312,19.059999465942383,22.704500198364258,-0.4389798503127367
2022-12-05,103.46943664550781,153.38558959960938,20.75,22.514500236511232,-0.6744694408405372
2022-12-06,101.79729461669922,148.25466918945312,22.170000076293945,22.405500221252442,-0.8987183421437823
2022-12-07,103.15833282470703,147.89060974121094,22.68000030517578,22.262500190734862,-0.8635038504761164
2022-12-08,105.58879852294922,152.0901641845703,22.290000915527344,22.072500228881836,-0.6432717001463795
2022-12-09,104.35411071777344,150.40525817871094,22.829999923706055,22.037500190734864,-0.7405994415535415
2022-12-12,106.3276596069336,154.54556274414062,25.0,22.16150016784668,-0.5380769973775963
2022-12-13,108.75811767578125,155.6632080078125,22.549999237060547,22.10250015258789,-0.41783797042234344
2022-12-14,106.59015655517578,156.0526580810547,21.139999389648438,21.932500076293945,-0.4801093696400053
2022-12-15,101.65145874023438,153.42794799804688,22.829999923706055,21.86850004196167,-0.7359096847101112
2022-12-16,101.81672668457031,150.87942504882812,22.6200008392334,21.803000068664552,-0.8128864541883928
2022-12-19,101.09732055664062,151.07412719726562,22.420000076293945,21.768000030517577,-0.8314261619557322
2022-12-20,100.62092590332031,147.0100555419922,21.479999542236328,21.723999977111816,-0.9797457181290752
2022-12-21,102.95418548583984,149.59243774414062,20.06999969482422,21.66299991607666,-0.8153415418946809
2022-12-22,94.88506317138672,148.68646240234375,21.969999313354492,21.743999862670897,-1.1235394041896332
2022-12-23,94.51563262939453,149.871826171875,20.8700008392334,21.76249990463257,-1.0978446771819925
2022-12-27,92.68792724609375,149.80409240722656,21.649999618530273,21.73449993133545,-1.1631929753042816
2022-12-28,91.60881805419922,146.9931182861328,22.139999389648438,21.74699993133545,-1.2916805777210796
2022-12-29,94.4378662109375,148.80502319335938,21.440000534057617,21.789999961853027,-1.1351441858252014
2022-12-30,94.67118835449219,147.1878662109375,21.670000076293945,21.88149995803833,-1.1795512899091682
2023-01-03,94.03926849365234,148.40708923339844,22.899999618530273,22.073499965667725,-1.1618274971468892
2023-01-04,96.5474853515625,149.95652770996094,22.010000228881836,22.136499977111818,-1.0248921822026047
2023-01-05,95.19615173339844,147.1878662109375,22.459999084472656,22.15099992752075,-1.1614128147629104
2023-01-06,101.3695297241211,151.514404296875,21.1299991607666,22.073499870300292,-0.8077359859632347
2023-01-09,103.52777099609375,153.83432006835938,21.969999313354492,22.05749979019165,-0.6578947728419948
2023-01-10,105.03465270996094,151.3620147705078,20.579999923706055,21.944999790191652,-0.6860433659469648
2023-01-11,106.99845123291016,154.29153442382812,21.09000015258789,21.749499797821045,-0.5231418561073962
2023-01-12,107.13456726074219,154.901123046875,18.829999923706055,21.56349983215332,-0.4986606250837479
2023-01-13,106.91098022460938,154.22381591796875,18.350000381469727,21.423999881744386,-0.528361278343999
2023-01-17,106.3665542602539,151.55674743652344,19.360000610351562,21.25049991607666,-0.6337055332529905
