Date,WFC,META,VIX,AvgVIX,zscore
2020-11-23,23.192224502563477,266.33990478515625,22.65999984741211,28.242500019073486,0.03801299481272606
2020-11-24,25.229265213012695,274.7637939453125,21.639999389648438,27.657000064849854,0.5218482432932016
2020-11-25,25.211627960205078,273.44415283203125,21.25,26.70550012588501,0.5049864791291238
2020-11-27,25.09698486328125,275.6468811035156,20.84000015258789,25.86800012588501,0.5049660996717067
2020-11-30,24.11815071105957,274.8134460449219,20.56999969482422,24.995500087738037,0.30514856342896163
2020-12-01,24.74424934387207,284.3188171386719,20.770000457763672,24.17750005722046,0.5241612444959654
2020-12-02,25.458541870117188,285.28118896484375,21.170000076293945,23.458500099182128,0.673575922013088
2020-12-03,25.714269638061523,279.6554260253906,21.280000686645508,23.044000148773193,0.6663813176488737
2020-12-04,26.058185577392578,277.5221862792969,20.790000915527344,22.704500198364258,0.711927062297
2020-12-07,25.87299919128418,283.35638427734375,21.299999237060547,22.526500129699706,0.7350300468122432
2020-12-08,25.520265579223633,281.1933288574219,20.68000030517578,22.273000144958495,0.6440893299755136
2020-12-09,25.617265701293945,275.7559814453125,22.270000457763672,22.146500205993654,0.6077813319700911
2020-12-10,26.005273818969727,274.9622497558594,22.520000457763672,22.100000190734864,0.675562283105138
2020-12-11,25.64372444152832,271.4200134277344,23.309999465942383,21.998000144958496,0.568879042004644
2020-12-14,25.255714416503906,272.0550537109375,24.719999313354492,22.079000091552736,0.4994846411602388
2020-12-15,26.216915130615234,273.4044189453125,22.889999389648438,22.101000022888183,0.7010994948413616
2020-12-16,26.146366119384766,273.5235290527344,22.5,22.09050006866455,0.6885190759397322
2020-12-17,25.987638473510742,272.3428039550781,21.93000030517578,21.995000076293945,0.6454885515296256
2020-12-18,25.58199691772461,274.2478942871094,21.56999969482422,21.91800003051758,0.5855573683151251
2020-12-21,26.058185577392578,270.66595458984375,25.15999984741211,21.99099998474121,0.642234387007349
2020-12-22,25.537900924682617,265.01031494140625,24.229999542236328,22.069499969482422,0.48303858107216174
2020-12-23,26.763648986816406,266.0224304199219,23.309999465942383,22.15299997329712,0.7329399384650556
2020-12-24,26.313915252685547,265.31787109375,21.530000686645508,22.167000007629394,0.6378627297862464
2020-12-28,26.393281936645508,274.8431701660156,21.700000762939453,22.210000038146973,0.7502009823212308
2020-12-29,26.26100730895996,274.6248779296875,23.079999923706055,22.335500049591065,0.7221245834803525
2020-12-30,26.23455238342285,269.75311279296875,22.770000457763672,22.435500049591063,0.6674322469538038
2020-12-31,26.613739013671875,271.0330505371094,22.75,22.514500045776366,0.754567315749536
