Date,MNST,UPS,VIX,AvgVIX,zscore
2018-11-01,27.225000381469727,79.99130249023438,19.34000015258789,20.727999687194824,0.16270748443013439
2018-11-02,27.049999237060547,78.85304260253906,19.510000228881836,20.962499713897706,0.22411112324698687
2018-11-05,27.354999542236328,79.47054290771484,19.959999084472656,21.175999689102174,0.27440330674028784
2018-11-06,27.395000457763672,80.83198547363281,19.90999984741211,21.373999691009523,0.13357474035917608
2018-11-07,27.954999923706055,82.67705535888672,16.360000610351562,21.043999767303468,0.1440192307059044
2018-11-08,27.06999969482422,82.95230865478516,16.719999313354492,20.630999755859374,-0.2398945710047398
2018-11-09,28.420000076293945,81.47179412841797,17.360000610351562,20.433499813079834,0.4678522113443009
2018-11-12,27.375,80.14010620117188,20.450000762939453,20.39099988937378,0.20527368972468898
2018-11-13,27.889999389648438,81.38996887207031,20.020000457763672,20.510999870300292,0.26633722918164104
2018-11-14,27.2450008392334,81.46437072753906,21.25,20.70349988937378,0.001066969945851577
2018-11-15,27.649999618530273,82.17112731933594,19.979999542236328,20.699499893188477,0.08088126386725497
2018-11-16,27.885000228881836,82.58370971679688,18.139999389648438,20.611999893188475,0.12690720972439817
2018-11-19,28.520000457763672,83.48387908935547,20.100000381469727,20.63499994277954,0.2759917431662617
2018-11-20,27.889999389648438,81.39847564697266,22.479999542236328,20.723499965667724,0.26535780847389556
2018-11-21,28.014999389648438,81.5935287475586,20.799999237060547,20.501999950408937,0.29264948701763244
2018-11-23,28.65999984741211,81.53350830078125,21.520000457763672,20.367000007629393,0.5562647134034886
2018-11-26,28.40999984741211,82.99627685546875,18.899999618530273,20.1039999961853,0.2883521069142605
2018-11-27,28.8799991607666,83.64891815185547,19.020000457763672,19.819999980926514,0.400266594196095
2018-11-28,29.549999237060547,85.17922973632812,18.489999771118164,19.576999950408936,0.49072985763017973
2018-11-29,29.399999618530273,84.96166229248047,18.790000915527344,19.455000019073488,0.4560807095902501
2018-11-30,29.84000015258789,86.48446655273438,18.06999969482422,19.391499996185303,0.45587041693060154
2018-12-03,30.0,86.46947479248047,16.440000534057617,19.238000011444093,0.5212750904355479
2018-12-04,28.915000915527344,80.09322357177734,20.739999771118164,19.27700004577637,0.8235790461864319
2018-12-06,29.135000228881836,81.04590606689453,21.190000534057617,19.341000080108643,0.8014506088454495
2018-12-07,28.704999923706055,79.0055160522461,23.229999542236328,19.68450002670288,0.8652327303070171
2018-12-10,28.475000381469727,78.31539154052734,22.639999389648438,19.98050003051758,0.8531517567813208
2018-12-11,28.790000915527344,77.70026397705078,21.760000228881836,20.200500011444092,1.0493415695888986
2018-12-12,28.719999313354492,75.92240905761719,21.459999084472656,20.250999927520752,1.2261734145248953
2018-12-13,26.71500015258789,75.599853515625,20.649999618530273,20.282499885559083,0.46533758959003574
2018-12-14,26.344999313354492,74.00953674316406,21.6299991607666,20.301499843597412,0.5011801778519032
2018-12-17,25.625,72.66676330566406,24.520000457763672,20.52849988937378,0.36922557952032825
2018-12-18,25.614999771118164,72.97433471679688,25.579999923706055,20.90049991607666,0.32983358374271204
2018-12-19,24.719999313354492,70.75389862060547,25.579999923706055,21.174499893188475,0.22927897121054774
2018-12-20,24.604999542236328,70.46883392333984,28.3799991607666,21.46949987411499,0.21633071364437498
2018-12-21,24.114999771118164,70.13875579833984,30.110000610351562,21.93499994277954,0.05931815832418268
2018-12-24,23.975000381469727,67.43072509765625,36.06999969482422,22.66249990463257,0.3153865084987959
2018-12-26,24.549999237060547,72.47174072265625,30.40999984741211,23.23799991607666,-0.03616201903508611
2018-12-27,24.719999313354492,73.34940338134766,29.959999084472656,23.78499984741211,-0.06955238837101367
2018-12-28,24.520000457763672,72.41172790527344,28.34000015258789,24.277499866485595,-0.04119175620681807
2018-12-31,24.610000610351562,73.16187286376953,25.420000076293945,24.608999824523927,-0.09173978197718312
2019-01-02,24.3799991607666,72.92182922363281,23.219999313354492,24.866499805450438,-0.15564121489160124
2019-01-03,24.0,70.8514175415039,25.450000762939453,25.31699981689453,-0.06850253299503749
2019-01-04,24.895000457763672,73.31938934326172,21.3799991607666,25.348999786376954,0.0035522545480803688
2019-01-07,24.864999771118164,73.07183074951172,21.399999618530273,25.359499740600587,0.02011469085739226
2019-01-08,26.415000915527344,73.07935333251953,20.469999313354492,25.221499729156495,0.6361361547748126
2019-01-09,26.665000915527344,73.45442962646484,19.979999542236328,25.088499736785888,0.6924499681800065
2019-01-10,26.6299991607666,74.19708251953125,19.5,24.9754997253418,0.5930148153586156
2019-01-11,27.184999465942383,73.44692993164062,18.190000534057617,24.811999797821045,0.9002685399030669
2019-01-14,27.075000762939453,74.36959838867188,19.06999969482422,24.732999801635742,0.7502592775002852
2019-01-15,27.3799991607666,73.18435668945312,18.600000381469727,24.5814998626709,1.008107957142411
