Date,XOM,NEE,VIX,AvgVIX,zscore
2023-10-19,103.77574920654297,48.63752746582031,21.399999618530273,18.028500080108643,1.199051232484199
2023-10-20,101.99443817138672,48.23833084106445,21.709999084472656,18.253999996185303,0.8007824753739209
2023-10-23,100.49774169921875,47.82984924316406,20.3700008392334,18.42750005722046,0.4665848756627205
2023-10-24,99.52445983886719,51.17198944091797,18.969999313354492,18.428999996185304,0.2277073482197154
2023-10-25,99.70809173583984,52.416011810302734,20.190000534057617,18.527500057220458,0.26157800887509003
2023-10-26,98.799072265625,53.44651794433594,20.68000030517578,18.694500064849855,0.050964403877215694
2023-10-27,96.91675567626953,52.21177673339844,21.270000457763672,18.882000064849855,-0.3650309408138245
2023-10-30,97.2197494506836,53.1030158996582,19.75,18.989000034332275,-0.3022057610080102
2023-10-31,97.19219970703125,54.12422180175781,18.139999389648438,18.90699996948242,-0.31450307590398047
2023-11-01,96.99940490722656,54.244911193847656,16.8700008392334,18.82150001525879,-0.3585876176323765
2023-11-02,100.18556213378906,55.61890411376953,15.65999984741211,18.680000019073486,0.34983648250311683
2023-11-03,98.96434020996094,55.126869201660156,14.90999984741211,18.55299997329712,0.07809795046853048
2023-11-06,97.21057891845703,54.81122589111328,14.890000343322754,18.412499952316285,-0.3144734585741872
2023-11-07,95.68635559082031,54.272762298583984,14.8100004196167,18.301499938964845,-0.6540858877064911
2023-11-08,94.51103973388672,53.38152313232422,14.449999809265137,18.219499921798707,-0.9131143029960074
2023-11-09,94.53858947753906,50.80064010620117,15.289999961853027,18.149499893188477,-0.8914992859893653
2023-11-10,95.26397705078125,51.19055938720703,14.170000076293945,17.891999912261962,-0.7306740789543493
2023-11-13,96.26481628417969,50.59640121459961,14.760000228881836,17.76949996948242,-0.5020151107956777
2023-11-14,96.63546752929688,53.42794418334961,14.15999984741211,17.5835000038147,-0.43556398230604215
2023-11-15,96.05169677734375,52.917335510253906,14.180000305175781,17.33150005340576,-0.5638156309655952
2023-11-16,94.93976593017578,52.54598617553711,14.319999694824219,16.97750005722046,-0.8116933352099057
2023-11-17,97.25628662109375,53.26083755493164,13.800000190734863,16.58200011253357,-0.29493064338301833
2023-11-20,96.83004760742188,53.23298263549805,13.40999984741211,16.234000062942506,-0.39063418369409225
2023-11-21,96.79297637939453,53.827144622802734,13.350000381469727,15.953000116348267,-0.4025218642527034
2023-11-22,96.37602233886719,53.787837982177734,12.850000381469727,15.586000108718872,-0.49606860853677665
2023-11-24,96.89490509033203,53.862701416015625,12.460000038146973,15.175000095367432,-0.3798084146452692
2023-11-27,96.32968139648438,53.89078903198242,12.6899995803833,14.746000051498413,-0.507106684835266
