Date,CVX,JPM,VIX,AvgVIX,zscore
2023-06-08,141.62628173828125,131.43275451660156,13.649999618530273,16.679500007629393,0.09804112036077163
2023-06-09,141.288330078125,131.6942596435547,13.829999923706055,16.52449998855591,0.06315191869348158
2023-06-12,139.9275665283203,131.68492126464844,15.010000228881836,16.423499965667723,-0.07420035988900758
2023-06-13,140.9770050048828,132.63751220703125,14.609999656677246,16.297999906539918,0.028942639047369816
2023-06-14,139.71409606933594,132.14254760742188,13.880000114440918,16.092499923706054,-0.09709992431965016
2023-06-15,140.77247619628906,133.63682556152344,14.5,15.973999881744385,0.00535014284206281
2023-06-16,139.86529541015625,133.7956085205078,13.539999961853027,15.84849991798401,-0.08670462640605281
2023-06-20,136.68128967285156,133.1138458251953,13.880000114440918,15.701999950408936,-0.40614677108946434
2023-06-21,137.74856567382812,132.917724609375,13.199999809265137,15.50149998664856,-0.2978191419785072
2023-06-22,135.75631713867188,130.35874938964844,12.90999984741211,15.220499944686889,-0.4914142658092671
2023-06-23,134.60902404785156,129.67694091796875,13.4399995803833,14.890999889373779,-0.6052341090533262
2023-06-26,136.97476196289062,129.9944610595703,14.25,14.646499919891358,-0.3673295802807077
2023-06-27,136.54788208007812,130.00379943847656,13.739999771118164,14.435999870300293,-0.4104539714670319
2023-06-28,137.78411865234375,129.43411254882812,13.430000305175781,14.23449993133545,-0.28396802102607144
2023-06-29,138.95811462402344,133.95437622070312,13.539999961853027,14.01449990272522,-0.1787593507059536
2023-06-30,139.94532775878906,135.83157348632812,13.59000015258789,13.9114999294281,-0.08462212687792504
2023-07-03,139.82086181640625,136.92428588867188,13.569999694824219,13.859999895095825,-0.10040677484324192
2023-07-05,139.02037048339844,136.0121612548828,14.180000305175781,13.832499933242797,-0.17853580358606289
2023-07-06,135.9697723388672,134.6674346923828,15.4399995803833,13.906499910354615,-0.48255649195243494
2023-07-07,137.16156005859375,135.73004150390625,14.829999923706055,13.950999927520751,-0.3653662935603523
2023-07-10,138.07763671875,136.49171447753906,15.069999694824219,14.021999931335449,-0.275124827183846
2023-07-11,140.63014221191406,138.62632751464844,14.84000015258789,14.07249994277954,-0.023717300431729947
2023-07-12,141.98204040527344,139.312744140625,13.539999961853027,13.9989999294281,0.11074546339252828
2023-07-13,140.08763122558594,139.98983764648438,13.609999656677246,13.948999929428101,-0.08250458080030186
2023-07-14,136.59234619140625,140.8361358642578,13.34000015258789,13.92199993133545,-0.4378740690439667
2023-07-17,136.46783447265625,144.23077392578125,13.479999542236328,13.870999908447265,-0.4604441816953173
2023-07-18,136.7435302734375,144.49411010742188,13.300000190734863,13.858999919891357,-0.433386237765693
2023-07-19,137.57955932617188,145.0489044189453,13.760000228881836,13.852999925613403,-0.3506167992379691
2023-07-20,139.10040283203125,146.83555603027344,13.989999771118164,13.892499923706055,-0.2023386680991762
2023-07-21,141.13711547851562,145.70712280273438,13.600000381469727,13.926999950408936,0.006607554052615005
2023-07-24,143.92091369628906,148.5751953125,13.90999984741211,13.950499963760375,0.2792053302367515
2023-07-25,144.57904052734375,147.46563720703125,13.859999656677246,13.930999946594238,0.3489168666100835
2023-07-26,143.49398803710938,148.34951782226562,13.1899995803833,13.903499937057495,0.23676861001782493
2023-07-27,141.9998321533203,146.7133331298828,14.40999984741211,13.952499914169312,0.09074156992970765
2023-07-28,141.29721069335938,147.5502471923828,13.329999923706055,13.941999912261963,0.017341085439998596
2023-07-31,145.55738830566406,148.53762817382812,13.630000114440918,13.943999910354615,0.44453098040967776
2023-08-01,144.3478240966797,147.8041229248047,13.930000305175781,13.961999940872193,0.32457666239763244
2023-08-02,142.0620880126953,146.1302947998047,16.09000015258789,14.057499933242799,0.09874426017037459
2023-08-03,142.00869750976562,147.0236358642578,15.920000076293945,14.08149995803833,0.09072253045695343
2023-08-04,141.68853759765625,146.7133331298828,17.100000381469727,14.194999980926514,0.05931393525808834
2023-08-07,142.2043914794922,147.4091796875,15.770000457763672,14.230000019073486,0.10934366980715386
2023-08-08,141.99093627929688,146.58168029785156,15.989999771118164,14.2875,0.09023127467786089
2023-08-09,142.17770385742188,144.6163330078125,15.960000038146973,14.408500003814698,0.11487630659548313
2023-08-10,143.04037475585938,144.40005493164062,15.850000381469727,14.520500040054321,0.20260681736026187
2023-08-11,145.99319458007812,145.23695373535156,14.84000015258789,14.595500040054322,0.4982519366069248
2023-08-14,145.88645935058594,145.5378875732422,14.819999694824219,14.662500047683716,0.48658970663978146
2023-08-15,141.62628173828125,141.83291625976562,16.459999084472656,14.820499992370605,0.06740508927504871
2023-08-16,141.08375549316406,141.23109436035156,16.780000686645508,14.971500015258789,0.014405598874981843
2023-08-17,143.44534301757812,139.7641143798828,17.889999389648438,15.166499996185303,0.2571477621917664
2023-08-18,144.47793579101562,140.08387756347656,17.299999237060547,15.351499938964844,0.36045419229530345
2023-08-21,143.99307250976562,140.56341552734375,17.1299991607666,15.512499904632568,0.3100908414870831
2023-08-22,142.80780029296875,137.6483612060547,16.969999313354492,15.667999887466431,0.19901523792739723
2023-08-23,142.9963836669922,138.57928466796875,15.979999542236328,15.807499885559082,0.21531196749136278
2023-08-24,141.820068359375,138.4476318359375,17.200000762939453,15.94699993133545,0.09694149511799013
2023-08-25,142.87962341308594,138.2783966064453,15.680000305175781,16.064499950408937,0.2044104350938683
2023-08-28,143.85838317871094,138.75794982910156,15.079999923706055,16.136999940872194,0.30181130176092247
2023-08-29,143.63389587402344,139.88636779785156,14.449999809265137,16.16299991607666,0.2758235314692453
2023-08-30,143.8314208984375,139.32217407226562,13.880000114440918,16.05249991416931,0.29742719717442223
2023-08-31,144.65756225585938,137.60133361816406,13.569999694824219,15.934999895095824,0.38590179248577455
2023-09-01,147.53094482421875,138.06210327148438,13.09000015258789,15.734499883651733,0.6746350693089173
2023-09-05,149.47048950195312,136.53875732421875,14.010000228881836,15.646499872207642,0.8749347253211713
2023-09-06,149.6231231689453,136.3130645751953,14.449999809265137,15.56949987411499,0.8910091240222013
2023-09-07,149.63211059570312,135.14703369140625,14.399999618530273,15.491499853134155,0.8953512834327741
2023-09-08,150.14393615722656,135.25047302246094,13.84000015258789,15.390999841690064,0.9467193969624037
2023-09-11,147.0460662841797,135.84291076660156,13.800000190734863,15.338999843597412,0.6322198996135253
2023-09-12,149.78477478027344,137.61073303222656,14.229999542236328,15.309499835968017,0.903506549825129
2023-09-13,149.2370147705078,137.67657470703125,13.479999542236328,15.160499858856202,0.8480119154826622
2023-09-14,150.1619110107422,140.34715270996094,12.819999694824219,14.962499809265136,0.9335206759072545
2023-09-15,149.5063934326172,139.9333953857422,13.789999961853027,14.757499837875367,0.8685598346345643
2023-09-18,150.1529083251953,140.2248992919922,14.0,14.59249987602234,0.9329719090895052
2023-09-19,150.13491821289062,140.04623413085938,14.109999656677246,14.44149990081787,0.9316819643886539
2023-09-20,149.67703247070312,139.45382690429688,15.140000343322754,14.349999952316285,0.8871998656635838
2023-09-21,148.33010864257812,138.36302185058594,17.540000915527344,14.428000020980836,0.7544305208185621
2023-09-22,149.308837890625,137.037109375,17.200000762939453,14.428000020980836,0.8571467144805526
2023-09-25,151.49082946777344,137.71417236328125,16.899999618530273,14.48899998664856,1.0754414898620055
2023-09-26,150.67372131347656,136.2848358154297,18.940000534057617,14.682000017166137,0.9971584270616335
2023-09-27,153.5830078125,137.0841522216797,18.219999313354492,14.870499992370606,1.2885192220686268
2023-09-28,153.17893981933594,138.78614807128906,17.34000015258789,15.043499994277955,1.2427117648173744
2023-09-29,151.41000366210938,136.36949157714844,17.520000457763672,15.241000032424926,1.0712425505406549
2023-10-02,149.5422821044922,135.1940460205078,17.610000610351562,15.467000055313111,0.886143905011767
2023-10-03,149.89247131347656,134.197265625,19.780000686645508,15.755500078201294,0.9244345032938769
2023-10-04,146.3995361328125,134.79908752441406,18.579999923706055,15.96200008392334,0.5700224115982713
2023-10-05,147.1717529296875,135.36749267578125,18.489999771118164,16.166500091552734,0.6463094070093975
2023-10-06,145.67218017578125,137.4514923095703,17.450000762939453,16.347000122070312,0.4887768460536487
2023-10-09,149.70394897460938,137.13890075683594,17.700000762939453,16.542000150680543,0.8967364375962243
2023-10-10,149.5422821044922,137.97251892089844,17.030000686645508,16.682000207901,0.8779592840174691
2023-10-11,144.65756225585938,138.4461669921875,16.09000015258789,16.81250023841858,0.3834131445062512
2023-10-12,144.77426147460938,138.1240692138672,16.690000534057617,17.00600028038025,0.39614366076421925
2023-10-13,147.3154296875,140.1986083984375,19.31999969482422,17.28250026702881,0.6465835610043865
2023-10-16,148.5186767578125,140.05654907226562,17.209999084472656,17.44300022125244,0.7684792878543599
2023-10-17,150.4851531982422,139.75341796875,17.8799991607666,17.63150019645691,0.9679034981231727
2023-10-18,151.6793975830078,138.2187957763672,19.219999313354492,17.835500144958495,1.0929924422423687
