Date,KRE,XLU,VIX,AvgVIX,zscore
2022-08-24,58.066184997558594,34.08994674682617,22.81999969482422,21.396500205993654,-0.06829826216805057
2022-08-25,58.93606185913086,34.29960632324219,21.780000686645508,21.369000244140626,-0.025842264256441604
2022-08-26,57.501216888427734,33.77322006225586,25.559999465942383,21.580500221252443,-0.03740033886182917
2022-08-29,56.604434967041016,33.875816345214844,26.209999084472656,21.74900016784668,-0.18439173109562867
2022-08-30,56.55961608886719,33.38066864013672,26.209999084472656,21.863000106811523,-0.02972683298577633
2022-08-31,56.129154205322266,33.16208267211914,25.8700008392334,22.059000110626222,-0.013547671857102699
2022-09-01,55.80630874633789,33.63939666748047,25.559999465942383,22.26500005722046,-0.20907930757896467
2022-09-02,55.393795013427734,33.2780647277832,25.469999313354492,22.48100004196167,-0.14439580024325957
2022-09-06,54.49702453613281,33.362831115722656,26.90999984741211,22.761999988555907,-0.28561163508442655
2022-09-07,55.546241760253906,34.406673431396484,24.639999389648438,22.905499935150146,-0.4905495555337632
2022-09-08,56.73896408081055,34.379905700683594,23.610000610351562,23.098999977111816,-0.33057164497721897
2022-09-09,57.438446044921875,34.51818084716797,22.790000915527344,23.228499984741212,-0.28661460393168464
2022-09-12,58.01238250732422,34.84830093383789,23.8700008392334,23.445499992370607,-0.3207121712436443
2022-09-13,56.173988342285156,33.92042922973633,27.270000457763672,23.811499977111815,-0.2534460191791247
2022-09-14,56.317474365234375,34.1970100402832,26.15999984741211,24.13499994277954,-0.32481236432443783
2022-09-15,56.97212600708008,33.3449821472168,26.270000457763672,24.45349998474121,0.034161236791453976
2022-09-16,56.451988220214844,33.2200813293457,26.299999237060547,24.79049997329712,0.008624689367586163
2022-09-19,57.41537857055664,33.665138244628906,25.760000228881836,25.048499965667723,-0.013288175453636477
2022-09-20,57.225948333740234,33.17561340332031,27.15999984741211,25.216499996185302,0.1212103235717877
2022-09-21,56.549415588378906,32.72201919555664,27.989999771118164,25.41049995422363,0.18227883664695277
2022-09-22,55.25947952270508,32.60524368286133,27.350000381469727,25.636999988555907,0.056453969298069645
2022-09-23,54.39352035522461,32.22800064086914,29.920000076293945,26.04399995803833,0.06876588183810269
2022-09-26,53.9244499206543,31.45104217529297,32.2599983215332,26.37899990081787,0.2608727597108714
2022-09-27,53.28399658203125,30.921096801757812,32.599998474121094,26.698499870300292,0.3512441955591822
2022-09-28,54.20408248901367,31.25343132019043,30.18000030517578,26.89699993133545,0.3603421863936127
2022-09-29,53.32007598876953,30.000417709350586,31.84000015258789,27.195499897003174,0.6539777019244686
2022-09-30,53.112613677978516,29.42107391357422,31.6200008392334,27.498499965667726,0.8152759780450761
2022-10-03,54.330379486083984,30.283355712890625,30.100000381469727,27.730000019073486,0.6905175085469695
2022-10-04,56.7117805480957,30.925579071044922,29.06999969482422,27.83800001144409,0.7846429984298043
2022-10-05,56.242706298828125,30.238445281982422,28.549999237060547,28.033500003814698,0.9476602044528244
2022-10-06,55.70148468017578,29.241424560546875,30.520000457763672,28.378999996185303,1.2018798019944128
2022-10-07,54.429595947265625,28.6351318359375,31.360000610351562,28.807499980926515,1.2368716694170374
2022-10-10,54.31232833862305,28.684532165527344,32.45000076293945,29.236499977111816,1.2059970396403012
2022-10-11,54.077796936035156,28.581233978271484,33.630001068115234,29.554500007629393,1.2096967749384668
2022-10-12,53.96052932739258,27.62912940979004,33.56999969482422,29.925,1.5031535572958243
2022-10-13,56.35095977783203,28.320751190185547,31.940000534057617,30.2085000038147,1.5824271342258247
2022-10-14,55.484989166259766,27.91206932067871,32.02000045776367,30.494500064849852,1.60491887250148
2022-10-17,56.937286376953125,28.495908737182617,31.3700008392334,30.77500009536743,1.60008508371913
2022-10-18,56.90121078491211,29.016874313354492,30.5,30.942000102996825,1.4267969091560144
2022-10-19,55.71952819824219,28.639619827270508,30.760000228881836,31.08050012588501,1.3990596996181082
2022-10-20,53.81620407104492,27.91655731201172,29.979999542236328,31.21200008392334,1.3917625655554338
2022-10-21,54.519805908203125,28.433029174804688,29.690000534057617,31.200500106811525,1.313765495696264
2022-10-24,55.44892120361328,28.671058654785156,29.850000381469727,31.08000020980835,1.3545490857008562
2022-10-25,56.25173568725586,29.24591827392578,28.459999084472656,30.87300024032593,1.270229652890945
2022-10-26,56.1885986328125,29.232446670532227,27.280000686645508,30.728000259399415,1.266582753859298
2022-10-27,56.20663070678711,29.465986251831055,27.389999389648438,30.50550022125244,1.1932399054893943
2022-10-28,57.59578323364258,30.274381637573242,25.75,30.212000179290772,1.107674434333355
2022-10-31,57.68598556518555,29.991432189941406,25.8799991607666,30.001000118255615,1.210749044308141
2022-11-01,57.72207260131836,30.10820770263672,25.809999465942383,29.838000106811524,1.177510007333267
2022-11-02,56.26075744628906,29.816287994384766,25.860000610351562,29.703500175476073,1.0866633117980304
2022-11-03,55.845821380615234,29.9465274810791,25.299999237060547,29.442500114440918,0.9918470343878514
2022-11-04,57.16280746459961,30.130659103393555,24.549999237060547,29.102000045776368,1.0992906043647261
2022-11-07,57.496559143066406,29.555801391601562,24.350000381469727,28.69700002670288,1.3277947615921193
2022-11-08,57.325172424316406,29.76239585876465,25.540000915527344,28.292500019073486,1.2391481672066282
2022-11-09,56.44116973876953,29.528860092163086,26.09000015258789,27.91850004196167,1.2026323226838829
2022-11-10,59.07514572143555,30.921096801757812,23.530000686645508,27.498000049591063,1.0859122225161557
2022-11-11,58.66020584106445,30.575273513793945,22.520000457763672,27.023000049591065,1.1452655628523054
2022-11-14,57.830322265625,30.211496353149414,23.729999542236328,26.64099998474121,1.1577931970498332
2022-11-15,58.218204498291016,30.543842315673828,24.540000915527344,26.34300003051758,1.0993718620093327
2022-11-16,57.271053314208984,30.81779670715332,24.110000610351562,26.010500049591066,0.890497294798113
2022-11-17,56.42312240600586,30.278867721557617,23.93000030517578,25.708000087738036,0.9574573135678941
2022-11-18,56.783939361572266,30.921096801757812,23.1200008392334,25.379500102996825,0.7952486572664486
2022-11-21,57.09064865112305,31.06031608581543,22.360000610351562,25.005000114440918,0.789072610371641
2022-11-22,57.71305847167969,31.32529067993164,21.290000915527344,24.646500205993654,0.7822213778947589
2022-11-23,57.70404052734375,31.675596237182617,20.350000381469727,24.300000190734863,0.667632983200528
2022-11-25,58.13701248168945,31.859731674194336,20.5,23.955500221252443,0.6629288507120226
2022-11-28,56.83806228637695,31.531883239746094,22.209999084472656,23.778500175476076,0.6043151583468085
2022-11-29,57.18084716796875,31.298341751098633,21.889999389648438,23.579000186920165,0.7234320407736679
2022-11-30,58.20014572143555,32.079795837402344,20.579999923706055,23.31750020980835,0.599671492507684
2022-12-01,57.79423904418945,32.05284881591797,19.84000015258789,23.016500186920165,0.556904604712186
2022-12-02,57.68598556518555,31.900150299072266,19.059999465942383,22.704500198364258,0.5926220227703395
2022-12-05,54.799434661865234,31.72049903869629,20.75,22.514500236511232,0.2846117495596836
2022-12-06,54.26721954345703,31.91811180114746,22.170000076293945,22.405500221252442,0.15309895871577864
