Date,KBE,INTC,VIX,AvgVIX,zscore
2018-12-14,31.488306045532227,41.1893310546875,21.6299991607666,20.301499843597412,-1.509989363266156
2018-12-17,31.219802856445312,40.51804733276367,24.520000457763672,20.52849988937378,-1.48195078456534
2018-12-18,30.796701431274414,41.086063385009766,25.579999923706055,20.90049991607666,-1.710000619458671
2018-12-19,29.98305320739746,39.218502044677734,25.579999923706055,21.174499893188475,-1.6529374329492672
2018-12-20,29.90169334411621,39.19268798828125,28.3799991607666,21.46949987411499,-1.6741783660976413
2018-12-21,29.387039184570312,38.59024429321289,30.110000610351562,21.93499994277954,-1.7350075150812327
2018-12-24,28.821590423583984,37.51447296142578,36.06999969482422,22.66249990463257,-1.7325404303979683
2018-12-26,30.23931884765625,39.75209426879883,30.40999984741211,23.23799991607666,-1.6617654247666036
2018-12-27,30.16556739807129,39.898406982421875,29.959999084472656,23.78499984741211,-1.7094374084413217
2018-12-28,30.370437622070312,40.234039306640625,28.34000015258789,24.277499866485595,-1.7012666607734104
2018-12-31,30.608083724975586,40.388954162597656,25.420000076293945,24.608999824523927,-1.6525376174638973
2019-01-02,31.058809280395508,40.51804733276367,23.219999313354492,24.866499805450438,-1.5325351183832165
2019-01-03,30.903099060058594,38.28903579711914,25.450000762939453,25.31699981689453,-1.208224467073548
2019-01-04,31.919281005859375,40.6385383605957,21.3799991607666,25.348999786376954,-1.2823496068090052
2019-01-07,32.1159553527832,40.8278694152832,21.399999618530273,25.359499740600587,-1.2522567192322906
2019-01-08,32.40278244018555,41.086063385009766,20.469999313354492,25.221499729156495,-1.2053684478732667
2019-01-09,32.66501235961914,41.31842803955078,19.979999542236328,25.088499736785888,-1.1618836621300113
2019-01-10,32.615840911865234,41.79176712036133,19.5,24.9754997253418,-1.2565912392201262
2019-01-11,32.75516128540039,42.110191345214844,18.190000534057617,24.811999797821045,-1.2661349209149528
2019-01-14,32.951839447021484,41.61103820800781,19.06999969482422,24.732999801635742,-1.1207581820347048
2019-01-15,33.20588684082031,41.82618713378906,18.600000381469727,24.5814998626709,-1.0769616804532858
2019-01-16,34.02537155151367,41.42169189453125,19.040000915527344,24.307499885559082,-0.7517484465728699
2019-01-17,34.29581069946289,41.71430969238281,18.059999465942383,23.931499862670897,-0.7157733500464074
2019-01-18,34.9596061706543,42.33395767211914,17.799999237060547,23.542499828338624,-0.6109646168104557
2019-01-22,34.61540985107422,41.54218673706055,20.799999237060547,23.16349983215332,-0.5865340118670909
2019-01-23,34.648193359375,41.258182525634766,19.520000457763672,22.633999824523926,-0.5286785577838139
2019-01-24,34.730133056640625,42.82451248168945,18.889999389648438,21.774999809265136,-0.7652058210480164
2019-01-25,35.16447067260742,40.48362350463867,17.420000076293945,21.12549982070923,-0.23676835819430425
2019-01-28,35.37754821777344,40.19961929321289,18.8700008392334,20.570999908447266,-0.1222643472559252
2019-01-29,35.262813568115234,40.053306579589844,19.1299991607666,20.1104998588562,-0.13381487418123303
2019-01-30,35.23823165893555,40.91392517089844,17.65999984741211,19.72249984741211,-0.2856440848114358
2019-01-31,34.93501663208008,40.55247116088867,16.56999969482422,19.389999866485596,-0.3203911722043782
2019-02-01,35.2136344909668,41.93806076049805,16.139999389648438,18.924499797821046,-0.4648580551321713
2019-02-04,35.54963684082031,42.35977554321289,15.729999542236328,18.641999816894533,-0.4298994739280143
2019-02-05,35.40211868286133,43.0396614074707,15.569999694824219,18.350499820709228,-0.5900927316696961
2019-02-06,35.51685333251953,43.21720886230469,15.380000114440918,18.09599986076355,-0.583772279546796
2019-02-07,35.88562774658203,42.63693618774414,16.3700008392334,17.915499925613403,-0.37073974316269886
2019-02-08,35.590614318847656,42.29916763305664,15.720000267028809,17.726499938964842,-0.4068758713741151
2019-02-11,35.83645248413086,42.23855209350586,15.970000267028809,17.615499925613403,-0.3194835696865531
2019-02-12,36.270790100097656,43.31248092651367,15.430000305175781,17.43349995613098,-0.362837384455018
2019-02-13,36.344547271728516,43.71087646484375,15.649999618530273,17.285999917984007,-0.4063718150704249
2019-02-14,36.0003547668457,44.005348205566406,16.219999313354492,17.144999837875368,-0.5638249969064855
2019-02-15,36.81166076660156,44.74150848388672,14.90999984741211,16.98749985694885,-0.4321776193318656
2019-02-19,37.114864349365234,44.516326904296875,14.880000114440918,16.841499900817873,-0.299205427959566
2019-02-20,37.467254638671875,44.507667541503906,14.020000457763672,16.502499961853026,-0.1870341061936456
2019-02-21,37.22140884399414,44.524986267089844,14.460000038146973,16.24949994087219,-0.2671790066798306
2019-02-22,37.33613586425781,45.460350036621094,13.510000228881836,15.980499982833862,-0.38775286305623646
2019-02-25,37.21320343017578,45.98866271972656,14.850000381469727,15.851999998092651,-0.5148412200953998
2019-02-26,36.82804870605469,46.10124588012695,15.170000076293945,15.666999959945679,-0.6547085905802383
2019-02-27,37.205020904541016,46.10990524291992,14.699999809265137,15.445499992370605,-0.5377135290530567
2019-02-28,37.09027862548828,45.867401123046875,14.779999732971191,15.30149998664856,-0.5331597645461389
2019-03-01,37.25418472290039,46.161869049072266,13.569999694824219,15.15149998664856,-0.5309672463737847
2019-03-04,37.10667419433594,46.71615982055664,14.630000114440918,15.076000022888184,-0.670127942957074
2019-03-05,37.0493049621582,46.49098205566406,14.739999771118164,15.026500034332276,-0.6504487097177821
2019-03-06,36.30357360839844,45.85874938964844,15.739999771118164,15.035000038146972,-0.7788945425876007
2019-03-07,35.72992706298828,45.55561828613281,16.59000015258789,15.095500040054322,-0.9083772985180762
2019-03-08,35.7627067565918,45.45169448852539,16.049999237060547,15.079499959945679,-0.8806764554732059
2019-03-11,36.049537658691406,46.205177307128906,14.329999923706055,15.00999994277954,-0.9167202075796147
2019-03-12,36.02494812011719,46.39570236206055,13.770000457763672,14.899999952316284,-0.956348570396521
2019-03-13,36.278987884521484,47.08857345581055,13.40999984741211,14.798999929428101,-0.9925462500102114
