Date,PEP,PG,VIX,AvgVIX,zscore
2023-08-02,171.3800811767578,145.77943420410156,16.09000015258789,14.057499933242799,1.5592189625424373
2023-08-03,170.29708862304688,146.1610870361328,15.920000076293945,14.08149995803833,1.4001060180942477
2023-08-04,168.00363159179688,144.55982971191406,17.100000381469727,14.194999980926514,1.1642903475325785
2023-08-07,170.08775329589844,146.08663940429688,15.770000457763672,14.230000019073486,1.3755720242870868
2023-08-08,167.85801696777344,146.24490356445312,15.989999771118164,14.2875,1.0743195248167703
2023-08-09,167.43934631347656,146.0586700439453,15.960000038146973,14.408500003814698,1.026818814093771
2023-08-10,167.23004150390625,145.3325653076172,15.850000381469727,14.520500040054321,1.029642221600097
2023-08-11,167.4939727783203,146.1796875,14.84000015258789,14.595500040054322,1.028956749628481
2023-08-14,167.11172485351562,145.0346221923828,14.819999694824219,14.662500047683716,1.0265155365020155
2023-08-15,165.0458526611328,144.10366821289062,16.459999084472656,14.820499992370605,0.7926340205873667
2023-08-16,164.91839599609375,142.63275146484375,16.780000686645508,14.971500015258789,0.8375353688734192
2023-08-17,162.4065399169922,141.6087188720703,17.889999389648438,15.166499996185303,0.5486341287250256
2023-08-18,162.16082763671875,142.0089874267578,17.299999237060547,15.351499938964844,0.49936748413602433
2023-08-21,161.13241577148438,141.29217529296875,17.1299991607666,15.512499904632568,0.3935743178584357
2023-08-22,159.90377807617188,141.34803771972656,16.969999313354492,15.667999887466431,0.22889273746591396
2023-08-23,162.106201171875,142.67002868652344,15.979999542236328,15.807499885559082,0.4644025594264084
2023-08-24,161.25070190429688,142.0089874267578,17.200000762939453,15.94699993133545,0.3791149037492956
2023-08-25,163.289306640625,142.9399871826172,15.680000305175781,16.064499950408937,0.609391719114129
2023-08-28,164.04469299316406,143.1634063720703,15.079999923706055,16.136999940872194,0.6998209400486775
2023-08-29,164.66357421875,143.24717712402344,14.449999809265137,16.16299991607666,0.7780758449005984
2023-08-30,164.8000946044922,143.4054412841797,13.880000114440918,16.05249991416931,0.7894707803541973
2023-08-31,163.06336975097656,143.68472290039062,13.569999694824219,15.934999895095824,0.548278904184926
2023-09-01,160.68043518066406,143.84300231933594,13.09000015258789,15.734499883651733,0.22678407312997173
2023-09-05,159.6172637939453,141.9158935546875,14.010000228881836,15.646499872207642,0.1672005368628823
2023-09-06,160.1396942138672,141.6365966796875,14.449999809265137,15.56949987411499,0.2479514422283893
2023-09-07,161.6702423095703,142.9865264892578,14.399999618530273,15.491499853134155,0.39351540685440617
2023-09-08,161.55113220214844,142.37208557128906,13.84000015258789,15.390999841690064,0.40356890976390775
2023-09-11,163.9889678955078,144.06643676757812,13.800000190734863,15.338999843597412,0.6545533387520835
2023-09-12,163.38409423828125,141.53424072265625,14.229999542236328,15.309499835968017,0.6809221031643555
2023-09-13,164.6763458251953,142.52105712890625,13.479999542236328,15.160499858856202,0.8102422805657746
2023-09-14,166.09690856933594,144.08506774902344,12.819999694824219,14.962499809265136,0.9322881001428064
2023-09-15,164.82298278808594,142.8748016357422,13.789999961853027,14.757499837875367,0.8147685872361758
2023-09-18,164.40139770507812,143.41476440429688,14.0,14.59249987602234,0.7364006420326168
2023-09-19,163.42991638183594,142.99583435058594,14.109999656677246,14.44149990081787,0.6256259336385764
2023-09-20,163.4849090576172,142.8748016357422,15.140000343322754,14.349999952316285,0.6379723346916125
2023-09-21,160.7353973388672,141.6365966796875,17.540000915527344,14.428000020980836,0.3266601693567448
2023-09-22,160.6345977783203,141.1152801513672,17.200000762939453,14.428000020980836,0.3352240927592094
2023-09-25,159.77308654785156,140.2587890625,16.899999618530273,14.48899998664856,0.25734611704886695
2023-09-26,158.11422729492188,139.0113067626953,18.940000534057617,14.682000017166137,0.09052848408604884
2023-09-27,155.4105682373047,137.16802978515625,18.219999313354492,14.870499992370606,-0.18932733085057624
2023-09-28,155.34640502929688,136.23703002929688,17.34000015258789,15.043499994277955,-0.15872624754154147
2023-09-29,155.29141235351562,135.79019165039062,17.520000457763672,15.241000032424926,-0.14723620528134182
2023-10-02,155.04396057128906,135.1664276123047,17.610000610351562,15.467000055313111,-0.1537488200700702
2023-10-03,153.69671630859375,135.4457244873047,19.780000686645508,15.755500078201294,-0.3434802644961095
2023-10-04,154.80567932128906,135.89259338378906,18.579999923706055,15.96200008392334,-0.21571318842777687
2023-10-05,146.73133850097656,133.87240600585938,18.489999771118164,16.166500091552734,-1.1977575887682042
2023-10-06,146.90545654296875,134.14239501953125,17.450000762939453,16.347000122070312,-1.1860846327370775
2023-10-09,147.88612365722656,133.4627685546875,17.700000762939453,16.542000150680543,-1.027984214692773
2023-10-10,150.6722869873047,134.78472900390625,17.030000686645508,16.682000207901,-0.7153450107032513
2023-10-11,149.0408935546875,133.1276397705078,16.09000015258789,16.81250023841858,-0.8613403651242932
2023-10-12,144.87998962402344,133.42552185058594,16.690000534057617,17.00600028038025,-1.423613565868309
2023-10-13,146.63966369628906,134.7009735107422,19.31999969482422,17.28250026702881,-1.2446495457814126
2023-10-16,147.62953186035156,135.9857177734375,17.209999084472656,17.44300022125244,-1.1677880652224957
2023-10-17,146.97877502441406,136.1625518798828,17.8799991607666,17.63150019645691,-1.261193526556435
2023-10-18,148.50018310546875,139.6722869873047,19.219999313354492,17.835500144958495,-1.207495241979947
2023-10-19,147.15289306640625,138.88629150390625,21.399999618530273,18.028500080108643,-1.3525169863883328
2023-10-20,146.63966369628906,138.69891357421875,21.709999084472656,18.253999996185303,-1.4124634611956928
2023-10-23,146.71298217773438,138.7926025390625,20.3700008392334,18.42750005722046,-1.4067086813900993
2023-10-24,148.64682006835938,140.43206787109375,18.969999313354492,18.428999996185304,-1.2200123509524212
2023-10-25,148.79345703125,141.08787536621094,20.190000534057617,18.527500057220458,-1.2281651670203284
