Date,KDP,FDX,VIX,AvgVIX,zscore
2022-07-08,32.65117263793945,212.61013793945312,24.639999389648438,28.677000045776367,0.7822264094913861
2022-07-11,32.59706115722656,206.798828125,26.170000076293945,28.68100004196167,0.8109052718549644
2022-07-12,32.74137496948242,205.68270874023438,27.290000915527344,28.65800008773804,0.8617970352733977
2022-07-13,32.85862731933594,199.36410522460938,26.81999969482422,28.298000049591064,0.944635293926024
2022-07-14,32.822547912597656,197.66683959960938,26.399999618530273,27.98350009918213,0.9470634297801583
2022-07-15,33.03901672363281,200.93223571777344,24.229999542236328,27.714000034332276,0.9855310440898464
2022-07-18,32.61509323120117,201.07058715820312,25.299999237060547,27.33149995803833,0.8601108589793048
2022-07-19,32.903724670410156,207.94268798828125,24.5,27.0,0.8920966834240577
2022-07-20,32.750396728515625,209.99969482421875,23.8799991607666,26.68449993133545,0.8313472369130053
2022-07-21,32.72332763671875,209.99969482421875,23.110000610351562,26.392499923706055,0.8234064197857665
2022-07-22,32.85862731933594,209.6676025390625,23.030000686645508,26.091499996185302,0.8656430769213648
