Date,PEP,META,VIX,AvgVIX,zscore
2023-01-18,154.06594848632812,131.9842529296875,20.34000015258789,21.136499881744385,-0.09126448300068828
2023-01-19,152.27952575683594,135.0898895263672,20.520000457763672,21.041499900817872,-0.3119163077598341
2023-01-20,152.50393676757812,138.28480529785156,19.850000381469727,20.95999994277954,-0.29407353435850236
2023-01-23,151.82162475585938,142.1544647216797,19.809999465942383,20.946999931335448,-0.38574207759290496
2023-01-24,153.23104858398438,142.02545166015625,19.200000762939453,20.808500003814697,-0.21804983546438014
2023-01-25,154.34423828125,140.39820861816406,19.079999923706055,20.71899995803833,-0.08140151080024645
2023-01-26,152.80914306640625,146.15306091308594,18.729999542236328,20.572999954223633,-0.27951162514137046
2023-01-27,152.27053833007812,150.55850219726562,18.510000228881836,20.391499996185303,-0.35559411137396274
2023-01-30,152.1448516845703,145.9149169921875,19.940000534057617,20.316499996185303,-0.3577250333888197
2023-01-31,153.52734375,147.81007385253906,19.399999618530273,20.202999973297118,-0.19880622009421345
2023-02-01,154.01205444335938,151.92774963378906,17.8700008392334,19.951500034332277,-0.15260069986883373
2023-02-02,152.58470153808594,187.30018615722656,18.729999542236328,19.7875,-0.41950522147424796
2023-02-03,151.82162475585938,185.07760620117188,18.329999923706055,19.58100004196167,-0.5039806929687223
2023-02-06,154.24549865722656,184.61126708984375,19.43000030517578,19.49600009918213,-0.21491648036303057
2023-02-07,154.01205444335938,190.12796020507812,18.65999984741211,19.33050012588501,-0.2578292513990595
2023-02-08,153.6529998779297,182.00172424316406,19.6299991607666,19.28300008773804,-0.27807376324399463
2023-02-09,155.10733032226562,176.53463745117188,20.709999084472656,19.264000034332277,-0.09034531464563814
2023-02-10,158.177490234375,172.79400634765625,20.530000686645508,19.34900007247925,0.28447014304339385
2023-02-13,159.5869140625,178.0329132080078,20.34000015258789,19.448500061035155,0.43737559657411756
2023-02-14,157.79147338867188,178.08248901367188,18.90999984741211,19.426000022888182,0.22407150228414344
2023-02-15,158.0069122314453,175.78057861328125,18.229999542236328,19.320499992370607,0.255990917226563
2023-02-16,157.5580596923828,171.09730529785156,20.170000076293945,19.30299997329712,0.21560076128244607
