Date,CVX,HD,VIX,AvgVIX,zscore
2020-08-05,67.83253479003906,232.73265075683594,22.989999771118164,25.988500022888182,-0.5994274744723771
2020-08-06,68.04255676269531,234.3771209716797,22.649999618530273,25.657999992370605,-0.6132530670430717
2020-08-07,67.52137756347656,236.352294921875,22.209999084472656,25.403999900817873,-0.7313120868789215
2020-08-10,69.80061340332031,239.04083251953125,22.1299991607666,24.90099992752075,-0.49998367711504926
2020-08-11,69.71504211425781,239.20616149902344,24.030000686645508,24.626499938964844,-0.5153678638612
2020-08-12,70.57070922851562,245.00094604492188,22.280000686645508,24.352499961853027,-0.5489241257540959
2020-08-13,69.87062072753906,245.0706024169922,22.1299991607666,24.058999919891356,-0.6425085458258376
2020-08-14,70.28290557861328,244.10476684570312,22.049999237060547,23.877499866485596,-0.5641281556570518
2020-08-17,70.60963439941406,250.79588317871094,21.350000381469727,23.72199993133545,-0.6896177495340627
2020-08-18,69.1497573852539,247.97669982910156,21.510000228881836,23.555499935150145,-0.8101823531774681
2020-08-19,68.17127227783203,246.1146697998047,22.540000915527344,23.466499996185302,-0.8916837011910155
2020-08-20,66.92445373535156,244.2178955078125,22.719999313354492,23.298499965667723,-1.007508673811364
2020-08-21,67.13754272460938,246.43661499023438,22.540000915527344,23.133500003814696,-1.0353799619045791
2020-08-24,68.81045532226562,249.4993438720703,22.3700008392334,23.01500005722046,-0.8929986531645746
2020-08-25,67.96609497070312,248.95993041992188,22.030000686645508,22.844500064849854,-0.9901833934836917
2020-08-26,66.90079498291016,254.0063934326172,23.270000457763672,22.803000068664552,-1.2568887694810185
2020-08-27,67.00338745117188,251.13511657714844,24.469999313354492,22.788500022888183,-1.1711907531556434
2020-08-28,67.571533203125,249.09910583496094,22.959999084472656,22.713500022888184,-1.0454404033283282
2020-08-31,66.23004913330078,248.0115509033203,26.40999984741211,22.819999980926514,-1.1940426291688617
2020-09-01,65.559326171875,248.79457092285156,26.1200008392334,22.938000011444093,-1.301723210955544
2020-09-02,65.64612579345703,251.208740234375,26.56999969482422,23.117000007629393,-1.3510775848661274
2020-09-03,64.92802429199219,240.2139434814453,33.599998474121094,23.664499950408935,-1.1686452801119516
2020-09-04,64.65184020996094,235.86679077148438,30.75,24.091499996185302,-1.0954993172296263
2020-09-08,62.31606674194336,235.51693725585938,31.459999084472656,24.557999992370604,-1.3930847141349407
2020-09-09,63.152523040771484,242.3219757080078,28.809999465942383,24.79699993133545,-1.454578688457888
2020-09-10,61.66900634765625,238.52577209472656,29.709999084472656,25.168499851226805,-1.5536625088640539
2020-09-11,61.305999755859375,241.7008514404297,26.8700008392334,25.405499935150146,-1.6811631308357382
2020-09-14,60.99036407470703,245.47955322265625,25.850000381469727,25.595499992370605,-1.8176370494609753
2020-09-15,60.24860382080078,249.79165649414062,25.59000015258789,25.807499980926515,-2.0234267809298134
2020-09-16,61.99251937866211,246.3367462158203,26.040000915527344,26.03400001525879,-1.7077493313211571
2020-09-17,62.17402648925781,244.87596130371094,26.459999084472656,26.229999923706053,-1.6471876454728007
2020-09-18,61.716346740722656,240.7037811279297,25.829999923706055,26.385499954223633,-1.602251073984124
2020-09-21,60.20915985107422,238.21966552734375,27.780000686645508,26.64749994277954,-1.7374516402762168
2020-09-22,59.60151290893555,239.05938720703125,26.860000610351562,26.87199993133545,-1.8382850290689072
2020-09-23,56.77651596069336,233.1465301513672,28.579999923706055,27.199499893188477,-2.060078653383471
2020-09-24,56.65814971923828,232.4030303955078,28.510000228881836,27.461499881744384,-2.0568986565227814
2020-09-25,56.68180847167969,234.8958740234375,26.3799991607666,27.55699987411499,-2.116514763558428
2020-09-28,58.33894729614258,238.2021942138672,26.190000534057617,27.71849994659424,-1.9823312399705604
2020-09-29,56.737060546875,238.00975036621094,26.270000457763672,27.711499977111817,-2.187611781351973
2020-09-30,56.81595993041992,242.90798950195312,26.3700008392334,27.723999977111816,-2.30050116512557
2020-10-01,55.56917190551758,242.82920837402344,26.700000762939453,27.73050003051758,-2.4620624947270517
2020-10-02,56.176788330078125,244.30746459960938,27.6299991607666,27.432000064849852,-2.419552989394896
2020-10-05,57.36833953857422,246.74781799316406,27.959999084472656,27.292500019073486,-2.324653879413005
2020-10-06,57.052703857421875,241.8233642578125,29.479999542236328,27.19350004196167,-2.2421580710798223
2020-10-07,58.220584869384766,247.3513641357422,28.059999465942383,27.15600004196167,-2.2280484182731306
2020-10-08,59.356903076171875,248.8645477294922,26.360000610351562,26.988500118255615,-2.117066906659273
2020-10-09,58.394187927246094,250.08912658691406,25.0,26.895000076293947,-2.2741581693846262
2020-10-12,58.7966423034668,250.95506286621094,25.06999969482422,26.85600004196167,-2.243154289583969
2020-10-13,57.920719146728516,253.97271728515625,26.06999969482422,26.880000019073485,-2.433974327114475
2020-10-14,57.56562805175781,251.1124725341797,26.399999618530273,26.897999954223632,-2.40858905994764
2020-10-15,58.00752639770508,251.5060577392578,26.969999313354492,26.923499965667723,-2.3605269804462394
2020-10-16,57.518272399902344,251.61105346679688,27.40999984741211,27.002499961853026,-2.427344987566774
2020-10-19,56.247802734375,248.173583984375,29.18000030517578,27.07249994277954,-2.5075087248274994
2020-10-20,56.563453674316406,250.19415283203125,29.350000381469727,27.196999931335448,-2.5169413436934382
2020-10-21,55.92427444458008,248.8557891845703,28.649999618530273,27.20049991607666,-2.567110669944605
2020-10-22,57.920719146728516,245.92567443847656,28.110000610351562,27.180499935150145,-2.2315122693698735
2020-10-23,57.265743255615234,247.53500366210938,27.549999237060547,27.238999938964845,-2.3579170607803945
2020-10-26,55.979515075683594,241.4472198486328,32.459999084472656,27.552499866485597,-2.373466469696751
2020-10-27,54.85108184814453,242.1470184326172,33.349998474121094,27.906499767303465,-2.539091902280922
2020-10-28,52.77571487426758,235.91921997070312,40.279998779296875,28.60199966430664,-2.654631337049143
2020-10-29,54.290828704833984,235.84054565429688,37.59000015258789,29.146499633789062,-2.4539116757622668
