Date,GOOGL,CVX,VIX,AvgVIX,zscore
2017-08-18,45.92939376831055,73.96575927734375,14.260000228881836,11.471500062942505,0.2045670117269683
2017-08-21,45.66606521606445,73.47950744628906,13.1899995803833,11.659500026702881,0.22785374421592952
2017-08-22,46.63456726074219,73.88240051269531,11.350000381469727,11.755500030517577,0.34915915531274283
2017-08-23,46.74267578125,74.05606842041016,12.25,11.888000011444092,0.3434766489583737
2017-08-24,46.460506439208984,74.63260650634766,12.229999542236328,11.994000005722047,0.2044842665759295
2017-08-25,46.14362335205078,75.181396484375,11.279999732971191,12.043499994277955,0.06313167948257846
2017-08-28,46.026100158691406,74.85491180419922,11.319999694824219,12.096499967575074,0.08987618273673174
2017-08-29,46.40396499633789,74.92436218261719,11.699999809265137,12.176999950408936,0.1503096431853315
2017-08-30,46.79473876953125,74.83404541015625,11.220000267028809,12.223999977111816,0.237026446970895
2017-08-31,47.3704833984375,74.75763702392578,10.59000015258789,12.231500005722046,0.35632703163460333
2017-09-01,47.209312438964844,75.549560546875,10.130000114440918,12.236500024795532,0.2078362114289082
2017-09-05,46.68812561035156,76.02189636230469,12.229999542236328,12.351499986648559,0.03961953967385313
2017-09-06,46.71490478515625,77.6543197631836,11.630000114440918,12.384999990463257,-0.19919691966518957
2017-09-07,47.10517501831055,77.66128540039062,11.550000190734863,12.407000017166137,-0.12710551477404358
2017-09-08,46.684654235839844,76.9527359008789,12.119999885559082,12.210999965667725,-0.1000701502947247
2017-09-11,46.77788162231445,78.16141510009766,10.729999542236328,11.97199993133545,-0.263140496358673
2017-09-12,46.944496154785156,78.14055633544922,10.579999923706055,11.88449993133545,-0.22880330760554676
2017-09-13,47.13245391845703,79.31452178955078,10.5,11.807499933242799,-0.36893716094790385
2017-09-14,46.621177673339844,79.5020523071289,10.4399995803833,11.742499923706054,-0.4927554367536969
2017-09-15,46.38115692138672,79.62712097167969,10.170000076293945,11.47349991798401,-0.5564138502228222
2017-09-18,46.10643005371094,80.01610565185547,10.149999618530273,11.26799988746643,-0.6659968133263513
2017-09-19,46.459014892578125,80.81494903564453,10.180000305175781,11.117499923706054,-0.7192497091526836
2017-09-20,46.9886360168457,80.83578491210938,9.779999732971191,11.038999891281128,-0.6231174477819428
2017-09-21,46.9891357421875,80.90525817871094,9.670000076293945,10.909999895095826,-0.6334010044475683
2017-09-22,46.776390075683594,81.47486877441406,9.59000015258789,10.777999925613404,-0.758349483713356
2017-09-25,46.331077575683594,81.96112823486328,10.210000038146973,10.724499940872192,-0.9144280062447437
2017-09-26,46.48727798461914,81.63463592529297,10.170000076293945,10.666999959945679,-0.8363899141667559
2017-09-27,47.6015739440918,81.58599090576172,9.869999885559082,10.575499963760375,-0.6203184138375742
2017-09-28,47.84506607055664,81.70408630371094,9.550000190734863,10.491999959945678,-0.5923308436697136
2017-09-29,48.28691101074219,81.62074279785156,9.510000228881836,10.437999963760376,-0.4970855234959552
2017-10-02,47.97697448730469,81.5721206665039,9.449999809265137,10.403999948501587,-0.5479011586065847
2017-10-03,48.205589294433594,81.843017578125,9.510000228881836,10.267999982833862,-0.5455253278322301
2017-10-04,47.942752838134766,81.67630767822266,9.630000114440918,10.167999982833862,-0.569876256161351
2017-10-05,48.8557014465332,82.37095642089844,9.1899995803833,10.049999952316284,-0.5025603281255568
2017-10-06,49.27474594116211,81.29425048828125,9.649999618530273,9.926499938964843,-0.263209311839481
2017-10-09,49.20879364013672,81.76661682128906,10.329999923706055,9.90649995803833,-0.3461251693660241
2017-10-10,48.98513412475586,82.52377319335938,10.079999923706055,9.88149995803833,-0.5011324213604372
2017-10-11,49.87032699584961,82.89192199707031,9.850000381469727,9.848999977111816,-0.3902483894970024
2017-10-12,49.87032699584961,82.75995635986328,9.90999984741211,9.822499990463257,-0.37053672550146965
2017-10-13,49.980411529541016,82.77384948730469,9.609999656677246,9.794499969482422,-0.3519834446120458
2017-10-16,50.05380630493164,83.44766998291016,9.90999984741211,9.782499980926513,-0.4388785096602577
2017-10-17,50.1356315612793,83.51017761230469,10.3100004196167,9.788999986648559,-0.4328822033231462
2017-10-18,50.2219123840332,82.07225036621094,10.069999694824219,9.803499984741212,-0.20193151264921816
2017-10-19,49.68138122558594,82.10700988769531,10.050000190734863,9.822499990463257,-0.3084124471258469
