Date,FDX,HD,VIX,AvgVIX,zscore
2023-10-06,244.71690368652344,275.16705322265625,17.450000762939453,16.347000122070312,1.6428214390985065
2023-10-09,242.64830017089844,277.553955078125,17.700000762939453,16.542000150680543,1.403980845084596
2023-10-10,243.66360473632812,281.1811828613281,17.030000686645508,16.682000207901,1.3018636773481453
2023-10-11,242.401611328125,280.08172607421875,16.09000015258789,16.81250023841858,1.2729683661301878
2023-10-12,239.15640258789062,275.35498046875,16.690000534057617,17.00600028038025,1.285487485222988
2023-10-13,230.42669677734375,274.3213195800781,19.31999969482422,17.28250026702881,0.7852239857561866
2023-10-16,234.90542602539062,279.4051513671875,17.209999084472656,17.44300022125244,0.8337470590173118
2023-10-17,235.35140991210938,278.0989685058594,17.8799991607666,17.63150019645691,0.921421982810054
2023-10-18,231.15733337402344,272.7425537109375,19.219999313354492,17.835500144958495,0.9032111481994847
2023-10-19,230.85369873046875,269.4817810058594,21.399999618530273,18.028500080108643,1.0332127912255513
2023-10-20,228.32017517089844,269.1434631347656,21.709999084472656,18.253999996185303,0.8897790021030823
2023-10-23,225.80564880371094,267.88427734375,20.3700008392334,18.42750005722046,0.7896281729356167
2023-10-24,229.32598876953125,266.23040771484375,18.969999313354492,18.428999996185304,1.0860131191684999
2023-10-25,223.18675231933594,263.99383544921875,20.190000534057617,18.527500057220458,0.8032022197963595
2023-10-26,216.27883911132812,261.2405090332031,20.68000030517578,18.694500064849855,0.4958014297906805
2023-10-27,217.14231872558594,259.7933044433594,21.270000457763672,18.882000064849855,0.6161067854622536
2023-10-30,224.71441650390625,264.51068115234375,19.75,18.989000034332275,0.8753901773745576
2023-10-31,227.82675170898438,267.5272216796875,18.139999389648438,18.90699996948242,0.9327083924421014
2023-11-01,230.7967529296875,269.3501892089844,16.8700008392334,18.82150001525879,1.0356561223780825
2023-11-02,234.61126708984375,276.7739562988281,15.65999984741211,18.680000019073486,0.9355659505429632
2023-11-03,234.50689697265625,277.7888488769531,14.90999984741211,18.55299997329712,0.8826308365203537
2023-11-06,232.7894287109375,276.8115539550781,14.890000343322754,18.412499952316285,0.8195851707614231
2023-11-07,231.7171630859375,276.9994812011719,14.8100004196167,18.301499938964845,0.7437448320576747
2023-11-08,232.82736206054688,278.08013916015625,14.449999809265137,18.219499921798707,0.7639791505905181
2023-11-09,228.8610382080078,270.5155029296875,15.289999961853027,18.149499893188477,0.8609870237187668
2023-11-10,233.45362854003906,274.0111999511719,14.170000076293945,17.891999912261962,0.9892425074412527
2023-11-13,232.84634399414062,270.70343017578125,14.760000228881836,17.76949996948242,1.1023479702133712
2023-11-14,241.18701171875,285.3253479003906,14.15999984741211,17.5835000038147,0.9571128899965562
2023-11-15,244.2614288330078,289.6104736328125,14.180000305175781,17.33150005340576,0.9540678264320527
2023-11-16,241.90817260742188,287.9659729003906,14.319999694824219,16.97750005722046,0.8816437229525927
2023-11-17,242.86654663085938,288.74591064453125,13.800000190734863,16.58200011253357,0.9061013387352927
2023-11-20,242.47750854492188,289.6104736328125,13.40999984741211,16.234000062942506,0.8421837298819396
2023-11-21,242.78111267089844,286.9322814941406,13.350000381469727,15.953000116348267,0.9836413523570228
2023-11-22,243.3504638671875,290.5596008300781,12.850000381469727,15.586000108718872,0.8535506504988429
2023-11-24,244.44168090820312,291.9690856933594,12.460000038146973,15.175000095367432,0.8575642733346585
2023-11-27,240.63668823242188,292.1759033203125,12.6899995803833,14.746000051498413,0.609469026726984
2023-11-28,240.4563751220703,294.449951171875,12.6899995803833,14.393000030517578,0.494216812365017
2023-11-29,240.9497833251953,294.2323303222656,12.979999542236328,14.135000038146973,0.535109561704506
2023-11-30,245.59934997558594,296.569091796875,12.920000076293945,13.9375,0.7199116984454567
2023-12-01,250.90357971191406,302.3681945800781,12.630000114440918,13.78600001335144,0.7875146315190552
2023-12-04,252.0232391357422,306.5307312011719,13.079999923706055,13.694500017166138,0.6674742380881484
2023-12-05,252.47872924804688,306.03875732421875,12.850000381469727,13.592500019073487,0.7185291022770081
2023-12-06,253.55101013183594,308.5078430175781,12.970000267028809,13.500500011444093,0.6729223198276475
2023-12-07,253.94949340820312,308.5646667480469,13.0600004196167,13.43100004196167,0.69531710750697
2023-12-08,259.5171813964844,308.8484802246094,12.350000381469727,13.284000062942505,1.0315392482540866
2023-12-11,258.7259216308594,313.446044921875,12.630000114440918,13.207000064849854,0.7717651469016138
2023-12-12,260.2798767089844,315.2152404785156,12.069999694824219,13.072500038146973,0.788358985130146
2023-12-13,261.0616455078125,324.86468505859375,12.1899995803833,12.974000024795533,0.39632839563197775
2023-12-14,266.4291076660156,332.8206481933594,12.479999542236328,12.88899998664856,0.36931029308463525
2023-12-15,268.1737976074219,334.8924560546875,12.279999732971191,12.786999988555909,0.3840347053523933
2023-12-18,268.7744445800781,331.8747253417969,12.5600004196167,12.725,0.5596420909130112
2023-12-19,266.9439392089844,333.0666809082031,12.529999732971191,12.680999994277954,0.39035376432430996
2023-12-20,234.76766967773438,329.84075927734375,13.670000076293945,12.696999979019164,-1.48022878395537
2023-12-21,235.82591247558594,330.1340026855469,13.649999618530273,12.736999940872192,-1.427261519623056
2023-12-22,236.46469116210938,329.7745056152344,13.029999732971191,12.765499925613403,-1.3707664599659604
2023-12-26,240.24002075195312,330.4556579589844,12.989999771118164,12.780499935150146,-1.1651194019856461
2023-12-27,239.23899841308594,329.7177429199219,12.430000305175781,12.767499971389771,-1.194172634062556
2023-12-28,241.75588989257812,328.6108703613281,12.470000267028809,12.742000007629395,-0.9857244894944505
2023-12-29,241.17431640625,327.8446044921875,12.449999809265137,12.718499994277954,-0.987174811252463
