Date,KBE,V,VIX,AvgVIX,zscore
2021-08-23,45.02558517456055,225.85467529296875,17.149999618530273,17.81050000190735,0.46242635964672757
2021-08-24,45.358516693115234,225.95111083984375,17.219999313354492,17.703499937057494,0.5071846060099282
2021-08-25,45.83164596557617,224.35948181152344,16.790000915527344,17.627500009536742,0.6076331706927244
2021-08-26,45.23585891723633,222.36273193359375,18.84000015258789,17.684499979019165,0.5664154716711571
2021-08-27,46.30476379394531,224.45596313476562,16.389999389648438,17.591999959945678,0.6721020555721628
2021-08-30,45.358516693115234,223.047607421875,16.190000534057617,17.428500032424928,0.5690658989018983
2021-08-31,45.6739387512207,220.99298095703125,16.479999542236328,17.350499963760377,0.6572069257987452
2021-09-01,45.33223342895508,221.97689819335938,16.110000610351562,17.25750002861023,0.5881898351183604
2021-09-02,45.36728286743164,216.2470703125,16.40999984741211,17.21399998664856,0.7152358402412753
2021-09-03,45.2008171081543,217.14414978027344,16.40999984741211,17.22699999809265,0.6727099470950397
2021-09-07,44.990535736083984,218.26312255859375,18.139999389648438,17.298000001907347,0.6192940053482466
2021-09-08,44.50864791870117,220.98336791992188,17.959999084472656,17.356499910354614,0.49356011872825073
2021-09-09,44.648834228515625,219.43997192382812,18.799999237060547,17.487999868392944,0.5461655600514276
2021-09-10,44.17571258544922,216.95126342773438,20.950000762939453,17.755999898910524,0.532680790443015
2021-09-13,44.78901672363281,216.6811981201172,19.3700008392334,17.951999950408936,0.6246733620283953
2021-09-14,43.83401107788086,215.1377716064453,19.459999084472656,18.118999862670897,0.5232843792347364
2021-09-15,44.464847564697266,215.8901824951172,18.18000030517578,18.13249988555908,0.5959505200537859
2021-09-16,44.2370491027832,216.39181518554688,18.690000534057617,17.988499927520753,0.5532286387972903
2021-09-17,44.263328552246094,213.90310668945312,20.809999465942383,17.945499897003174,0.6099647177550798
2021-09-20,43.247955322265625,212.2632598876953,25.709999084472656,18.302999877929686,0.5021424114619226
2021-09-21,43.09825134277344,212.37899780273438,24.360000610351562,18.663499927520753,0.47862583732202485
2021-09-22,43.793949127197266,214.8677215576172,20.8700008392334,18.846000003814698,0.5234067401244209
2021-09-23,45.2822151184082,220.23094177246094,18.6299991607666,18.93799991607666,0.618367676866089
2021-09-24,45.65209197998047,223.39491271972656,17.75,18.883499908447266,0.6029435666436889
2021-09-27,47.246036529541016,221.47528076171875,18.760000228881836,19.001999950408937,0.8679807091693724
2021-09-28,46.82332992553711,217.5782470703125,23.25,19.354999923706053,0.891599917601303
2021-09-29,47.21961975097656,218.6586151123047,22.559999465942383,19.658999919891357,0.9242967944069876
2021-09-30,46.59436798095703,214.8677215576172,23.139999389648438,20.0104998588562,0.917173976907685
2021-10-01,47.668739318847656,222.30487060546875,21.100000381469727,20.244999885559082,0.9097362588988982
2021-10-04,47.77442169189453,216.77761840820312,22.959999084472656,20.57249984741211,1.042396549061038
2021-10-05,48.0297966003418,216.3435516357422,21.299999237060547,20.730499839782716,1.087555950446619
2021-10-06,47.93292999267578,218.49462890625,21.0,20.88249988555908,1.028090411812202
2021-10-07,48.30279541015625,222.39169311523438,19.540000915527344,20.919499969482423,0.9970405472847669
2021-10-08,48.53175735473633,222.12158203125,18.770000457763672,20.810499954223634,1.0349916917381567
2021-10-11,48.0914421081543,217.14414978027344,20.0,20.84199991226196,1.0791610811096752
