Date,KDP,GILD,VIX,AvgVIX,zscore
2024-08-08,32.74270248413086,71.83814239501953,23.790000915527344,18.938500022888185,0.4005622725367521
2024-08-09,32.77115249633789,70.00394439697266,20.3700008392334,19.334000062942504,0.37576015978250504
2024-08-12,32.99872970581055,69.3671875,20.709999084472656,19.713500022888184,0.45541159830400924
2024-08-13,33.33061599731445,70.30806732177734,18.1200008392334,19.96000008583069,0.6086066523130138
2024-08-14,33.48233413696289,70.46012115478516,16.190000534057617,20.045500135421754,0.6731295655416348
2024-08-15,33.50129699707031,70.65019989013672,15.229999542236328,20.01050009727478,0.6845831912662058
2024-08-16,33.558189392089844,70.11798095703125,14.800000190734863,19.92450008392334,0.6971053444677794
2024-08-19,33.77628707885742,70.75471496582031,14.649999618530273,19.91150007247925,0.7981421154555121
2024-08-20,33.880592346191406,71.03984832763672,15.880000114440918,19.969500064849854,0.8460789492782821
2024-08-21,33.643531799316406,71.40098571777344,16.270000457763672,19.88100004196167,0.7571225281585028
2024-08-22,33.823699951171875,72.13275909423828,17.549999237060547,19.835500049591065,0.8446644238665312
2024-08-23,33.880592346191406,72.91206359863281,15.859999656677246,19.809000062942506,0.8831686108896862
2024-08-26,34.259891510009766,73.14014434814453,16.149999618530273,19.786500024795533,1.0414651666336714
2024-08-27,34.487464904785156,73.17817687988281,15.430000305175781,19.67350001335144,1.1344830253655123
2024-08-28,34.34523391723633,74.66073608398438,17.110000610351562,19.71100001335144,1.1061890849858225
2024-08-29,34.297813415527344,75.50655364990234,15.649999618530273,19.56399998664856,1.1037196629731705
2024-08-30,34.71504211425781,75.07888793945312,15.0,19.144500017166138,1.264403163921648
2024-09-03,35.22709655761719,75.74415588378906,20.719999313354492,18.25199999809265,1.4851832322060137
2024-09-04,35.30295181274414,75.20243835449219,21.31999969482422,17.932500028610228,1.5052052693766516
2024-09-05,35.05641174316406,74.86031341552734,19.899999618530273,17.534999990463255,1.3984735619063748
2024-09-06,34.95210266113281,74.81278991699219,22.3799991607666,17.46449990272522,1.3552423695916147
2024-09-09,35.34088134765625,75.24046325683594,19.450000762939453,17.41849989891052,1.5213362243978483
2024-09-10,35.274505615234375,77.39779663085938,19.079999923706055,17.336999940872193,1.5371637216028808
2024-09-11,35.12278747558594,76.92259979248047,17.690000534057617,17.315499925613402,1.4662391595323894
2024-09-12,35.132266998291016,79.03242492675781,17.06999969482422,17.359499883651733,1.5118792642546501
2024-09-13,35.66328811645508,79.43529510498047,16.559999465942383,17.425999879837036,1.7351506850395157
2024-09-16,35.41674041748047,79.77105712890625,17.139999389648438,17.542999839782716,1.6418452151322018
2024-09-17,35.55897521972656,79.66553497314453,17.610000610351562,17.690999889373778,1.697420598235951
2024-09-18,35.55897521972656,80.4712905883789,18.229999542236328,17.80849986076355,1.7133830805281876
2024-09-19,35.55897521972656,80.48088073730469,16.329999923706055,17.81149983406067,1.713573066895659
2024-09-20,35.52104568481445,80.5192642211914,16.149999618530273,17.741499853134155,1.698955805963739
2024-09-23,36.04257583618164,80.56722259521484,15.890000343322754,17.742999887466432,1.911348324959388
2024-09-24,35.87189865112305,80.37537384033203,15.390000343322754,17.704999923706055,1.8383505413915449
2024-09-25,35.63484191894531,78.85975646972656,15.40999984741211,17.70399990081787,1.7122160753384046
2024-09-26,35.587425231933594,79.65593719482422,15.369999885559082,17.616999864578247,1.708764865534326
2024-09-27,35.70191192626953,80.20270538330078,16.959999084472656,17.682499837875366,1.7660126618096972
2024-09-30,35.759159088134766,80.42333221435547,16.729999542236328,17.768999814987183,1.7935929547937481
2024-10-01,35.48246765136719,80.5192642211914,19.260000228881836,17.69599986076355,1.6833152272792709
2024-10-02,35.320281982421875,81.28665161132812,18.899999618530273,17.574999856948853,1.6327631540101637
2024-10-03,34.957725524902344,80.73988342285156,20.489999771118164,17.604499864578248,1.4749411629507547
2024-10-04,34.719207763671875,81.14275360107422,19.209999084472656,17.44599986076355,1.3862206982399428
2024-10-07,34.49022674560547,80.98928833007812,22.639999389648438,17.605499792099,1.2903453619618999
2024-10-08,34.537925720214844,81.73749542236328,21.420000076293945,17.722499799728393,1.3245062299516668
2024-10-09,34.5570182800293,82.62960052490234,20.860000610351562,17.88099980354309,1.3499199856597286
2024-10-10,34.83369445800781,81.21949768066406,20.93000030517578,18.07399983406067,1.4341570465115094
2024-10-11,34.70966720581055,81.48809051513672,20.459999084472656,18.268999814987183,1.3891940208559266
2024-10-14,34.96726989746094,81.58402252197266,19.700000762939453,18.396999883651734,1.4955335910477676
2024-10-15,35.22486877441406,82.3226547241211,20.639999389648438,18.548499822616577,1.614603875275257
2024-10-16,34.957725524902344,83.2147445678711,19.579999923706055,18.615999841690062,1.523969586031156
2024-10-17,34.82415771484375,83.79987335205078,19.110000610351562,18.75499987602234,1.481409319318363
2024-10-18,35.243953704833984,83.18596649169922,18.030000686645508,18.8489999294281,1.6394441252898262
2024-10-21,35.23441696166992,82.77349090576172,18.3700008392334,18.97299995422363,1.6274062928897295
2024-10-22,35.22486877441406,84.5672836303711,18.200000762939453,19.11349997520447,1.6590712652521007
2024-10-23,35.014976501464844,83.67517852783203,19.239999771118164,19.30499997138977,1.5563021427823411
