Date,BP,CL,VIX,AvgVIX,zscore
2025-06-13,30.441104888916016,88.03491973876953,20.81999969482422,18.60250015258789,-0.4584522115760286
2025-06-16,29.903682708740234,87.88861846923828,19.110000610351562,18.696000194549562,-0.5888576888660846
2025-06-17,30.306751251220703,86.4450912475586,21.600000381469727,18.869000244140626,-0.5640149802119016
2025-06-18,29.884490966796875,86.01594543457031,20.139999389648438,18.971500205993653,-0.6812352770037075
2025-06-20,29.99005699157715,85.61605072021484,20.6200008392334,18.959000205993654,-0.6757540907493338
2025-06-23,29.097553253173828,86.4841079711914,19.829999923706055,18.93650016784668,-0.8401314539266932
2025-06-24,28.627307891845703,86.00618743896484,17.479999542236328,18.69600009918213,-0.9706728410190643
2025-06-25,29.097553253173828,85.63555908203125,16.760000228881836,18.586000156402587,-0.8799908196821171
2025-06-26,29.068761825561523,85.62580108642578,16.59000015258789,18.450000190734862,-0.887067255937004
2025-06-27,29.11674690246582,86.52312469482422,16.31999969482422,18.307000160217285,-0.8338867998810148
2025-06-30,28.723276138305664,88.65913391113281,16.729999542236328,18.21500015258789,-0.8239949921259422
2025-07-01,29.270294189453125,89.77103424072266,16.829999923706055,18.138500118255614,-0.6460261548365873
2025-07-02,30.038040161132812,90.12215423583984,16.639999389648438,18.086000061035158,-0.4530568183224344
2025-07-03,29.682958602905273,90.49279022216797,16.3799991607666,18.02449998855591,-0.5172666460215193
2025-07-07,29.03037452697754,91.02923583984375,17.790000915527344,17.99000005722046,-0.6420724653761091
2025-07-08,30.00925064086914,89.86856842041016,16.809999465942383,17.992000007629393,-0.4715862779073917
2025-07-09,30.00925064086914,89.32237243652344,15.9399995803833,17.930999994277954,-0.4972430500439154
2025-07-10,30.249170303344727,88.38604736328125,15.779999732971191,17.87249994277954,-0.4860770518387952
2025-07-11,31.324012756347656,87.3716812133789,16.399999618530273,17.829499912261962,-0.2866595133568027
2025-07-14,30.805784225463867,86.65967559814453,17.200000762939453,17.788499927520753,-0.43922624059868365
2025-07-15,30.575464248657227,85.97693634033203,17.3799991607666,17.61649990081787,-0.5242388537890561
2025-07-16,30.633045196533203,85.49900817871094,17.15999984741211,17.5189998626709,-0.5334531445758114
2025-07-17,30.79619026184082,85.08935546875,16.520000457763672,17.264999866485596,-0.5151950661676358
2025-07-18,30.700220108032227,85.20709991455078,16.40999984741211,17.07849988937378,-0.5317241256652684
2025-07-21,30.930543899536133,85.01087188720703,16.649999618530273,16.879999828338622,-0.4879988618530052
2025-07-22,31.208852767944336,87.03213500976562,16.5,16.71349983215332,-0.32908016716685384
2025-07-23,31.391191482543945,87.12044525146484,15.369999885559082,16.60799984931946,-0.2830190945882254
2025-07-24,30.834577560424805,86.78683471679688,15.390000343322754,16.539499855041505,-0.4266346167206977
2025-07-25,30.90175437927246,86.276611328125,14.930000305175781,16.4564998626709,-0.4351601989080352
2025-07-28,31.352802276611328,84.84407043457031,15.029999732971191,16.391999864578246,-0.3987727706543148
2025-07-29,31.63111114501953,85.22673034667969,15.979999542236328,16.354499864578248,-0.3168251091374488
2025-07-30,30.949739456176758,84.1866683959961,15.479999542236328,16.28699984550476,-0.5223022995943771
2025-07-31,30.85377311706543,82.27333068847656,16.719999313354492,16.290999841690063,-0.634237650241247
2025-08-01,30.46989631652832,81.9397201538086,20.3799991607666,16.490999841690062,-0.7381473924120403
2025-08-04,31.18006134033203,81.79254913330078,17.520000457763672,16.47749981880188,-0.5818202593454517
2025-08-05,32.24530792236328,81.49817657470703,17.850000381469727,16.52949986457825,-0.3507877861719303
2025-08-06,32.51402282714844,83.01904296875,16.770000457763672,16.570999908447266,-0.2175798014520727
2025-08-07,32.811519622802734,83.1171646118164,16.56999969482422,16.610499906539918,-0.14458733240659005
2025-08-08,32.7635383605957,83.09754180908203,15.149999618530273,16.547999906539918,-0.15653817642884893
2025-08-11,32.581199645996094,82.86204528808594,16.25,16.500499868392943,-0.20951311315321905
2025-08-12,32.69635772705078,83.37227630615234,14.729999542236328,16.367999887466432,-0.15907522367457816
2025-08-13,32.92668151855469,84.71650695800781,14.489999771118164,16.234499883651733,-0.042989125136467826
2025-08-14,33.243377685546875,83.05828857421875,14.829999923706055,16.149999856948853,-0.04808499241385231
2025-08-15,33.42741012573242,83.47039031982422,15.09000015258789,16.08399987220764,0.013575045106072244
2025-08-18,33.15476989746094,82.67562866210938,14.989999771118164,16.000999879837035,-0.08642749665598821
2025-08-19,32.930816650390625,84.23572540283203,15.569999694824219,15.954499864578247,-0.06462263682124837
2025-08-20,32.98924255371094,84.43196868896484,15.6899995803833,15.970499849319458,-0.04197446826011321
2025-08-21,33.15476989746094,84.65763854980469,16.600000381469727,16.030999851226806,0.006674572127233407
2025-08-22,33.82663345336914,84.32403564453125,14.220000267028809,15.995499849319458,0.14544026538841004
2025-08-25,34.05058288574219,82.47937774658203,14.789999961853027,15.98349986076355,0.11026767689888436
2025-08-26,33.75846862792969,82.55787658691406,14.619999885559082,15.915499877929687,0.04680894487386013
2025-08-27,33.972686767578125,82.86204528808594,14.850000381469727,15.883999919891357,0.11033754177856547
2025-08-28,34.420589447021484,81.8514175415039,14.430000305175781,15.769499969482421,0.16582076681768662
2025-08-29,34.30374526977539,82.48919677734375,15.359999656677246,15.518499994277954,0.16892144052774877
2025-09-02,34.30374526977539,82.80318450927734,17.170000076293945,15.500999975204468,0.18367056342418508
2025-09-03,33.55398941040039,82.23407745361328,16.350000381469727,15.425999975204467,-0.015403150784706105
2025-09-04,33.398197174072266,82.09671783447266,15.300000190734863,15.352499961853027,-0.057666208605480794
2025-09-05,33.037925720214844,83.52926635742188,15.180000305175781,15.282999992370605,-0.07318718173322177
2025-09-08,33.01845169067383,82.60694122314453,15.109999656677246,15.280999994277954,-0.12098842904390901
2025-09-09,33.19371795654297,82.69525146484375,15.039999961853027,15.220499992370605,-0.0765530469393972
2025-09-10,33.84610366821289,81.63555145263672,15.350000381469727,15.251500034332276,0.023628052003435644
2025-09-11,33.5637321472168,82.47937774658203,14.710000038146973,15.262500047683716,-0.0016410322484386028
2025-09-12,32.99897766113281,81.71405029296875,14.760000228881836,15.259000062942505,-0.1674070468773901
