Date,XLU,UPS,VIX,AvgVIX,zscore
2025-03-03,38.295711517333984,111.6304931640625,22.780000686645508,17.338500118255617,0.1129866141270298
2025-03-04,37.672977447509766,109.3185043334961,23.510000228881836,17.583000087738036,-0.22250225978471252
2025-03-05,37.407466888427734,111.40584564208984,21.93000030517578,17.819000148773192,-0.16641114251297331
2025-03-06,36.63025665283203,112.79116821289062,24.8700008392334,18.27400016784668,-0.3083791944068747
2025-03-07,37.310916900634766,113.83952331542969,23.3700008392334,18.66750020980835,-0.03750033769577845
2025-03-10,37.72124481201172,112.90349578857422,27.860000610351562,19.23350019454956,0.02419086674653879
2025-03-11,37.36885070800781,108.916015625,26.920000076293945,19.78900017738342,-0.3392619684686334
2025-03-12,37.25299072265625,107.88639068603516,24.229999542236328,20.199500131607056,-0.44052505893050203
2025-03-13,37.3447151184082,107.85831451416016,24.65999984741211,20.638000106811525,-0.4149956027302704
2025-03-14,38.07365036010742,109.29043579101562,21.770000457763672,20.97150011062622,-0.10485554343041276
2025-03-17,38.232948303222656,110.50726318359375,20.510000228881836,21.25850009918213,0.021489518501807834
2025-03-18,37.96744155883789,111.2560806274414,21.700000762939453,21.576000118255614,-0.009152399223106202
2025-03-19,38.10743713378906,109.95500946044922,19.899999618530273,21.807500076293945,-0.05171831068808703
2025-03-20,38.26191711425781,109.49635314941406,19.799999237060547,22.014500045776366,-0.03537840570160423
2025-03-21,38.01572036743164,107.73661804199219,19.280000686645508,22.06800012588501,-0.22281294321550676
2025-03-24,38.003562927246094,108.39183807373047,17.479999542236328,21.99300012588501,-0.18398063833908646
2025-03-25,37.39585876464844,102.91608428955078,17.149999618530273,21.879000091552733,-0.7199949926093498
2025-03-26,37.643802642822266,103.90827941894531,18.329999923706055,21.84050006866455,-0.5817748705220269
2025-03-27,37.63407897949219,103.90827941894531,18.690000534057617,21.7185001373291,-0.5846740992565159
2025-03-28,37.91119384765625,102.64464569091797,21.649999618530273,21.819500160217284,-0.5839303369926658
2025-03-31,38.33415603637695,102.95353698730469,22.280000686645508,21.794500160217286,-0.4378033510332475
2025-04-01,38.43138885498047,102.27023315429688,21.770000457763672,21.707500171661376,-0.453089179638581
2025-04-02,38.611270904541016,103.15009307861328,21.510000228881836,21.68650016784668,-0.3424416601275867
2025-04-03,38.368186950683594,93.71495819091797,30.020000457763672,21.944000148773192,-1.0263015197992746
2025-04-04,36.23392105102539,91.4591293334961,45.310001373291016,23.041000175476075,-1.808832956377646
2025-04-07,35.67969512939453,89.44667053222656,46.97999954223633,23.99700012207031,-2.104486231524341
2025-04-08,35.53384017944336,86.03953552246094,52.33000183105469,25.26750020980835,-2.3687514772804765
2025-04-09,36.933998107910156,93.28438568115234,33.619998931884766,25.73700017929077,-1.4818228025506237
2025-04-10,36.65688705444336,90.38269805908203,40.720001220703125,26.540000247955323,-1.7524714855564165
2025-04-11,37.104156494140625,90.86943054199219,37.560001373291016,27.32950029373169,-1.5875731764242773
2025-04-14,37.770206451416016,92.35771942138672,30.889999389648438,27.84850025177002,-1.2925435617085343
2025-04-15,37.765342712402344,90.3265380859375,30.1200008392334,28.269500255584717,-1.4256109962523047
2025-04-16,37.42502975463867,88.17367553710938,32.63999938964844,28.906500244140624,-1.6665814488341928
2025-04-17,37.80909729003906,90.2610092163086,29.649999618530273,29.399000263214113,-1.4168111999658228
2025-04-21,36.91455078125,90.092529296875,33.81999969482422,30.126000213623048,-1.6944483694839065
2025-04-22,37.92091751098633,90.64478302001953,30.56999969482422,30.780500221252442,-1.358602719066236
2025-04-23,38.08135223388672,90.99111938476562,28.450000762939453,31.3455002784729,-1.2883251171314445
2025-04-24,38.13969039916992,92.59171295166016,26.469999313354492,31.75250024795532,-1.1672150186841956
2025-04-25,38.023006439208984,91.64633178710938,24.84000015258789,32.06000022888183,-1.2632649274658418
2025-04-28,38.256370544433594,90.87879180908203,25.149999618530273,32.23500022888184,-1.2434199191686195
2025-04-29,38.55293655395508,90.54182434082031,24.170000076293945,32.32950019836426,-1.1768300935027218
2025-04-30,38.35846710205078,89.20331573486328,24.700000762939453,32.476000213623045,-1.3215467144444082
2025-05-01,38.47028350830078,88.54808044433594,24.600000381469727,32.63050022125244,-1.3306654726836515
2025-05-02,38.771705627441406,90.23294067382812,22.68000030517578,32.26350021362305,-1.1316165878013573
2025-05-05,38.674476623535156,89.44667053222656,23.639999389648438,31.18000011444092,-1.2115556284592535
2025-05-06,39.146053314208984,87.80862426757812,24.760000228881836,30.069000148773192,-1.1770920279504926
