Date,MNST,ADI,VIX,AvgVIX,zscore
2025-01-31,48.709999084472656,207.8016815185547,16.43000030517578,16.74600019454956,-1.160321523101741
2025-02-03,47.5,201.27999877929688,18.6200008392334,16.780500221252442,-1.1750013209020527
2025-02-04,46.61000061035156,202.0351104736328,17.209999084472656,16.834500217437743,-1.3372108118737458
2025-02-05,46.15999984741211,205.7519989013672,15.770000457763672,16.821000194549562,-1.5101794301956524
2025-02-06,46.29999923706055,203.82003784179688,15.5,16.70500020980835,-1.4352155632471246
2025-02-07,46.56999969482422,201.25057983398438,16.540000915527344,16.647000217437743,-1.3221805431516407
2025-02-10,47.810001373291016,200.90733337402344,15.8100004196167,16.46050019264221,-1.115510858125581
2025-02-11,48.060001373291016,199.53433227539062,16.020000457763672,16.302000188827513,-1.0382873017337098
2025-02-12,48.16999816894531,201.17210388183594,15.890000343322754,16.16100025177002,-1.0654488679661944
2025-02-13,49.52000045776367,205.3008575439453,15.100000381469727,16.110000228881837,-0.9632333766270047
2025-02-14,49.25,210.46920776367188,14.770000457763672,16.018500232696532,-1.1471436927455
2025-02-18,51.04999923706055,215.97096252441406,15.350000381469727,15.98750023841858,-1.0107683427413559
2025-02-19,51.689998626708984,236.99729919433594,15.270000457763672,15.998000240325927,-1.482348292152496
2025-02-20,51.209999084472656,239.1156005859375,15.65999984741211,16.026000213623046,-1.6164946873177348
2025-02-21,53.0,234.30035400390625,18.209999084472656,16.185500144958496,-1.2003517265554513
2025-02-24,52.560001373291016,232.4174041748047,18.979999542236328,16.392000102996825,-1.2190136640147393
2025-02-25,52.130001068115234,230.760009765625,19.43000030517578,16.4685001373291,-1.2422358705026884
2025-02-26,51.650001525878906,229.22030639648438,19.100000381469727,16.603000164031982,-1.2766235418999106
2025-02-27,51.91999816894531,219.53091430664062,21.1299991607666,16.831500148773195,-0.9694189229643001
2025-02-28,54.650001525878906,225.62109375,19.6299991607666,17.021000099182128,-0.7011085841636548
2025-03-03,55.16999816894531,224.12063598632812,22.780000686645508,17.338500118255617,-0.5774472850764245
2025-03-04,54.81999969482422,222.7810516357422,23.510000228881836,17.583000087738036,-0.5966067205235546
2025-03-05,55.349998474121094,226.02162170410156,21.93000030517578,17.819000148773192,-0.6006481066501032
